ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144
3073,water,ocean,beach,sun,day,night,moon,stars,galaxy,universe,milkyway,bigdipper,littledipper,northstar,blackhole,money,rick,rich,middleclass,upper,lower,lowermiddle,uppermiddle,low,high,smoke,pot,cigerettes,vape,nicotine,addictive,heroin,cocaine,marajuana,red,blue,white,black,orange,green,white,house,america,japan,china,korea,veettename,russia,italy,paris,canada,venezuela,,brazil,spain,jamaica,bahama,germany,france,alaska,africa,triba,tribe,poor,famish,starving,hunger,full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,water,drink,lemon,clean,wash,dry,bed,sleep,relax,zen,ninja,robe,slippers,sandals,pool,towel,kitchen,eggs,fertile,baby,happy,content,driven,intelligent,teacher,student,math,scientist,dinosaur,cartoon,toy,child,friend,bully,torment,sadness,weak,skinny,anorexic,mental,anxiety,refresh,breathe,yoga,calm,think,adjust,try,improve,retreat,escape,game,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,body,human,skin,flesh,lust,sex,love,hate,pain,violence,blood,red,color,blue,sky,birds,animals,cat,dog,pet,store,food,hot,summer,concerts,music,music,bands,artist,talent,art,photography,film,record,player,stop,go,green,light,night,dark,scary,ghost,spooky,halloween,candy,cane,trash,truck,car,crash,death,life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,body,flesh,soul,spirit,,heaven,sin,,sex,hell,jesus,chrit,israel,egypt,angel,saint,rome,priest,pastor,bible,church,mosque,house,table,office,home,floor,bed,book,phone,audio,radio,fan,chair,bag,light,tree,fridge,bomb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,body,shame,nad,bad,fat,girls,beeautiful,pretty,woman,mmovie,oscar,awards,academy,study,students,school,boring,evening,lockdown,end,over,finish,done,act,actor,movie,actress,hollywood,la,california,state,big,large,bowl,cereal,unhealthy,food,carbohydrates,protiens,muscles,bodybuilding,gym,workout,sweat,weight,heavy,light,bulb,edison,scientist,evil,forces,physics,newton,uk,brexit,europe,countries,countryside,city,crowd,people,different,same,similar,congruent,angles,triangle,three,musceteers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,water,bath,soap,lye,burn,fire,torch,light,photon,physics,education,books,knowledge,history,humanity,people,conflict,battle,weapons,steel,reflections,mirror,image,photograph,camera,lens,optical,illusion,magic,fantasy,sexuality,relationships,combination,puzzles,riddles,contemplation,thinking,calm,steady,ocean,fish,colorful,rainbow,mist,clouds,patterns,fabric,clothing,coat,warmth,fireplace,cabin,woods,trees,leaves,scent,candle,wick,withdraw,deposit,drop,shatter,fraction,multiplication,propogate,growth,hormones,anatomy,pursuit,chase,criminal,law,justice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,body,evidence,movie,twerp,ant,bug,kill,exterminate,proof,math,subject,good,bad,ugly,girl,boy,ball,basketball,court,free,coupon,buy,shelve,book,read,paper,write,line,dot,speck,space,orbit,satellite,tesla,engineer,math,cool,hot,science,temperature,farenheigt,spelling,typo,mistake,imperfect,oval,abnormal,odd,misfit,grope,harass,suit,lawsuit,metoo,sex,penetrate,pencil,hard,concrete,mix,race,hispanic,mexico,bolivia,south,north,hemisphere,equator,equador,wall,democrat,republican,politics,hate,trump,racist,misogynist,rapist,russia,orange,man,woman,teen,furnace,hot,cold,season,flu,covid,disease,virus,bacteria,protazoa,fungi,kingdom,biology,chemisty,physics,english,calculus,kinesiology,antidisestablishmentarianism,word,dictionary,long,dong,silver,seafood,beach,ocean,crab,lobster,lice,pubic,gross,nasty,ass,cheek,hurt,bruise,contusion,,,,,,,,,,,,,,,,,,,,,,,
3083,water,wet,clean,fish,swim,live,refreshing,drink,ocean,lake,rain,shower,dishes,clean,plants,muddy,waterfall,snow,puddle,slippery,cool,temperature,fun,drown,boat,skiing,tubing,flood,well,dehydrate,watermellon,hot,boiling,baking,sugar,hydrant,coral,sand,beach,body,shrimp,salt,fresh,dirty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,water,liquid,solid,gas,vapor,steam,clouds,,rain,percipitation,desert,succulent,rocks,sand,reptiles,snakes,lizard,insect,molting,renewal,restart,game,play,win,loose,loss,missing,gone,sadness,depression,despair,unmotivated,goals,progress,chain,events,progress,movement,destination,vacation,freedom,openness,levity,passion,enthusiasim,interests,hobbies,paiting,drawing,clay,sculpt,statue,model,figure,mulit-dimensional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,body,dead,murder,mystery,movie,hallmark,lifetime,drama,romance,love,smiles,teeth,mouth,face,makeup,eyeliner,eyes,color,blue,green,grass,summer,rain,clouds,sky,sun,bright,light,warmth,hot,sweating,stinking,shower,clean,refreshed,cool,relaxed,night,bed,sleep,dreams,meaning,definition,dictionary,words,book,school,study,students,teachers,classroom,children,youth,happiness,contentment,satisfaction,grateful,thankful,god,blessings,praise,songs,singing,joy,smiling,happiness,summer,vacation,childhood,family,parents,brother,jokes,laughing,fun,memories,yearning,bittersweet,longing,missing,wanting,seeking,finding,prayer,constant,continual,life,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,water,cold,warm,chocolate,food,pizza,good,bad,police,blue,red,rose,flower,sunflower,yellow,sun,hot,beach,water,swim,fish,scales,shiny,star,moon,sky,black,blue,blueberry,plant,grow,die,kill,sad,happy,smile,laugh,funny,joke,kid,adult,serious,silly,kids,games,fun,swimming,river,cold,ice,icecream,vanilla,chocolate,candy,sugar,sweet,sour,lemon,yellow,banana,monkey,fur,dog,friend,enemy,villain,superhero,superman,fly,bird,snake,long,noodle,pasta,italy,food,eat,hungry,thirsty,water,cold,hot,oven,stove,cook,work,relax,nice,person,tall,short,small,big,large,elephant,gray,whale,big,ocean,sea,boat,swim,drown,cold,drown,die,sad,okay,yes,no,none,zero,one,two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,body,human,being,mammal,animal,pets,dogs,bark,growl,rabies,disease,virus,covid,sickness,doctor,prescription,antibiotic,medicine,antidepressants,anxiety,mental,chemical,imbalance,off,on,ready,able,willing,helpful,amicable,nice,responsible,reliable,constant,always,forever,neverending,always,typical,usual,consistent,reliable,thorough,investigative,curious,learning,education,school,teacher,detention,misbehavior,punishment,crime,robbery,forgery,arrested,court,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,water,cold,waste,social,environment,happ,kill,murder,men,women,husband,wife,breakfast,dinner,beer,whiskey,wife,son,school,mystery,road,drive,car,consequences,law,investigation,girl,sex,naked,body,stuart,claire,freinds,lake,fish,found,body,drunk,vodka,killed,friednship,rent,house,payday,bonus,order,online,safe,disinfect,handwash,sanitizer,hand,face,finger,eye,hair,eyebrow,nose,mouth,lips,teeth,neck,breast,stomach,hi,leg,thigh,foot,knee,run,walk,sweat,towel,water,drink,dont,waste,pool,rain,mountain,fish,chciken,meat,beef,pizza,chicken,burger,kfc,fried,eat,and,drink,sleep,fatigue,weight,lean,height,weight,race,birth,ethnicity,gender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,water,nourish,body,mind,healthy,life,purpose,purpose,meaning,direction,knowing,found,leader,loving,enjoyment,happy,path,decisions,goo,bad,uncertainty,scary,unknowing,darkness,alertness,on-guard,hesitant,down,lack,trust,alone,seeking,help,individuals,worthiness,loyal,set-free,freedom,unity,family,community,understanding,pack,leading,guidance,support,valuable,cherish,belonging,integration,harmony,friendship,affection,closeness,oneness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,body,mind,spirit,soul,heaven,god,man,fault,sin,birth,death,life,afterlife,reincarnation,crystals,healing,green,growing,life,trees,birds,flowers,beauty,pleasant,fulfilling,pleased,peace,war,book,reading,assignment,boring,dull,long,winding,road,leads,you,back,to,me,80's,song,lyrics,nostalgia,memories,childhood,toys,he-man,collections,comics,x-men,clairmont,collosus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,body,mind,thinking,brain,studying,college,university,away,books,words,learn,professor,teacher,help,study,thinking,wondering,imagination,focus,glasses,appointment,avoid,frustrated,insecure,ashamed,sad,hopeful,stronger,believe,work,strength,run,lift,powerful,control,machine,knobs,buttons,levers,lights,colors,rainbow,rain,moisture,wet,humid,sweat,sticky,cling,baby,toddler,needy,depend,friends,lonely,online,communicate,internet,worldwide,big,earth,space,stars,sun,light,day,morning,sunrise,rebirth,water,thirsty,cup,glass,straw,plastic,recycle,animals,turtles,sea,fish,lemon,hungry,grill,coal,train,metal,mines,minecraft,games,cards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,water,falls,river,lakes,sea,hydrogen,oxygen,nitrogen,virus,corona,cancer,diseases,patients,doctors,hospitals,nurse,ambulance,drivers,treatment,mediciness,xray,scan,surgery,operation,theatre,bypass,surgical,fire,accident,bandage,tonic,wound,blood,gulcose,wanderlust,dead,oxygen,tree,wood,door,wind,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,water,sea,ocean,fish,diving,coral,shark,boat,fishing,cruise,music,friends,party,drink,eat,jam,gamble,beach,sand,music,guitar,strings,chords,melody,calm,relax,meditate,peace,concert,buddy,cancer,death,funeral,young,children,sad,unfair,heartbroken,guilty,past,unforgiven,fault,blame,stupid,choices,path,life,questions,change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,body,dead,funeral,sad,regret,shame,fix,work,always,forever,relentless,weather,rain,clouds,lightning,bright,lights,white,snow,snowman,childhood,friends,fun,talking,conversing,business,stress,homework,tough,resilient,stone,rock,music,pop,popcorn,movies,relaxed,sitting,thinking,observing,ready,set,or,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,body,siut,tear,sand,rain,water,milk,cake,cream,morning,eating,work,sad,happy,worry,kill,wonder,truth,crime,suspect,camera,respect,love,pain,health,wealth,flower,sky,time,match,case,caroon,find,river,boat,school,child,courage,hungry,angry,cloud,nature,free,trip,guide,rabbit,bear,friend,space,news,mouse,doorr,,door,run,try,rope,poem,lesson,law,lazy,crime,subject,zero,hero,honey,baby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,water,liquid,pepsi,coke,mtndew,lemonade,orangejuice,pineapplejuice,grapejuice,drpepper,creamsoda,cranberryjuice,mangojuice,milk,tea,kombucha,kefir,yogurt,fruit,peaches,apple,grapes,watermelon,banana,icecream,chocolate,vanilla,butterpecan,sherbert,orange,lime,salt,margarita,ice,slushie,flavor,cherry,bubblegum,bubbles,soap,clean,wash,laundry,clothes,shirt,jeans,towels,drying,dehydrator,sun,bright,clouds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,body,bag,shopping,virus,groceries,online,web,browser,internet,streaming,movie,show,australia,married,firstsight,man,woman,arranged,marriage,pastor,ratings,television,fake,drama,crazy,needy,distant,batshit,beth,charlotte,home,car,people,southern,charleston,vacation,trip,need,desire,unattainable,market,carriage,historic,monroe,platation,history,civil,rights,bias,idiocy,exhausted,done,finished,move,treason,unconstitutional,impeach,please,love,god,insane,dictator,crazy,madman,baboon,orange,greedy,power,hungry,mitch,devil,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,water,ice,cold,weather,day,night,moon,space,universe,god,jesus,heavenly,wonderful,great,amazing,shock,electric,device,phone,call,friends,company,group,party,drinking,drugs,addiction,death,sadness,grief,pain,suicide,loss,emptiness,hole,dig,find,search,lost,confused,unclear,hazy,fog,mist,spray,tan,brown,dirt,sand,beach,vacation,california,beautiful,pretty,nature,butterfly,wings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,water,certain,changed,murder,consequences,TRUE,lies,children,breathing,clouds,rain,sun,grass,trees,plants,harness,saddle,stars,hearing,hair,shave,blood,streets,panic,noises,newborn,phone,television,paint,shingles,table,chair,dresser,dresses,fox,cat,tattoo,dish,plate,bowl,fork,spoon,tribe,handsome,boy,picture,painting,trials,free,paid,hay,ponies,birds,banana,fruit,today,yesterday,jury,court,judge,call,blind,eyes,reading,giraffe,lion,tiger,bears,angels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,water,wet,moist,dirt,land,farm,animals,dog,friendly,trust,fate,loss,funeral,mourning,death,life,people,community,teamwork,trust,secret,gossip,insult,rude,mean,anger,scream,fight,violence,injury,consequence,law,court,jail,prison,cell,isolation,loneliness,fear,anxiety,nervous,pain,fight,just,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,water,drink,thirsty,dehydrated,dry,sun,bright,clear,vivid,imagination,dream,hope,vision,future,unseen,look,wish,will,want,desire,passion,affection,love,betrayal,deceit,lies,disbelief,untrusting,doubt,trust,hinest,honest,believe,trust,dignity,selfworth,pride,proud,faith,faithful,beli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,water,rain,night,mountain,never,ride,energy,youes,scarred,roaming,given,never,reach,hill,girl,light,tight,fall,lamp,pump,pineapple,elder,muder,killed,knife,kitchen,blood,boy,smallboy,pain,panic,giveup,oppose,support,searching,good,sad,evidence,find,accident,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,water,river,mountain,hills,hole,electron,scinece,invention,pulb,edition,scienctist,research,survey,information,good,like,more,above,about,more,like,men,female,atractive,listen,studnet,badhabit,dislike,badthing,crime,marine,claire,stau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,water,lake,river,ocean,transparent,blue,green,fish,shark,beach,seal,salty,swim,drown,body,litter,trash,dolphin,blowhole,gills,scuba,reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,water,pure,drink,tasty,like,juice,apple,fruit,yummy,taste,sweet,milk,coffee,cold,climate,winder,ice,eat,food,burger,bun,fries,potato,chips,spicy,hot,water,bath,soap,smell,fregrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,body,tired,ache,focus,concentrate,clarity,intelligence,wisdom,knowledge,purity,scholar,cloister,monastery,monk,cell,peace,silence,solitude,embrace,garden,sky,airplane,flying,weather,wind,landing,centerline,perfect,mathematics,physics,skill,recover,rebuild,programming,learning,better,superior,hope,create,build,be,smart,focused,chess,favorite,game,practice,practice,practice,irrelevance,distraction,outside,ivory,tower,world,computer,screen,culture,growth,mind,clear,fearless,thoughtful,contemplation,prayer,focus,centered,peace,inner,life,weight,lose,strengthen,heart,heal,wound,return,basics,funda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,body,found,dead,naked,clean,bath,human,dead,alive,scared,police,investigation,drowned,float,hate,image,head,molest,mutilate,destroy,bury,casket,grave,burial,money,wake,wakekeep,humiliate,hang,love,discovered,know,who,people,wonder,guilty,suicide,wow,hated,river,sea,bank,fishing,man,woman,girl,found,dumbfounded,whew,never,destroy,chopped,injured,pieces,wounded,blood,mess,state,new,peeled,old,afraid,angry,frustrated,furious,annoyed,cry,prepare,tears,knows,identity,identified,police,doctor,treat,hospital,rivers,bloodbank,donate,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,body,eyes,nose,ears,date,lift,pin,hip,legs,hair,feet,goat,kind,fought,hide,kind,jump,loaf,dare,apple,banana,tomato,potato,bread,loaf,butter,jam,bun,pasthaa,tree,like,mouse,kidney,liver,intestine,no,yes,mount,camp,land,hip,open,kite,bed,car,vehicle,bus,flower,screen,save,autumn,winter,summer,season,charge,beautiful,love,affa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,body,body,found,river,john,killed,unknown,tried,innocent,discharged,accident,car,faith,michael,device,scold,gun,blury,camera,recording,shame,factual,police,court,deep,shallow,spectacular,ahead,crime,behavior,smoke,drink,road,train,rail,cross,crushed,pushed,scream,help,nobody,sad,pain,cry,agony,justice,guilty,framed,investigate,remotely,suspect,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,water,drink,alcohol,bar,social,distance,far,mile,length,separate,far,plane,travel,world,sights,vision,eyes,blind,unknowing,ignorance,willful,strong,mighty,muscles,fitness,gym,exercise,work,job,business,living,life,organic,organism,animal,dog,cat,fish,eggs,breakfast,bacon,pig,pork,chop,karate,belt,pants,leggings,clothing,shirt,style,personal,personalize,customize,personality,unique,different,alone,lonely,separate,far,distant,alone,lonely,sad,unhappy,misery,despair,worry,depression,illness,sick,disease,virus,plague,contagious,viral,video,entertainment,movies,social,collaborative,togetherness,connected,happy,successful,skilled,trained,expert,smart,educated,useful,practical,logical,thoughtful,effortful,trying,annoying,irritating,irritant,irksome,trump,fascist,dangerous,racism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,water,drink,hydrate,healthy,active,exercise,strenghth,strong,muscle,gain,increase,build,house,home,neighborhood,community,town,city,state,country,world,earth,planet,solar,system,universe,expanse,space,unlimited,infinity,forever,time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,water,bottle,source,mountain,spring,clean,cold,refreshing,mineral,gallon,refrigerator,warm,tea,coffee,market,machine,quarter,car,carry,pay,change,chemicals,sodium,salt,sea,lake,planet,ocean,juice,rain,pool,wet,rain,humidity,fog,pipes,tanker,mix,drink,ice,bottle,backet,mop,can,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,water,help,car,drive,angry,rain,please,gp,let,pen,yellow,urgent,family,enter,space,ocean,sky,guilt,game,kill,glass,door,hide,grave,wife,come,core,sell,sold,self,fire,marine,map,long,fight,well,quit,up,down,nail,kid,mother,father,poor,dignity,theft,river,mountain,cycle,arroe,gun,bullet,rainbow,zebra,lion,tiger,monkey,jaguar,fox,cow,goat,letter,imagi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
