ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122
3083,body,skin,arms,legs,face,head,hands,feet,legs,eyes,fingers,toes,hair,teeth,mouth,back,stomach,elbows,heel,breath,alive,pain,age,young,human,heart,lungs,nails,weight,food,dead,baby,ears,nose,lips,lash,chest,man,woman,child,birth,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3084,body,hand,finger,fingernail,keratin,hard,shell,hair,folicle,pore,skin,subcutaneous,fat,lipids,triglyceride,chian,necklace,pendent,choker,jewlery,ring,diamond,engagement,marraige,children,chaos,complexity,randomness,probability,chance,dice,gambling,slots,craps,roulette,money,chips,coins,bank,investing,savings,credit,income,expenses,budgets,bills,utlities,morgatge,ownership,loss,gains,movement,changes,evolution,survival,living,breathing,circulation,dynamics,processes,goals,achievement,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3087,water,drink,thirsty,desert,dry,air,breathe,oxygen,lunges,body,human,animal,birds,singing,trees,outside,nature,sky,sunshine,air,atmosphere,space,stars,moon,sun,day,sunshine,springtime,happy,people,family,friends,relationships,closeness,openness,honesty,truth,jesus,god,theholyspirit,bible,christian,cross,forgiveness,love,life,beginning,baby,newborn,joy,love,acceptance,relationships,fondness,liking,talking,laughing,communicating,telephone,cellphone,texting,socialmedia,facebook,dishonest,sneaky,liar,distrust,thief,robbery,crook,stealing,bank,money,livelihood,economy,plunging,uncertainty,coronavirus,death,hospitals,sickness,fear,family,friends,sad,depressed,dispirited,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3090,body,part,way,go,stop,go,forth,nether,parts,auto,automatic,manual,car,wheel,round,circle,square,rectangle,book,read,write,story,listen,bell,ring,sound,headphones,ears,mouth,nose,smell,rose,flower,daisy,white,snow,cold,hat,warm,hot,sun,yellow,orange,fruit,banana,pineapple,citrus,lemon,lime,coconut,tree,leaves,green,bug,insect,legs,long,neck,necklace,pearls,oysters,starfish,legs,long,neck,necklace,gold,silver,white,snow,winter,summer,fall,autumn,leaves,green,grass,soft,pillow,bed,sleep,tired,wake,morning,breakfast,muffin,yummy,pizza,tomato,vegetable,cucumber,pickle,vinegar,clean,dirty,mud,brown,chocolate,good,bad,man,woman,girl,dress,flowers,roses,red,strawberry,fruit,, , , , , , , , , , , ,
3091,water,slide,fun,nice,sweet,candy,sugar,bad,evil,devil,god,sins,bible,jesus,christ,easter,egg,chicken,wings,sports,baseball,innings,outs,pitcher,catcher,base,mound,diamond,ring,onion,vegggie,corn,cob,pipe,sink,dishes,washing,clothes,wardrobe,attire,suit,card,king,queen,spades,clubs,hearts,joker,batman,gotham,city,dallas,texas,alamo,revolution,crockett,davy,jones,monkees,music,guitar,drums,bass,fish,stream,trout,seafood,fresh,new,old,retro,vintage,hipster,classification,ranks,military,war,death,insurgence,isis,terror,11-Sept,attack,beat,tempo,rhthym,dance,prom,school,grades,teachers,education,books,subjects,tests,graduation,college,, , , , , , , , , , , , , , , , , , , , , , , ,
3092,body,sweat,heat,summer,hot,cool,winter,here,cool,winter,vacation,tour,beer,restaurant,beech,sunbath,spa,resort,play,games,pool,bath,towel,soap,shampoo,hairoil,facecream,beauty,illness,tobacco,smoking,kill,death,opiooid,cannabias,injection,pill,corona,pandemi,socialdistance,handwash,sanitizer,facemask,infection,cold,breath,touching,killing,knife,gun,gay,george,black,white,native,asian,difference,kill,them,with,sucess,bury,them,with,your,smile,claire,danger,postive,negative,illusion,went,away,sancks,health,sleep,bad,fatigue,habit,good,bad,smile,anger,cry,pain,tobacco,alchocol,wine,vodka,super,man,women,tr, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3093,body,huma,being,person,individual,personality,able,compassion,leader,assertive,understanding,focused,transcended,knowledgeable,information,insight,oriented,educated,educator,foundation,creator,youth,future,hope,purpose,goal,journey,path,decisions,decisive,firm,secure,confident,powerful,strength,women,mothers,daughters,leaders,brave,vocal,amazing,boss,dignity,counselor,guidance,advice,notable,non-judgment,integrity,dependability,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3094,water,air,fire,wood,burning,smoke,wind,rain,roof,shingle,work,nails,hammer,smack,cereal,frog,saturday,cartoons,fun,youth,lost,sad,age,tired,worn,thin,drained,enervate,saddled,tied,trapped,jail,hindered,chained,unbroken,melody,song,80's,nostalgia,music,joy,longing,home,family,friends,happiness,heaven,hell,present,hopeless,health,dyin, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3095,water,bottle,baby,carrier,airplane,jet,fuel,car,fast,death,sadness,sorrow,tears,kleenex,housewares,table,wood,grains,rice,starch,bread,warm,oven,baking,cupcakes,frosting,sugar,coffee,alert,alarm,fire,campfire,camping,tent,bugs,itch,medicine,doctor,fear,scared,hide,seek,games,children,teaching,school,masters,studying,stress,bath,bubbles,bathbomb,relaxation,spa,massage,oil,fat,running,healthy,fruits,kiwi,juicy,orange,juice,drinks,mimosa,grandparents,lonely,frustrated,active,distracted,gaming,release,waste,fun,busy,priorities,lists,pens,markers,ruler,notebook,planner,organized,schedule,tidy,cleaning,wipes,bleach,towels,cleaner,dusting,kitchen,oven,stove,glass,scrub,wipe,cook,pasta,sauce,tomato,gardening,cucumber,big,, , , , , , , , , , , , , , , ,
3097,body,body,body,hand,finger,nails,hair,legs,thighs,palm,heel,shoulder,harms,head,neck,nose,lips,eyes,ears,teeth,tounge,chest,stomach,liver,kidney,intestines,heart,lungs,forearms,chin,anusd,pancreas,saliva,pupile,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3098,body,leg,foot,ball,base,army,helmet,motorcycle,bike,motocross,nephew,mechanic,mazda,car,truck,paint,gray,silver,wash,wax,buff,cloth,towel,shower,work,golf,grips,tips,cash,money,extra,trip,vegas,fall,football,gambling,craps,dice,drinks,pool,friends,parade,float,pirates,city,celebration,party,girls,fun,sun,spring,beach,sand,volleyball,tournaments,weekend,celebration,nostalgia,miss,work,wholesale,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3099,water,wet,liquid,flowing,bernoulli,simplified,easy,fast,quick,exciting,happy,fun,games,cards,house,rent,money,cash,coins,collection,bouncy-ball,kids,loveable,dog,cute,wife,happy,calm,soothing,relaxing,bed,cozy,warm,tea,sweet,sugar,cake,frosting,chocolate,brownies,favorite,pizza,pepperoni,ham,sandwich,sub,it, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3101,water,life,help,god,play,sleep,pain,lost,host,post,air,light,home,love,fear,rank,money,status,job,ban,nod,animal,bed,cook,eat,night,guide,mother,father,phone,wire,gun,note,pen,glass,cat,keyboard,travel,boss,boys,shift,tools,cake,icecream,pocket,paste,chair,window,mango,sweeper,back,social,liberal,freedom,silent,payment,house,car,care,machine,health, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3106,body,arm,leg,knee,foot,toe,toenail,elbow,hand,finger,ear,nose,eyes,hair,skin,eyebrows,bones,femur,tibia,fibula,phalanges,muscles,skull,brain,thinking,thoughts,train,bus,car,truck,motorcycle,go-cart,atv,utv,lawnmower,weedeater,leafblower,grass,trees,flowers,plants,garden,vegetables,squash,carrots,cucumbers,zuchinni,waterme, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3107,water,sea,ocean,beach,sand,shore,tan,chair,sun,bathe,lotion,spray,cooler,book,seagulls,waves,umbrella,towel,burn,wind,cooler,soda,water,people,volleyball,sandcastle,atv,plane,banner,sign,advertising,pizza,boardwalk,icecream,popsicle,friendly's,shopping,golf,condo,jacuzzi,hottub,hotel,balcony,sand,shower,shampoo,conditioner,soap,shaving,razor,towel,mousse,hairdryer,curlingiron,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3108,body,legs,arms,guns,dangerous,fire,burning,hot,cold,ice,cube,square,circle,life,birth,start,finish,done,complete,total,result,conclusion,idea,mind,brain,thought,experiment,science,physics,space,stars,night,day,sun,bright,light,happy,joy,smile,face,surgery,doctor,sickness,disease,pestilence,bugs,crawl,baby,milk,cow,farm,hay,horse,ride,car,fuel,oil,black,tar,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3110,body,floor,enter,stop,trying,thoughts,single,forward,cars,houses,sitting,staying,dogs,people,lonely,books,insomnia,math,subtraction,animals,makeup,swimming,hiking,walking,running,situps,crunches,yoga,friends,goats,days,nights,bugs,windows,attic,mug,coffee,tea,candles,vacuum,rugs,fur,plants,flowers,water,pantry,dinner,steaks,fans,air,machine,motorcycle,accident,trucks,windshield,glass,paws,nails,manicure,conditioner,hair-dryer,straightener,perfume,cologne,cats,horses,puppies,bed,basket,treats,cookies,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3111,body,arm,hand,finger,touch,feel,hold,grasp,item,use,tool,hammer,construction,building,town,community,people,group,project,outcome,consequences,loss,pain,injury,hospital,recovery,healthy,age,youth,freedom,rights,justice,liberty,statue,art,museum,painting,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3112,body,anatomy,humans,beings,living,dead,lifeless,inactive,end,over,finished,cycle,life,existence,creation,god,supreme,highest,above,peak,top,highest,overall,best,excellent,intelligent,celestial,angel,spirit,forces,supernatural,omnipotent,omnipresent,all-knowing,all-, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3113,body,your,rating,going,gain,night,time,end,divid,dog,get,tiger,rat,tell,light,trim,mine,elephant,tight,travel,life,energy,young,game,english,high,hill,love,every,yarn,non,noun,naughty,yellow,wood,dark,knight,told,draw,window,wild,doll,leave,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3114,body,human,persons,dresses,mall,quality,purchase,wood,house,room,bed,bedroom,like,more,reson,men,atractive,female,child,marriage,party,wine,drinkers,mens,atrocity,like,dislike,badhabit,student,teacher,teachersday,moreimportant,g, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3115,body,head,health,legs,arms,anatomy,hair,nails,shoulders,eyes,skin,feet,elbow,knees,toes,posture,spine,phalanx,femur,thighs,armpit,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3116,body,head,eyes,nose,hair,ear,mouth,hand,fingers,,,,,,,,,leg,lap,white,teeth,toung,taste,food,fish,fry,chicken,yummy,sweet,fruits,berry,blue,sky,sun,hot,pizza,eat,apple,juice,taste,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3119,water,rotate,edible,edifice,edify,yellow,water,retire,easy,young,growing,getting,good,driving,going,love,erotica,absolute,edifying,grotesque,anachronism,fantasy,thriller,horror,hanging,guillotine,garrote,excellent,troubling,interesting,bloody,frightening,nausea,sickness,death,life,sunshine,eating,tasty,pizza,lasagna,grape,soda,righteous,anger,injustice,unfairness,bullying,hate,fear,reprehensible,ridiculous,cruel,callous,evil,barbaric,mindless,hateful,combat,end,frustration,ignoble,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3121,water,liquid,humidity,wet,river,stream,sea,dissolve,temperature,humid,solid,melt,rock,tap,spring,source,dry,tap,thirsty,hungry,quench,fire,drown,deep,scared,save,swim,learn,percentage,quantity,love,high,love,thirst,drink,gulp,like,good,pure,clean,route,sip,sieve,drain,purify,filter,saliva,dehydrate,faint,relate,important,human,blood,sprinkle,pour,do,nice,watery,cook,wash,clean,gurgle,drain,drip,dripping,quenching,figure,spoil,humus,li, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3122,water,cloud,dam,river,sea,rain,tank,bottle,ro,uv,copper,minerals,vitamins,energy,capital,new,old,dress,hack,owl,halt,fin,fish,shark,eal,pond,beeta,beet,belly,lump,oil,pig,cat,dog,parrot,cattle,crawl,kind,kettle,grip,lamp,light,van,truck,apple,berry,potato,tomato,lip,love,red,sex,cream,wax,dear,den,liion,gun,ear,hand,laptop,keya,keys,machine,windows,mouse,keypad,note,paper,corn,meal,toast,pond,lake,brown,red,pink,blue,kind,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3123,water,water,fish,ocean,boat,sea,whale,river,dive,room,eat,spring,rock,island,coconut,banana,monkey,snake,zoo,torist,flight,plane,drive,car,road,house,kitchen,telivision,radio,speakers,light,computer,phone,fan,chair,cap,trouser,shirt,pant,boxer,shoe,slippers,ring,wristling,wrist,watch,chain,gold,silver,bronze,diamond,platnum,plate,dish,sink,c, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3129,body,soul,patch,niccotine,cigarette,smoker,fire,heat,light,energy,energetic,exercise,running,marathon,race,car,transmission,transition,change,metamorphisis,butterfly,moth,insect,bug,ant,antfarm,child,school,teacher,apple,computer,desk,office,supplies,pencil,writing,book,bookshelf,display,decorate,tchockies,personalization,custom,tailor,suit,necktie,formal,event,fancy,calssy,dressy,prestigious,smart,expert,prize,brilliance,intelligent,genius,stable,trump,fascist,scary,dangerous,undemocratic,threaten,intimidate,force,overreach,polarize,destroy,break,harm,hurt,pain,ache,injury,hospital,doctor,nurse,surgeon,repair,fix,heal,help,save,protect,serve,servant,slave,abuse,bad,evil,derranged,crazy,, , , , , , , , , , , , , , , , , , , , , , , , , , ,
3130,body,human,person,being,alive,living,life,experience,fun,laughter,love,family,friends,smiles,lips,face,head,neck,shoulders,torso,hips,legs,feet,toes,sand,beach,ocean,water,fish,whale,smart,brain,think,know,knowledge,books,read,learn,teach,teacher,school,kids,play,grow,plant, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3132,body,skin,face,head,,ears,feet,legs,arms,eyes,,head,figers,fingers,hair,back,tooth,mouth,,nose,nails,shampoo,soap,cream,medication,pills,water,food,temrature,smell,apetite,sick,tired,personality,sleepy,tired,alert,kind,honest,friendly,sober,dr, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
3133,body,music,pen,camel,light,mouse,table,apple,grapr,bus,car,bike,tyre,text,eraser,cable,work,blue,black,red,bed,train,window,glass,water,air,sand,bucket,grass,plant,tree,bug,white,bridge,slow,fast,hero,office,angry,sad,kill,happy,unit,zero,gain,hell,go,come,ready,word,world,fly,run,dog,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
