ID,cue,word 0,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105
1166,,death,sorrow,loss,mortality,ethics,surprise,trauma,luck,fear,loneliness,quiet,friendship,bond,distance,awareness,safety,local,grimace,fear,scary,pressure,communication,eyes,visual,looks,attraction,sound,voice,awareness,touch,senses,thought,image,placement,image,depth,fear,sadness,anger,mistake,yield,giving,listen,allow,bruise,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,,death,sad,miserable,crying,morgue,bleak,casket,funeral,flowers,church,weeping,singing,crying,heart,attack,sudden,unexpected,surprise,shocking,disappointing,life,odd,strange,brain,contemplative,vacation,beach,sun,ocean,fish,algae,salt,air,wind,rain,hurricane,flooding,tornado,damage,hostile,conditions,weather,climate,future,disaster,hopeless,inevitable,calamity,unprepared,government,politics,clowns,boomers,unreliable,liar,ignore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,,sad,devastating,love,sweet,friends,distance,romance,interests,studies,school,teaching,economics,nurse,doctor,trip,travel,carolinas,blue,crying,upset,lonely,internet,truthful,vehicle,drive,days,sleep,walk,quick,gas,south,country,hot,humid,beach,waves,water,sun,tan,morgue,death,hospital,heart,attack,chest,pain,numbness,sweat,pale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,,sad,life,death,sorry,length,god,heaven,hell,devil,children,companion,love,hate,empathy,loser,winner,tie,shirtless,button,belly,piercing,metal,ball,frisbee,boomerang,throw,catch,arm,hand,fingers,bruise,bone,muscle,fiber,nerves,nails,blood,marrow,guts,shoes,socks,underwear,hat,knob,door,slider,garage,apartment,family,catcher,rye,book,song,album,record,voice,microphone,sandals,toe,vitamin,halo,water,clouds,lifeboat,harness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,,sad,loss,devastated,mourn,funeral,black,somber,rain,ground,dirt,hole,dig,shovel,group,family,prayer,moment,silence,tears,muffled,quiet,bleak,somber,down,sniffle,tissue,box,hand,squeeze,hug,close,shoulder,coats,warmth,chill,shiver,cold,fire,house,gathering,food,platter,casserole,dish,treats,punch,glass,bowl,beverage,murmur,together,mourn,loneliness,loss,idealize,fantasy,whiplash,shock,anger,denial,surprise,devastate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,,enter,a,word,to,begin,professor,friend,dead,fly,north,south,love,fall,air,port,airport,his,tell,sad,story,phone,write,conversation,eat,knock,possibility,police,neighbour,see,eyes,friendship,intellectual,emotional,emotion,economics,accountant,down,find,realize,rating,chat,study,north,east,file,edit,red,orange,yellow,green,blue,purple,white,black,marrow,biscuit,kiwi,donut,coffee,latte,mocha,matcha,chai,teapot,brew,hebrew,beer,bear,dear,deer,dare,dart,draft,drift,dread,dry,end,week,weekend,monday,tue,,,,,,,,,,,,,,,,,,,,,,,,,
1172,,sad,happy,face,clock,watch,tower,cathedral,glass,wine,cheese,crackers,toast,jam,smush,squeeze,toothpaste,minty,fresh,ripe,avocado,yummy,candy,corn,maize,seasoning,salt,pepper,scatter,disperse,spread,ashes,coal,diamonds,rubies,emeralds,sapphire,onyx,marble,chess,knight,chivalrous,grail,religion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,,bad,repulsive,immoral,gay,fake,ridiculous,harmeful,taboo,uninteresting,illegal,queer,unlikely,karma,deviant,unholy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,,horrible,sad,fate,depress,upset,sorrow,angry,somber,death,body,health,tears,men,weird,trauma,morgue,funeral,grave,ghost,spirit,cemetery,tombstone,graveyard,autopsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,,back,time,run,fright,glue,truth,love,old,real,heat,meet,tires,like,bicycle,golf,mount,vault,state,putt,calorie,return,you,birds,topic,myth,nice,bold,long,tent,different,been,night,planet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,,sad,disappointing,disaster,unlucky,unusual,grievous,horrible,terrible,loneliness,orange,banana,tearful,crappy,jungle,journey,end,comical,cosmic,cool,cornea,ketamine,soulful,regret,retroactive,wasteful,forceful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,,sad,mourn,funeral,cry,grave,bury,love,miss,want,solace,wife,husband,family,kids,children,baby,whisper,cuddle,sex,horny,phone,text,watch,picnic,eat,breeze,sun,light,trees,grass,ants,rice,cheese,burger,beef,pork,chicken,fries,milk,shake,orange,grape,melon,mango,ube,dessert,tasty,sweet,candy,chocolate,vanilla,caramel,latte,frappe,coffee,smell,taste,hear,music,soul,jazz,indie,guitar,piano,violin,orchestra,cello,mobile,game,impact,degree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,,death,sad,heartbreak,unlucky,mortality,life,short,depressed,gloomy,love,last,hurt,heartache,pain,cry,hard,burden,disappoint,family,obedient,child,birth,peace,tired,long,chances,odds,dice,gamble,risk,adventure,explore,treasure,map,exciting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,,sad,death,coffin,funeral,church,pastor,priest,bible,religion,pew,mourners,flowers,grave,dig,dirt,sand,wash,beach,towel,blanket,castle,moat,water,sky,blue,dolphin,whale,sea,anemone,urchin,octopus,titan,submerssive,implode,lost,scared,food,hungry,cold,quiet,dark,drown,titanic,ship,doctor,heart,attack,fatal,blood,pain,screaming,crying,loss,fear,cold,warm,hot,humid,sun,sky,earth,moon,planets,space,alien,orbit,missile,gun,bullet,doom,scared,book,real,fake,fiction,interesting,club,house,street,mailbox,mail,carrier,truck,car,truck,tractor,flowers,hay,oranges,pineapple,apple,pear,mango,fruit,grapes,strawberries,banana,kiwi,lime,lemon,asparagus,broccoli,cauliflower,spinach,salad,c
1220,,sad,grief,funeral,heal,patience,journaling,therapist,CBT,ADHD,impatient,distracted,focus,vision,glasses,reading,books,knowledge,learning,fun,enjoyable,games,friendship,socialization,lunch,food,sandwiches,restaurant,people,noise,distracting,frustrating,angry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,,juice,tomato,banana,apple,frown,smile,dirty,hung,love,neighbor,address,your,compatible,the,police,morgue,fly,plane,call,phone,answer,no,yuck,living,money,financial,economics,grass,weed,tree,leaves,leaf,sold,solid,tumble,fall,poll,survey,study,answer,wording,memory,style,flare,flares,likely,handle,throb,heart,attack,die,dead,loose,cycle,hamburger,pizza,tea,coffee,milk,nuts,peanuts,coconut,pear,ripe,yellow,peach,house,numb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,,sad,grief,mourn,friend,gone,away,travel,plan,go,when,where,why,bad,idea,gone,hide,and,seek,work,day,long,money,save,good,calculator,remote,paper,headphone,stapler,ruler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,,Sad,Tragic,Even,Wow,Heart,Breaking,Disappointed,Lied,To,Even,What,Happens,Now,Shocked,Petrified,Confused,Is,this,the,end,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,,sad,story,time,friends,death,meeting,time,around,airport,city,town,land,tomorrow,coffee,shop,dating,friends,online,happy,grinning,sunshine,warm,cuddly,kitten,sun,round,gem,diamond,mountain,high,hike,bike,camp,tent,chair,table,palm,tree,free,indeed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,,sad,story,rain,death,sorrow,friend,neighbor,call,travel,car,story,life,funeral,people,family,sick,illness,doctor,nurse,hospital,coffin,grave,darkness,black,past,present,future,cancer,isolation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,,tried,fatigue,lonely,rank,assistance,reef,tidal,whale,dog,wolf,pork,goal,mammoth,house,really,bonus,rat,leather,hood,valerian,witchcraft,kayak,shaman,musician,thief,heart,sunset,jawline,people,index,trumpet,yarrow,lavender,pine,cypress,voracious,book,kindly,freedom,Greek,torrent,harbor,crayon,whether,bored,navigation,construct,disorderly,taker,culture,behemoth,lower,fangirl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,,friend,love,move,visit,shock,sad,dead,longing,missed,trying,coping,tears,red,puffy,cheek,calling,neighbor,story,broken,fragments,pieces,distance,near,far,concerning,phone,dial,help,loss,taken,soon,time,little,small,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,,yellow,mask,turn,good,said,irk,ghoul,xylophone,queen,over,pillow,fed,light,hand,big,curtain,green,wood,bird,inside,cage,egg,house,water,sandwich,movie,clothes,heart,sleep,soda,bike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,,trust,anger,sad,mark,tail,lie,plane,rake,dog,cat,dirt,call,doctor,mistrust,people,fun,kill,table,dead,morgue,heat,sky,cloud,fail,money,sex,girl,lust,hard,ship,ocean,pirate,blue,red,gun,drink,phone,fix,tell,west,right,light,might,tight,kit,kite,fight,gift,trust,man,woman,calf,dim,mid,mix,crunch,bunch,munch,runt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,,sadness,gloomy,despair,chair,rare,pair,stare,stair,fair,prayer,baptism,life,renewed,begin,again,god,is,good,faith,beauty,freedom,truth,love,morals,commandments,sympathy,longing,love,true,soul,body,once,lifetime,crazy,feelings,opportunities,basket,easter,feast,rest,christmas,lights,trees,forrest,hiking,nature,appreciation,anticipation,renumeration,excitation,music,healing,growth,tragedy,stronger,better,expanded,vision,understanding,positivity,humor,outlook,glasses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,,Death,Sorrow,Sadness,Passing,Funeral,Grave,longing,rain,trees,black,darkness,pain,heart,gay,friend,police,doctor,mystery,story,island,burried,treasure,chest,gold,adventure,soil,dirt,sand,rock,fish,swim,shark,bite,flowers,grass,sun,clouds,arch,plane,travel,boat,fall,fear,regret,scream,cry,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,,wow,shock,surprise,sadness,death,macabe,raven,fear,morgue,crow,halloween,sad,black,funneral,catfish,fate,discovery,unfortunate,circumstance,wild,strange,wasted,opportunity,beraved,fated,crazy,unlicky,unlucky,disappointing,wild,escape,downfall,crying,cry,cold,dark,lonely,alone,madness,creature,marriage,fallow,discover,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,,sad,gloom,disappointed,unhappy,regretful,different,outcome,unfortunate,bad,life,short,tall,height,weight,body,shape,form,motion,flight,airport,airplane,security,uncomfortable,anxious,rushed,car,driving,road,visit,friend,bond,close,compassion,empathy,guilt,better,late,time,timing,blues,down,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,,morgue,slab,stone,rest,sod,flower,grass,hush,wine,grapes,arbor,napa,tub,orange,grove,juice,breakfast,hotel,bagel,sesame,soy,wheat,barley,farm,dust,cloud,blue,veil,wedding,chorus,hymn,organ,echo,congregation,tears,saltines,banquet,black,white,tablecloth,checker,gingham,picnic,napkin,wicker,ants,sun,warm,shade,tree,oak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,,loss,travel,friend,wisdom,unfortunate,distance,apart,container,novel,pen,paper,doctor,hospital,emergency,health,tragedy,desk,phone,uncertainty,despair,connection,interest,circumstance,worry,news,information,why,people,game,wonder,maybe,perh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,,devastation,grief,death,love,life,heaven,hell,god,devil,bible,church,afterlife,angel,sins,innocence,baptism,holiness,pope,catholic,computer,phone,radio,songs,singing,words,music,cds,tapes,vhs,vcr,taxes,internet,couch,chair,lamp,light,table,cup,spoon,fork,knife,salt,pepper,keys,smoke,air,breathe,calm,beer,wine,coffee,butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,,sad,crazy,gay,weird,life,upset,net,see,happens,bizarre,wild,tried,kiss,miss,wish,funeral,death,body,view,ill,nuts,gory,story,lonely,heartache,lunch,step,door,unfortunate,fate,god,might,seems,lie,conversation,some,skip,all,under,deal,slow,depression,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,,salary,position,upright,human,being,alive,well,water,drink,beer,ferment,sauce,goose,gander,,bird,hand,hold,down,up,chimney,santa,myth,greek,crisis,confidence,boldness,bravery,heroism,battle,warfare,guns,hunting,deer,venison,burger,bun,bread,dough,money,spend,time,family,blood,wound,pride,prejudice,bias,implicit,unspoken,regret,lament,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,,sad,love,funeral,airport,meeting,vacation,accounting,chainsaw,pink,hairnet,belt,cats,baseball,glove,bat,swing,miss,hit,wedding,bandaid,shoes,remote,sculpture,fish,speaker,backpack,uniform,time,ground,sunlight,grass,trees,lamp,clouds,rain,sink,birds,flying,fence,gate,wood,swing,opening,button,zipper,crab,cooking,onion,job,chore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,,sad,puzzled,tired,remorseful,vine,pavement,glass,door,paint,fabric,juice,regret,lead,sky,roof,paper,battery,tape,drill,book,shelf,board,magnet,hinge,dirt,towel,aligator,desert,leather,tie,si,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,,sad,unfortunate,mortuary,cemetary,speechless,romance,love,heartbreak,story,new,horror,suspense,crazy,superficial,booklike,king,stephen,story,book,tale,adaptation,time,timing,shime,light,heart,rated,degraded,derated,arrr,p,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,,grave,firefly,cloud,rain,paperclip,ball,quarterback,intense,fan,luggage,purple,electricity,charge,panther,snake,window,blow,card,lid,red,panda,animal,bear,weave,crochet,poop,stair,sun,planet,cake,raddish,lettuce,ping,island,border,capital,intensely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
