ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144,word 145,word 146,word 147,word 148,word 149,word 150,word 151,word 152
2049,water,body,wife,husband,fight,kitchen,phone,ring,answer,questions,sherriff,cops,arrest,murder,funeral,girl,family,sadness,mourning,questions,suspicious,suspects,men,fishing,river,banks,body,floating,water,flowing,canoe,fishing,trout,smoked,salmon,eggs,fishing,alaska,drift,boat,guide,rafting,spring,rapids,paddle,lifejacket,drowning,water,swimming,ocean,cold,water,sharks,fish,nets,basketball,court,gym,school,teaching,education,lessons,math,equations,calculus,textbook,store,money,creditcard,cash,charge,expense,bills,mail,mailbox,dog,walking,leash,fetch,ball,sports,soccer,kicking,horse,riding,cowboy,hats,texas,barbeque,brisket,smoker,mesquite,desert,cactus,thorns,pain,blood,bandaid,cut,heal,wound,sore,doctor,health,nurse,white,gown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,water,flow,river,geography,school,memories,classroom,teachers,homework,fall,autumn,past,cool,breeze,pumpkins,orange,colors,leaves,trees,maple,falling,wind,weather,cloudy,rain,storm,thunder,lightning,flash,storm,hurricane,ocean,tropical,spiral,devastation,float,droplets,airplane,flying,pilot,parachute,green,truck,tire,wheel,axle,spin,vehicle,jeep,drip,faucet,bathroom,teeth,phone,book,read,jar,medicine,pharmacy,doctor,hospital,healing,wheelchair,elevator,parking,car,seat,radio,signal,satellite,orbit,planet,galaxy,nebula,cosmos,earth,continent,ants,city,skyscraper,steel,rivet,jackhammer,construction,concrete,brick,cement,asphalt,road,paint,reflect,dry,spin,curve,grass,flower,pasture,field,cow,horse,gatge,gate,bolt,lock,pitchfork,handle,axe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,body,corpse,dead,hidden,abduction,hiding,abused,missing,child,police,dogs,murder,funeral,coffin,bury,mourn,hunt,suspect,arrest,confession,trial,verdict,guilty,sentence,death,grief,justice,crime,solved,accomplice,tattoo,wanted,bolo,evade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,body,dead,alive,energy,drink,soda,calories,weight,body,big,huge,giant,tale,fairy,tiny,bug,ladybug,spots,tiger,lion,roar,noise,quiet,peace,calm,nervous,jittery,moving,passing,lane,car,junk,trash,garbage,smell,nasty,dirty,mess,hate,love,husband,teacher,student,learn,always,never,ever,after,before,predate,ago,anicent,ancient,old,book,read,nice,kind,sort,mail,bills,hate,love,kittens,puppies,dog,sleep,snore,angry,mad,crazy,insane,asylum,movie,horror,story,fable,medieval,castle,rock,roll,hill,grassy,spring,warm,smell,bread,bake,oven,clean,pristine,desire,want,security,safe,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,water,wet,cut,knife,fork,eat,dinner,lunch,breakfast,eggs,chicken,bird,turkey,thanksgiving,autumn,leaves,pile,jump,hop,skip,girl,pink,doll,barbie,blonde,hair,shave,razor,sharp,sword,stone,rock,pebble,river,hill,hike,shoe,sock,santa,fat,eat,cook,meal,party,friends,social,laughing,tickle,fingers,point,tack,paper,fold,origami,japan,sushi,fish,salmon,omega,alpha,brother,sister,sibling,family,happy,money,shopping,clothes,closet,gay,straight,boring,sleep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,water,park,girl,death,murder,road,contemplation,conclusion,investigation,innocent,answer,police,equipment,suspicion,security,questionable,unsure,lake,tree,hanging,story,fiction,novel,about,home,house,yard,husband,wife,daughter,family,apparel,scared,hostile,unwanted,discouraged,confused,paddle,yellow,color,worried,torture,twisted,apple,bunch,report,filed,officer,art,game,bottle,horse,cat,dog,animals,shirt,shoes,shorts,socks,upholstery,car,carseat,funeral,sad,mourning,loss,crying,disgust,hatred,motives,life,design,apparent,confusing,unclear,mysterious,apple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,body,soul,food,eat,dinner,date,movie,action,adventure,style,fashion,dress,clothes,shoes,steps,track,hike,hill,roll,ball,baseball,bat,umpire,plate,fork,knife,cut,steak,beef,cow,boy,girl,school,read,learn,fun,carnival,circus,rides,elephants,peanuts,shells,fish,lake,stream,fish,flow,current,wind,swept,broom,dust,dirt,clean,fresh,spring,summer,fall,winter,snow,ice,cold,drink,soda,bubbles,pop,blow,gum,chew,eat,dine,table,chairs,sit,down,up,sky,clouds,fluffy,towels,bath,shower,rain,storm,weather,tornado,spin,cycle,bike,ride,horse,saddle,blanket,bed,pillow,sleep,dream,wake,surf,waves,ocean,beach,sun,moon,stars,space,empty,finished,complete,compare,match,socks,shoes,laces,tie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,body,dead,water,woods,men,fishing,lake,beer,wife,home,worried,husband,coffee,whiskey,cigarettes,kitchen,eggs,breakfast,table,call,walked,outside,car,drive,road,funeral,friend,child,school,books,playing,playground,children,noise,running,yelling,teacher,class,learn,lunch,library,quiet,home,peaceful,television,radio,sounds,dog,barking,doorbell,delivery,package,string,scissors,sewing,needle,thread,machine,dress,iron,wrinkle,washing,dryer,hanger,closet,bedroom,door,bed,dresser,window,curtain,carpet,vacuum,clean,dust,mop,wet,floor,scrub,dishes,dishwasher,cabinet,stove,glasses,dishes,pots,pans,oven,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,water,fall,down,stairs,up,hill,top,hat,cap,lid,water,bottle,baby,diapers,pail,bin,bucket,can,soda,pop,rocket,space,ship,pirate,buckler,sword,knight,king,queen,noble,prince,princess,woman,child,toys,play,room,clean,scrub,soak,soap,wet,dry,towel,cloth,clothes,outfit,wear,body,human,life,death,die,dice,roll,bun,bread,dough,balls,pop,corn,stalks,green,thumb,planting,growing,living,room,clean,rinse,soak,wet,wash,cloth,bath,tub,water,warm,relax,sleep,time,passed,past,before,prequel,prelude,opening,credits,movie,popcorn,eat,snack,food,candy,melt,cheese,dairy,milk,cow,animal,pasture,farm,land,plot,acre,yards,meter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,body,mind,face,arm,hand,fingers,leg,foot,toes,knee,earsnose,head,hair,clothes,shirtshoes,socks,pantsjeans,hat,gloves,coat,jacket,perfume,shower,soap,wash,fat,short,skinny,tall,limp,run,walk,jog,bicycle,swim,exercise,yoga,pilates,stretch,eat,healthy,food,vitamins,drink,water,talk,conversation,mouth,tongue,teeth,lips,speak,yell,shout,loud,soft,whisper,teacher,friend,mother,father,parent,husband,boyfriend,girlfriend,girl,boy,dogcat,horse,goat,animal,eyes,see,scenery,sun,sky,starsmoonclouds,weather,rain,snow,sleet,hail,warm,'cold,wet,dry,skin,bumpy,learn,able,work,job,drive,car,travel,see,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,water,pond,fish,algae,green,money,shopping,mall,stores,clothes,dresses,dinner,restaurant,eat,pasta,italian,bread,bake,kitchen,oven,hot,burn,pain,hurt,cry,tears,wet,tissue,white,pure,snow,cold,freeze,ice,uncomfortable,hurt,cry,sad,lonely,alone,peace,quiet,silence,relax,calm,sleep,dream,brain,control,thoughts,random,story,book,read,write,pen,paper,school,child,backpack,carry,heavy,weight,tired,rest,sit,feet,shoes,steps,walk,concrete,scrape,bleed,bandage,cover,protect,care,help,friend,close,together,unit,combined,connected,intertwined,thread,weave,knit,grandmother,old,lady,woman,feminine,beauty,looks,attractive,nice,pleasant,appealing,want,like,enjoy,seek,look,eyes,glasses,delicate,breakable,shatter,sharp,cut,bleed,red,roses,smell,nose,face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,body,arm,leg,feet,knee,stomach,heart,head,ache,pain,mrdicine,tylenol,valium,anxiety,panick,calm,relaxed,quiet,vacation,beach,ball,play,family,fun,water,swim,pool,waterpark,sand,surf,shells,food,getaway,car,payment,made,work,money,bills,irs,incometax,audit,stress,bills,money,cutoff,advocator,pissed,unhelpful,call,phone,text,words,battery,plug,charge,full,watch,tv,program,movie,kids,shows,youtube,netflix,hulu,disney,musicals,family,happy,smiles,school,homeowrk,bell,ring,loud,chime,chirp,animal,cat,dog,mouse,rooster,pig,co,cow,chicken,horse,ride,saddle,gallop,trot,trolley,ride,california,washington,virus,deaths,new,vaccine,immune,flu,sick,pnumonia,strepp,antibiotics,doctor,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,body,camera,photo,shoot,gun,fire,escape,room,house,fire,hydrant,dog,pet,cat,nap,sleep,bed,room,waiting,patient,doctor,office,worker,bee,honey,sweet,dessert,coffee,break,room,time,clock,watch,movie,theater,play,children,school,work,study,hall,pass,play,around,above,ground,flower,seed,packet,mail,box,order,food,picnic,ant,bite,hurt,cry,tears,flow,river,stream,fishing,fly,plane,vacation,relax,rest,recover,items,store,shop,chore,house,payment,bills,money,bank,institution,financial,plan,house,architect,degree,thermometer,fever,sick,flu,immunization,vaccine,shot,gun,rights,constitution,forefathers,history,class,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,body,dead,life,movement,aerobics,exercise,jumpingjacks,breathing,energy,flow,water,stream,lake,boat,calm,serene,quiet,woods,birds,chirping,silence,hushed,sunlight,morning,dawn,rise,bed,asleep,night,moon,stars,sky,flying,saucer,aliens,planets,earth,grass,lawn,house,windows,glass,whiskey,ice,slippery,road,driving,car,safe,secure,lock,key,access,open,closed,store,merchandise,shopping,cart,basket,picnic,meadow,lark,singing,lilt,sweet,happy,skipping,children,school,bell,cathedral,church,pews,mourners,black,dress,skirt,woman,grou,group,gathering,casserole,food,comfort,warm,cozy,den,chair,huge,stuffed,bear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,body,found,dead,limp,lifeless,cold,blood,drive,away,from,distance,between,tree,stump,baffle,crime,murder,charge,guilty,inncocent,prove,evidence,prints,finger,hand,hurt,scare,story,time,travel,trailer,camp,site,fire,pit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,body,healthy,growing,nature,trees,lake,water,danger,isolated,depression,challenge,strength,overcome,adversity,trouble,trauma,ptsd,war,death,life,spring,renewal,infinite,universe,stars,comets,wish,want,strive,oversome,win,conquer,grow,colonize,overthrow,revolution,change,society,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,water,cold,warm,lake,pond,bath,shower,fall,drip,sink,dishes,utensils,kitchen,bathroom,toilet,drain,plumber,tools,work,clean,buildup,clog,plunger,toilet,tub,scrub,rubberduck,toy,suds,bubbles,dirty,clean,puddle,rain,thunder,lightning,storm,tornado,hurricane,hail,snow,cloud,nimbus,sleet,damage,tree,leaves,branch,root,bark,dog,animal,cat,meow,fur,fangs,whiskers,paws,tail,litter,box,cardboard,metal,iron,steel,sword,weapon,axe,lance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,water,glass,kitchen,food,family,chairs,wood,camping,trees,fishing,boating,diving,cliffs,skies,clouds,birds,nests,trees,bark,dogs,cats,climbing,hiking,outdoors,streams,outdoors,freshair,cleanair,country,cows,grass,milk,dairy,farms,farmer,crops,fields,plows,tractors,chickens,goats,eggs,bacon,breakfast,family,warmth,happiness,love,life,kids,spouse,love,marriage,dat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,body,piercing,ears,listen,voice,sing,song,birthday,cakes,candles,fire,matches,burn,pain,medication,doctor,degree,college,expensive,money,work,job,application,paper,tree,forest,large,ship,water,ocean,waves,surfer,wild,party,liquor,drunk,hangover,vomit,smelly,fart,stinks,nose,smell,perfume,fragrance,flower,beautiful,,woman,baby,birth,sex,condoms,protection,helmet,safety,injury,painful,medication,drugs,illegal,weed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,body,fitness,exercise,health,meditation,calm,peace,internal,inside,mental,emotional,rest,relax,breathe,air,lungs,heart,kidney,liver,pate,chicken,goose,duck,fat,bacon,pancetta,lasagna,noodles,ramen,pork,belly,beer,wine,grapes,barrel,oak,tree,wood,bark,cork,bottle,drink,pour,glass,water,sea,salt,fish,shrimp,fried,baked,broiled,crispy,crunchy,bite,chew,teeth,brush,hair,comb,straight,crooked,bent,angle,protractor,degrees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,water,river,bank,money,cash,dollars,coins,bank,account,story,telling,truth,lies,alibis,suspect,murder,documentary,camera,film,record,sing,singer,karaoke,bar,drink,glass,window,sill,planter,flowers,sunshine,summer,camp,tents,lake,boating,fun,games,friends,family,thanksgiving,turkey,stuffing,cranberry,bog,water,flood,rain,umbrella,handle,door,doorway,house,contruction,worker,employment,paycheck,career,college,party,keg,tap,dance,ballet,shoes,heels,wedding,dress,sparkle,sparklers,fireworks,boom,explosion,fire,char,grill,burgers,bun,ketchup,mustard,hotdog,boil,pasta,italian,italy,venice,gondola,paddle,rowing,racing,river,rapids,kayak,plasti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,body,murder,weapon,assault,struggle,kill,woman,man,river,fish,pole,tent,camp,nature,bees,honey,food,milk,chocolate,cracker,hunger,desire,sex,bed,bedroom,dresser,lamo,lamp,fan,ceiling,height,measurement,ruler,inch,feet,athlete,run,race,event,winner,loser,champion,belt,award,honor,ceremony,stage,speaker,audience,clap,cheer,mouth,face,mask,identity,suspect,suspicious,cops,crime,trial,court,jury,judge,case,file,investigator,siren,alarm,panic,scream,sound,music,song,album,single,chart,group,sell,buy,store,package,mail,deliver,driver,car,road,town,city,building,business,money,wallet,pocket,pants,shirt,shoes,leather,cow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,water,flowing,running,downhill,end,lake,clear,floating,sunshine,sparkling,drops,liquid,water,wet,cold,hypothermia,freezing,death,sleep,unconscious,oblivious,gone,forgotten,dust,blown,nothing,gone,erased,numb,unfeeling,floating,wafting,unmoored,disentegrating,apart,bits,bobs,seperate,unstable,not,me,dirt,worms,eating,flesh,meat,dead,rotting,fetid,slop,pigs,eat,chew,chomp,digest,defecate,shit,manure,dirt,grow,plants,green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,water,wet,shower,cold,ice,water,ocean,beach,sandcastle,big,tower,building,city,large,population,country,nation,patriotic,flags,identity,pride,parade,happy,love,kids,sweet,hug,touching,oxytocin,hormones,sexual,desire,passion,fall,stairs,broken,bones,skin,touch,feelings,emotional,overwhelming,stressed,work,long,river,lake,sword,swing,rope,hands,grip,climbing,rocks,igneous,volcano,lava,fire,hot,attractive,women,beautiful,love,deep,hole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,water,fish,drown,death,autopsy,murder,accident,unfortunate,poor,poverty,money,job,paycheck,bills,loans,school,collage,college,study,degree,graduate,gown,ball,dance,royalty,queen,king,crown,throne,reign,rein,horse,bridle,saddle,ride,countryside,forest,creek,river,spring,water,drown,drowning,murder,deat,coffin,bury,burial,graveyard,tombstone,engraving,epitaph,speech,sermon,priest,religion,christian,god,savior,helpful,peace,triumphant,win,victory,angel,halo,good,virtuous,nice,kind,humble,nun,servant,worship,church,fellowship,celebrate,birthday,christmas,presents,gifts,giving,donate,donation,toys,children,kids,sweet,funny,deserving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,body,dead,dean,drinking,murder,sad,funeral,church,family,crying,life,meaning,danger,drinking,abuse,marriage,fear,vulnerable,sad,family,friends,together,hard,difficulty,trauma,healing,better,help,therapy,anxiety,progress,better,forward,happy,friends,work,stress,time,long,boring,hard,mundane,relax,sleep,rest,night,bed,comfortable,warm,alarm,wake,shower,daylight,driving,coffee,work,stress,anxiety,boss,money,insurance,medical,pills,doctors,healthy,better,safe,home,dinner,cooking,food,spaghetti,dad,foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,water,reeds,shower,riddle,egg,gill,lens,sun,nevada,apple,end,dog,goal,loop,pipe,entrance,ear,run,noon,near,russia,air,role,easy,yellow,weapon,nostril,l,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,water,river,stream,ocean,lagoon,sea,fish,crab,snake,snail,soap,bucket,towel,soap,comb,cream,cloth,shoe,socks,bath,clean,dry,out,board,car,drink,tasty,food,wash,machine,eyes,physics,electricity,bulb,globe,universe,sky,sun,moon,star,planet,earth,mars,mountain,valley,island,rain,rail,fall,slide,sweat,run,race,mark,score,school,teacher,supervisor,invigilator,pot,gas,matches,maggi,salt,pepper,curry,flavour,oil,vegetable,plate,spoon,fork,knife,eat,satisfy,enjoy,interest,deliberate,nrcessary,benefit,talk,mask,film,inert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,body,corpse,murder,crime,bad,human,immature,criminal,court,police,badge,gun,ammo,vest,war,soldier,rifle,helmet,boots,socks,feet,toes,ground,soil,grass,green,plants,water,ice,cold,drinks,coffee,milk,dairy,icecream,vanilla,strawberry,chocolate,candy,almonds,sweets,snacks,chips,cheese,pretzels,salt,pepper,seasoning,meat,steak,medium,grilled,fish,marine,squid,shark,dolphin,whale,shamu,zoo,monkeys,zebras,elephants,lions,bears,grizzly,polar,icecap,glacier,climate,melting,snow,ice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,water,drink,soda,juice,fruit,apple,orange,pineapple,tropical,island,ocean,beach,sand,warm,hot,sun,sunburn,lotion,dry,winter,cold,snow,skiing,snowboarding,sport,basketball,baseball,ball,soccer,competition,olympic,event,large,sma,,tiny,ant,insect,spider,centipede,gross,dirt,mud,wet,damp,smelly,unpleasant,bad,good,fun,happy,smile,frown,grimace,emotion,face,hands,arms,shoulders,torso,organs,kidney,bean,lima,city,spanish,country,city,suburban,quiet,loud,busy,slow,leisurely,enjoyable,relaxing,energizing,tiring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,water,rain,storm,thunder,summer,beach,sand,sunbathing,tan,sexy,fun,party,friends,dancing,music,concert,people,public,outdoors,park,dog,walk,exercise,run,tired,sleep,dream,nightmare,scary,movie,popcorn,soda,drink,alcohol,bar,place,house,backyard,pool,water,bath,relax,calm,read,story,character,person,man,sex,penis,vagina,baby,pregnant,family,getogether,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,body,mind,soul,spirit,animal,wolf,bear,native,aboriginal,hut,hunt,nomadic,wagon,trail,tears,fears,fright,spooky,halloween,ghost,ghoul,paranormal,weird,unusual,strange,beetle,bug,insect,wasp,wing,chicken,poulty,poultry,bird,fly,flight,plane,heliocopter,jet,jumbo,elephant,circue,circus,peanut,boiled,shack,snack,beer,pint,alcohol,party,weekend,celebration,holiday,special,need,want,give,recieve,present,past,future,millenium,century,decade,seventies,disco,dance,hall,corridor,alley,london,bus,trolley,tram,pram,baby,buggy,cart,store,shop,groceries,food,budget,money,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,water,dead,girl,tied,up,tree,story,confused,reading,books,library,quiet,calm,serenity,beach,sun,warmth,relax,sand,chair,vacation,travel,airplane,crowded,people,tight,luggage,suitcases,ship,space,star,movies,fandom,universe,aliens,mission,blaster,helmet,hyperdrive,hyperspace,bounty,hunter,music,iconic,fire,canon,port,droid,compute,apple,smartphone,iphone,necessity,cell,data,internet,calling,talking,communication,relationship,couple,marriage,wedding,vride,groom,ceremony,love,valentines,hearts,red,pink,cards,hallmark,sentiment,gift,money,candy,bears,doily,old,grandma,tablecloth,table,kitchen,gadget,appliances,fridge,oven,stovetop,sink,counter,cabine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,water,wet,liquid,cooling,pc,computer,case,phone,call,cell,prison,bars,gold,teeth,dental,cavity,hole,digging,shovel,work,paycheck,money,happiness,emotions,stress,relaxation,couch,cushion,needle,sewing,machine,metal,guitar,music,sound,airwaves,angels,outfield,movie,star,planets,space,time,timeline,story,mode,option,settings,program,file,nail,hammer,force,blast,baja,sand,grain,bread,calories,energy,heat,fire,spark,combustion,burst,open,operate,operator,switchboard,skateboard,manual,transmission,changing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,body,solid,firm,round,head,eyes,long,matter,weight,smooth,skin,fresh,light,fine,structure,clean,tidy,neat,warm,soft,masculine,man,muscular,cute,build,firm,fat,chubby,robust,sexy,lean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,body,missing,girl,child,boy,girl,pink,flower,rain,weather,sunny,bright,green,vlue,water,ocean,waves,reef,ship,rocks,lighthouse,bright,dark,invisible,hidden,awake,anxiety,mental,health,doctor,wise,knowledge,school,tuition,bills,broke,house,warm,frigid,cold,sleep,ease,nap,tired,awake,dream,nightmare,birds,crows,vultures,fly,swan,lake,deep,ocean,animal,fish,whale,big,little,kid,learn,read,book,hours,playing,games,xbox,microsoft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,water,fish,eat,food,dinner,family,reunion,gathering,party,birthday,happy,smiling,frowning,sad,miserable,weather,rain,wet,umbrella,shield,knight,castle,queen,crown,thorns,sharp,knife,cut,hand,fingers,pencil,writing,pad,tumble,fall,slip,slide,park,car,drive,forest,dark,night,moon,stars,sky,sun,bright,light,lamp,desk,computer,keyboard,type,read,book,couch,furniture,room,house,structure,build,assemble,create,make,create,invent,new,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,body,part,time,hours,minues,seconds,ticking,annoying,habit,behavior,timliness,early,day,tasks,progress,life,success,daily,activities,jobs,money,options,choice,options,fun,travel,vacations,cruising,dancing,dining,gourmet,foodie,new,taste,interesting,playing,relaxation,calm,mindfulness,sprituality,growth,higher,being,learning,sharing,caring,kindness,patience,learned,growth,new,old,haits,habits,behavior,trends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,water,swimming,bathing,hair,red,ariel,mermaid,ocean,fish,swim,summer,warm,vacation,bahamas,cruise,disney,family,mom,dad,brother,divorce,sad,depressed,seperation,moving,house,grandmother,grandfather,rules,homesick,rebellion,unhappy,school,friends,movies,crushes,boys,flirting,young,naive,freedom,happy,love,relationship,boyfriend,kiss,hug,happy,cared,death,breakup,alone,miserable,crazy,lost,confused,sad,hurt,defeatd,lonely,hate,anger,jealously,sadness,lost,pain,pain,crying,park,cop,shoe,flipflop,car,black,white,red,blue,cuffs,tennis,swing,slide,sand,sunshine,grandma,bench,grass,air,summer,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,body,head,eyes,ears,nose,mouth,breathing,eating,food,corn,pasta,sauce,noodle,spaghetti,starch,compound,camp,warehouse,factory,smokestack,driver,company,van,truck,job,commercial,trucker,pitstop,truckstop,gasstation,grill,food,beer,wine,pretzels,liquor,drunk,drinking,numb,happy,numb,pleasant,free,rebel,noname,homeless,grid,unknown,mystery,death,fallen,leap,waterfall,assault,firm,soft,tofu,legume,protein,bean,rice,meal,dinner,lunch,breakfast,bacon,eggs,plate,fork,spoon,morning,sunrise,coffee,sleepy,cigarette,whiskey,table,checkerboard,tablecloth,placemat,setting,chair,kitchen,sink,refrigerator,tube,length,cylinder,straw,hole,two,friend,comment,jab,rib,bully,torment,anger,frustration,yelling,drinking,murder,laughing,ruined,over,life,worthless,useless,dumb,stupid,idiotic,bad,mean,sordid,greedy,tame,money,fortune,coin,wealth,sacagewea,dollar,print,paper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
