ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144,word 145,word 146,word 147,word 148
1051,plane,fly,air,seats,scared,crash,land,airport,passenger,people,men,women,children,clouds,luggage,visit,vacation,travel,united,jet,proppeler,blue,flat,stage,rung,footing,drift,wheel,soar,level,horizontal,glide,skim,aircraft,craft,machine,flying,airplane,ship,bird,kite,flight,tracker,accident,air,book,deals,customer,cartoon,geometry,amelia,helicopter,show,south,west,delta,orlando,premium,select,experience,dining,details,see,world,work,miles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,secret,agent,man,james,bond,attach,attache,purse,brick,house,roof,dog,cat,mouse,testing,lipstick,peta,pita,gyro,lamb,buffalo,steak,sauce,fork,knife,cut,wrists,suicide,gun,violence,war,peace,japan,hiroshima,nagasaki,atomic,bomb,explosion,atom,relativity,einstein,miracle,year,decade,century,millennium,eon,epoch,gravity,bending,robot,beer,wine,liquor,drug,marijuana,herb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,secret,meeting,friend,help,tips,guide,strength,wisdom,late,old,past,soon,plane,trip,home,family,guest,win,lose,stay,want,wait,leave,new,old,time,passes,football,touchdown,player,soccer,ball,gain,win,lose,stress,age,wisdom,lose,hope,fear,stay,go,pay,play,hope,freedom,dream,talisman,shelter,friend,opportunity,gain,wait,lose,try,fail,fall,strength,wisdom,gain,start,not,yes,ho-pe,chest,cheat,play,player,game,win,when,time,fail,wait,fail,sing,strong,knowledge,ages,renews,miss,loss,friend,gain,lose,win,start,go,pass,join,joy,together,family,guest,guess,sing,wing,fly,port,sail,ship,ocean,relax,renew,restart,newer,older,past,future,wince,sad,sorrow,missed,mistake,identity,self,lone,human,own,yours,loss,stand,start,try,win,pass,lazy,,,,,,,,,,,,,,,,,,,,,
1056,secret,number,four,three,two,one,seat,plane,star,baseball,sports,fan,crazy,help,police,blm,minority,majority,democracy,capitalism,economics,greed,rich,poor,money,banks,loans,debt,cars,electric,tesla,environment,warming,disaster,save,help,people,animals,food,plants,garden,food,store,purchase,consume,america,army,empire,unjust,courts,judge,crime,prison,cell,phone,number,four,plane,celebrity,spy,roy,me,mine,your,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,secret,hush,quiet,personal,letter,note,unavailable,individual,listen,speak,talk,whisper,silent,crept,silence,along,alone,private,talking,gossip,talk,movement,people,girl,boy,love,heart,friendship,lovers,marriage,family,children,life,death,honest,dishonest,society,kept,alive,along,great,bad,death,above,below,up,down,friends,enemies,secrets,messages,personality,trust,distrust,honorable,dishonorable,thief,prison,jail,police,quiet,simple,complicated,white,black,gray,cover,blanket,quilt,fabric,material,cloth,satin,slick,smooth,coarse,fluffy,firm,pillow,sheet,comforter,mattress,playing,working,games,job,responsibilities,family,bills,finances,due,rent,walls,corners,homes,buildings,spots,family,brothers,sister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,plane,fare,ride,fly,trip,vacation,fun,relax,destination,flight,attendent,pilot,sky,clouds,wings,window,people,crowded,drinks,snacks,uncomfortable,jones,cigarette,layover,bathroom,drink,polite,tired,cramped,movie,drink,land,runway,terminal,busy,check,baggage,security,identification,guards,dogs,crowd,wait,tired,bored,sleep,final,destination,family,travel,aisle,depart,arrive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,secret,spy,detective,sneaky,hidden,lost,found,here,now,present,future,unknown,lost,scared,afraid,fear,anger,sad,emotions,life,living,now,here,front,back,behind,past,once,before,now,time,passing,clock,hands,seconds,minutes,days,hours,long,short,small,big,tall,towering,buildings,skyscrapers,city,chicago,lake,michigan,water,blue,waves,boat,skiing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,secret,letter,words,talk,mouth,face,eyes,see,view,balcony,room,bed,sleep,night,dark,color,red,apple,tree,leaves,fall,season,spring,flowers,pretty,girl,dress,long,walk,dog,furry,soft,skin,sun,yellow,cheer,wave,hello,friendly,nice,smile,happy,wine,glass,break,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,plane,flight,sky,way,maker,home,ouse,house,kitchen,knife,sharp,sword,knight,armor,spirit,bible,god,holy,church,pope,cardinal,bishop,priest,followers,worshippers,believers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,secret,message,agent,lover,potion,silent,rendevous,hide,money,account,life,word,code,hope,dream,forest,river,mountain,life,passage,cave,world,location,knowledge,wire,ways,spy,four,nanny,life,lover,one,latch,night,book,diary,loss,line,phone,organization,look,market,black,sell,buy,run,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,secret,silent,search,never,heard,coarse,old,never,memory,long,time,ago,over,under,years,days,nights,time,always,again,someone,dog,cat,paper,note,spy,cover,loss,move,time,cenyury,bad,good,across,river,ocean,barrier,snow,rain,wet,time,scrooge,simple,complicated,many,few,restrict,purpose,much,open,close,res,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,secret,wish,dream,affair,risk,forbidden,lust,trouble,moments,glance,quiet,forgotten,death,passed,mourn,alone,grave,cremation,funeral,celebration,live,life,laugh,music,dance,romance,desire,friend,fun,vacation,camping,kayaking,snorkeling,skiing,skilift,colorado,mountains,snow,winter,cold,chalet,cabin,forest,loft,rescue,alaska,retire,ocean,coast,pollution,plastic,marine,oil,greed,environment,solar,wind,ship,horizon,sharks,whales,icebergs,dolphins,sealions,penguins,polars,bears,huskies,malamutes,sleds,racing,ice,disaster,lost,frozen,warmth,fur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,plane,story,romance,novel,books,reading,writing,fantasy,dragons,dungeons,stranger,perfect,balki,cousin,iowa,farm,washhouse,dark,light,torch,lamp,mining,ore,salt,pepper,mace,sword,dagger,arena,battle,death,life,board,monopoly,google,tech,facebook,bad,good,karma,india,people,beach,ocean,waves,surf,reef,puncture,tire,car,highway,exit,out,inside,room,computer,mouse,cat,dog,bark,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,secret,code,rod,road,tree,mice,man,car,wagon,where,place,stove,seattable,child,grown,time,past,wi,,travel,home,was,grave,funeral,car,town,small,rural,hours,work,job,time,place,church,people,watch,car,horse,cow,dog,petwash,clothes,dryer,rent,work,job,time,money,bills,was,hare,rabbit,flea,bite,food,fork,tree,swing,young,laughter,fun,kids,animals,travel,trip,money,longing,run,placegift,christmaschrist,god,mary,whoship,truck,tow,muffler,payment,house,paint,siding,actor,wants,money,gold,needs,live,live,where,sun,moon,stars,sky,time,passes,age,old,gentlmen,women,children,runnong,joggingtime,placewasther,can,there,ants,trees,worms,birds,tractor,horse,cat,cow,tree,elephant,large,accent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,plane,ride,car,maintain,polish,rust,treat,buy,list,write,pen,ink,hands,wash,walk,home,go,back,off,on,over,there,now,then,time,fake,illusion,magic,amazing,uplifted,carried,descent,better,more,greater,larger,grander,innocent,pure,untouched,free,city,bustle,fast,move,fly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,secret,number,crush,words,spy,plane,four,four,four,spivey,airplane,skirt,armpit,awkward,nanny,secre,life,nanny,new,york,apartment,weird,game,attendent,other,passengers,awkward,weird,fake,spy,movies,chill,wave,band,calm,music,bored,walmart,had,life,migraine,hard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,secret,lies,unfaithful,wife,mother,children,young,woman,man,old,house,bed,sheets,pillow,case,beer,wine,alcohol,drunk,drinking,soda,pop,break,spring,beach,waves,ocean,summer,sun,hot,sweating,nervous,crowd,store,mall,parking,car,tires,wheels,scooter,ride,park,dogs,barking,noise,crowded,beach,hot,cold,winter,snow,snowman,coal,bad,santa,presents,toys,children,parents,mother,father,worker,working,job,money,purchases,bills,dollar,store,workers,construction,new,updated,computer,windows,program,chrome,internet,searches,research,school,papers,reports,accounting,assets,equity,liability,marriage,pregnant,infant,baby,bottle,formula,nutrition,growth,strong,bags,trash,smelly,odors,flowers,garden,plants,peppers,jalapenos,sal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,plane,ride,car,passenger,navigate,gps,google,censor,internet,freedom,braveheart,gibson,cactus,downy,ironman,race,run,bike,swim,ocean,beach,hotels,restaurants,atmosphere,evening,dinner,dining,stroll,warm,breezes,sand,water,romantic,st.tropez,expensive,yachts,icecream,swedes,tall,blonde,beautiful,scenery,coastal,drive,visit,nice,paris,metro,crowded,hot,stifling,museums,bridges,bastille,columbia,elysee,burger,fries,eat,lunch,sandwich,mayo,meat,cheese,goat,bitter,ale,beer,brewery,tour,guide,walking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,secret,agent,travel,vacation,trip,fall,autumn,summer,breeze,wind,current,electric,avenue,park,drive,car,vehicle,homicide,street,fair,state,county,shire,hobbit,ring,bell,liberty,life,cereal,oats,grain,wheat,grass,green,stamp,act,sat,test,grade,form,style,hair,follicle,bald,eagle,bird,falcon,space,black,void,cancel,eliminate,lose,sorrow,tears,salty,angry,birds,horror,fear,fright,night,dark,shadow,umbra,billowing,skirt,kilt,bagpipe,scree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,plane,landing,loss,wistful,breeze,leaf,blowing,falling,perish,die,memory,hope,hopeless,chance,encounter,strangers,bus,travel,go,there,lose,escape,life,drudgery,muse,music,maestro,compose,make,create,sun,moon,stars,sky,black,pitch,hit,bunt,run,tag,it,mine,yours,welt,bruise,purple,people,evil,sinful,ecstasy,waif,meaning,hey,you,miss,her,his,job,calling,elsewhere,over,done,kaput,finished,descent,drop,hit,splat,wonder,whimper,winner,loser,fate,sate,satiated,lust,pleasure,joy,pain,wound,bleed,red,wine,whine,hear,ear,lobe,throat,swallow,pelt,smelt,odor,scent,you,me,we,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,plane,fly,bug,scary,monsters,nightmare,sleep,renew,fresh,clean,mop,work,money,purchase,products,stuff,items,things,keepsake,precious,happy,joyful,smile,teeth,chew,food,nurish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,plane,air,craft,space,mower,power,king,prince,princess,europe,asia,pacific,ocean,north,east,west,south,northamerica,southamerica,america,france,egypt,nigeria,morocco,ghana,spain,italy,gelato,germany,proud,india,iraq,iran,syria,pakistan,portugal,,hungary,,honduras,lille,renes,paris,club,arsenal,chelsea,business,stadium,night,mode,social,media,face,book,facebook,commit,marriage,lock,awe,awk,eagle,strong,fist,fight,middle,finger,get,suprise,phone,layer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,plane,lane,four,door,floor,red,blue,white,plane,number,phone,call,actor,start,sit,tall,arm,smell,door,bath,water,magazine,husband,car,vacuum,paper,pen,carpet,bed,window,criket,buzz,morning,night,shade,city,attendant,woman,man,celebrity,tabloid,kids,message,priest,church,ceremony,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,plane,fly,seat,man,bite,bug,number,four,flower,tall,petals,plants,insect,bee,wing,work,suitcase,married,shorts,suit,tie,shoes,skirt,bathroom,bedroom,bed,blanket,sleep,pillow,soft,fur,bunny,carrot,garden,vegetables,corn,beans,cook,pot,fry,bake,oven,jar,open,closed,door,ring,finger,nail,hammer,nut,peanut,pecan,walnut,can,tomato,sauce,pizza,cheese,cow,milk,butter,greasy,slip,slide,water,ocean,boat,ski,snow,storm,plow,stuck,chain,locket,lock,key,heart,diamond,ruby,red,apple,seed,plant,tree,box,wooden,soap,smell,armpit,wash,spray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,secret,affair,chuck,love,happy,excited,ending,sad,heartbreak,possibility,moment,age,fleeting,love,feelings,happy,chuck,exciting,bittersweet,value,valued,inlove,husband,complicated,attitude,changing,love,children,family,helped,career,regrets,benefits,money,education,moments,changing,loving,helping,wonder,science,learning,truth,discovery,happiness,wonder,hiking,bob,ohbob,exciting,secret,love,bob,life,desirous,judgemental,unhappy,scared,judgemental,lying,secret,imperfect,pot,helped,love,unspoken,you,you,you,you,you,you,great,wonderful,evolving,happy,good,podcast,goals,stretch,good,happy,progress,makeup,nordys,appointment,better,happy,loving,chuck,husband,guilty,scared,you,you,you,airplane,four,four,four,affair,person,ron,spivey,happy,exciting,loving,husband,fighting,teacher,race!,sophia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,plane,travel,journey,trip,fun,friends,meet,greet,hello,smile,love,laughter,happiness,party,birthday,age,old,grown,adult,job,working,class,school,teacher,learn,skills,smart,college,schooling,grade,eggs,grocery,store,buy,butcher,meat,animals,farm,raise,family,four,number,note,paper,write,pen,pencil,hand,ink,writing,page,book,reader,intelligent,student,children,play,school,friends,talk,words,book,interesting,story,lines,lyrics,actor,song,writer,alone,time,clock,numbers,twelve,monkeys,zoo,trees,flowers,plants,living,beings,aliens,planet,space,ship,water,canoe,fish,sport,football,game,winning,triumph,loss,tired,energy,drink,soda,coffee,morning,afternoon,diner,food,hotdo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,secret,agent,spy,plane,romance,love,wasted,forgotten,secret,phone,sky,stewardess,attendant,lonely,marriage,kids,missing,ancient,movies,television,pink,bathroom,faucet,drink,husband,wife,longing,procratination,ending,leaving,better,hollow,unfullfilled,desperation,shy,wasteful,years,old,new,relationship,shoulder,bite,tall,short,skirt,water,seat,window,bracelet,drawer,heavy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,secret,code,password,crack,break,hacker,russia,putin,orthodox,church,mormon,lds,pray,sacrament,flesh,blood,jesus,savior,redeemer,genesis,flood,animals,exodus,egypt,numbers,leviticus,pharaoh,desert,sea,chariot,manna,commandment,covenant,sling,giant,hair,judge,merkaba,vehicle,wheel,car,enginer,spark,transmission,fuel,battery,oil,sludge,drain,power,control,steer,wield,blade,edge,cut,slice,slash,flea,ozzie,baseball,hit,bat,foul,field,juice,roids,dinger,wonder,sneed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,secret,word,four,plane,meeting,spy,star,number,work,no,bathroom,wash,smelly,skirt,wet,bite,flirt,tall,wingspan,stretch,space,husband,fight,teacher,parking,lot,race,car,jewelry,box,forgotten,lost,crumpled,magazine,clipped,phone,disconnected,late,nanny,child,old,tryst,starstruck,past,memory,story,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,plane,ride,fear,hurt,loss,pain,life,empty,full,glass,break,help,assistance,ask,find,hold,forgot,found,hold,release,move,boxes,purge,light,easier,find,life,love,last,ends,all,slow,fast,fear,ignore,rude,unreal,relief,fiction,fantasy,mystery,fate,final,hands,your,lunch,linger,love,care,display,affection,signal,consequence,showdown,shudder,thoughts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,secret,letter,note,words,scrabble,game,play,spy,look,key,door,open,wide,long,big,animal,dog,shepard,german,man,woman,lady,girl,little,small,bug,insect,bee,honey,nest,bird,robin,red,flames,fire,hot,stove,cook,food,burrito,tortilla,salsa,spicy,food,hungry,eat,enjoy,laugh,humor,fun,party,people,crowd,large,big,house,home,peace,relaxation,calm,ocean,beach,ball,round,moon,bright,light,bulb,plant,green,tree,branch,leaves,forest,woods,trail,road,cars,automobile,truck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,secret,love,enticing,lust,misery,shame,gross,disgusted,affair,missed,unloyal,irrestistable,longing,doubt,scared,must,eager,loathing,fear,escape,run,melting,liquid,lost,death,life,children,singing,talking,mouth,move,walking,crawling,happy,friends,foes,bullies,school,teaching,learning,longing,crush,fear,hope,questioning,worth,relationship,movies,walking,meeting,learning,growing,distance,sadness,interest,mourning,missing,misery,light,darknbess,time,slowly,faster,brightness,shift,different,you,me,trusting,mystery,elegent,days,nights,passing,lovely,freedom,solace,utopia,marriage,divorce,jail,fog,scared,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,secret,plan,menu,sauce,tartar,fish,eel,shrimp,ocean,urchin,coral,spiky,sea,salt,shaker,table,seat,dinner,candle,heat,light,scent,wax,fire,camp,tent,bag,bike,wheels,travel,suitcase,clothing,shorts,suit,dress,money,billfold,leather,cow,meat,hamburger,ketchup,mustard,chips,plate,coke,beer,popcorn,butter,pepper,seasoning,crunchy,delicious,celery,pimiento,cheese,store,clerk,groceries,seafood,aisle,cans,produce,vegetables,apples,asparagus,buggy,cart,metal,cold,winter,silver,snow,ice,chill,fristbite,frostbite,gloves,mittens,trees,leaves,wood,fire,creek,crawfish,frogs,spiders,algae,fungu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,plane,seat,people,conversation,travel,man,woman,relationship,love,happiness,laughter,fun,entertain,good,great,smile,hands,writing,number,handsome,luggage,suitcase,waiting,patience,tap,shoulder,surprise,working,acting,open,event,like,wants,longing,emptiness,loss,cancer,father,paper,curtain,phone,call,answer,talk,speak,mouth,speech,car,vacuum,clean,busy,thinking,memory,vision,senses,sight,feeling,touch,light,soft,gentle,help,stand,empty,room,wait,chores,broom,mop,bucket,handle,water,cleanser,new,wipe,start,stop,go,pause,silence,close,door,ending,credits,names,famous,celebrity,actor,play,movie,act,spy,children,young,old,elderly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,plane,aircraft,pilot,hostess,miracle,trouble,shaking,air,float,clouds,rain,water,fly,runway,lights,parts,places,sky,high,thigh,lie,cry,die,cast,away,timid,jungle,predator,alien,fights,scary,plot,light,invisible,sound,try,yet,felt,dealt,meant,let,create,kit,kid,lit,sit,meet,fly,love,first,eyes,shoulder,freezbe,math,solve,problem,properties,pay,rent,month,phone,dry,sly,flies,fan,chill,cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,plane,fly,air,turbines,car,f1,bottas,speed,vortex,rain,race,nascar,turns,road,coarse,air,coarse,fly,birds,cranes,pelicans,motor,wings,speed,miles,beer,drink,rain,wet,storms,thunder,light,lightning,pressure,air,pressure,space,airy,nice,cool,breeze,bree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1093,plane,spy,love,book,romance,secret,afdfair,phone,call,digit,ask,four,number,calculator,pencil,matchbook,diner,nails,clicking,keyboard,book,focus,tall,gangly,sorry,cat,bored,life,old,wasted,tired,dragging,regret,handsome,dream,married,kids,nanny,phone,number,seat,pillow,wake,eyes,smile,glass,help,tired,fingers,salon,painted,bottle,boy,hair,short,child,sleep,nap,alone,gin,orange,sun,cocktails,money,cash,rich,star,cash,happy,secret,star,movie,tv,screen,nanny,stop,velvet,hand,button,glasses,spray,bleach,laundry,secret,tide,comet,scrub,basin,clean,fridge,super,sunny,envelope,funny,money,wallet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,plane,ride,horse,buggy,bunny,dust,mop,hair,unruly,child,play,actor,prop,stand,bed,blanket,snow,man,down,comforter,friend,enemy,stranger,alien,sound,body,bag,basket,picnic,park,trailer,movie,star,ship,sink,water,hose,snake,hiss,steam,engine,game,player,one,more,time,clock,afternoon,sunshine,sunflower,weed,pulling,bent,crooked,cop,badge,honor,captain,crew,neck,tie,winner,trophy,case,suit,haircut,trim,dark,color,red,ring,phone,list,talent,agent,secret,whisper,hour,sunset,beach,ocean,smell,clean,dry,ice,skater,boy,girl,friend,enemy,stranger,thief,take,single,once,time,days,pas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,plane,travel,air,airport,jet,private,rich,famous,shop,buy,mall,stores,gifts,paper,wrap,christmas,holidays,new,year,month,seasons,summer,winter,snow,storm,flood,climate,states,sport,basketball,football,activities,active,gym,membership,code,quiet,technology,laptop,computer,generation,phone,manner,alcohol,liver,cosmos,small,bathroom,bath,bubbles,flowers,roses,wine,bottle,cork,celebrate,relax,home,dancing,music,conversation,dinner,steak,healthy,salad,fruit,chocolate,hazelnut,candy,date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
