ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144,word 145
1055,body,lake,girl,dead,murder,men,whiskey,grass,beers,meet,can,car,fire,fishing,cold,dark,murder,rope,waist,run,locked,fear,shake,look,silence,son,family,playing,kid,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,water,liquid,juice,apple,orange,strawberry,blueberry,lemonade,drinks,liquor,wishkey,rum,,vodka,tequilla,jackdaniels,johnnywalker,brandy,stoch,win,wine,desertwine,redwine,whitewine,oceans,rivers,lakes,rain,seas,ponds,showers,pools,tubs,beachs,waterfalls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,water,drink,flow,river,lake,pond,creek,fishing,swimming,skiing,floating,diving,boat,boating,faucet,on,thirsty,glass,cup,well,city,bucket,container,hose,sprinkler,garden,flowers,wash,clothes,clean,rinse,pour,distill,spring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,body,girl,dead,river,flowing,woman,period,month,living,shy,old,drunk,beer,wine,glass,broken,window,treatment,fair,skin,shinney,fish,trout,fishing,swimming,pond,lake,stream,rv,camping,sleeping,restles,tired,think\\,relax,action,spinning,shotting,loosing,losen,knots,wood,tree,bark,dog,cat,mouse,house,fire,hose,clean,dirty,wipe,cloth,skirt,dress,closet,hide,found,lost,pretend,fixate,pursue,resist,temptation,hungry,pizza,party,birthday,beggining,end,stop,start,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,body,corpse,death,murder,woods,trees,alone,scared,horror,ghost,scary,scream,shout,yell,cry,hurt,bleed,red,stain,carpet,soft,cat,claw,scratch,infection,pus,yellow,sun,burn,house,wood,tile,stone,wall,build,construction,worker,fall,break,crack,vase,flowers,dead,brown,grass,green,leaves,trees,forest,truck,window,glass,shatter,shards,cut,foot,toe,nail,paint,red,mug,coffee,caffeine,energy,awake,alive,breathe,choke,squirm,writhe,move,stop,start,car,drive,away,far,nowhere,anywhere,go,now,then',after,forever,never,teach,learn,see,hear,empty,blank,silent,golden,silver,spoon,eyeball,hazel,witch,curse,spell,wand,wizard,magic,eraser,pencil,draw,paint,paintbrush,palette,knife,scrape,ice,snow,footprints,fall,break,crack,shatter,glass,dish,fish,river,dirty,cold,fridge,meat,fruit,,,,,,,,,,,,,,,,,,,
1061,body,hair,face,ears,mouth,eyes,lips,kiss,love,marriage,divorce,sorrow,happiness,joy,anger,management,company,corporation,evil,google,manipulator,democrats,crooked,hillary,prison,private,public,library,books,movies,tv,radio,music,classical,rock,roll,dinner,supper,food,natural,beauty,makeup,fake,news,untrustowrthy,liberals,dumb,dumber,dumbest,people,dogs,cats,weird,smell,bad,good,right,wrong,left,right,up,down,under,austraila,indonesia,singapore,bombay,budapest,turkey,greece,italy,hungary,hungry,apple,orange,lemon,pear,mandarin,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,body,bag,river,death,murder,killer,ignorance,drunk,drink,beer,whiskey,alcohol,witnesses,time,investigation,detective,lawyer,forgiveness,sex,woman,man,children,honor,speaking,talking,cap,glass,drink,rope,nails,hands,grip,scared,escape,expiration,perception,claim,data,quiz,answer,question,bubble,open,closed,clip,survey,skill,athletic,game,win,lose,try,field,pitch,score,load,wash,clothes,shirt,pants,sock,linens,whites,colors,pink,red,dry,tumble,heat,steam,lint,cycle,ending,lgiths,lights,timer,end,precision,machine,button,door,handle,kn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,body,face,eyes,lips,smile,frown,sadness,happines,joy,sunshin,grass,summer,baseball,stadium,mlb,royals,salvy,laugh,joke,funny,silly,jovial,happy,puppy,dusty,rescue,pure,joy,elated,extreme,sports,football,superbowl,chiefs,red,color,blue,sky,clouds,rain,thunder,storm,grey,meredith,hospital,tv,survivor,reality,fake,liar,unlikable,mean,azalia,mean,bitch,rude,jerk,asshole,poop,puppies,gruel,sweetness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,body,part,car,travel,home,house,dog,cat,family,hugs,kisses,love,time,truth,kindness,friendship,trust,checking,savings,nestegg,money,job,toyota,truck,offroading,fishing,camping,bonfire,stargazing,mercury,venus,mars,solarsystem,voyager,spaceshuttle,elon,tesla,battery,solar,sun,summer,beach,water,surf,crab,food,sushi,noodles,daughter,kind,pagaegent,pride,dress,heels,hair,praise,beauty,prize,cod,fish,tacos,mexico,travel,cruise,boat,ship,package,ordering,bottles,beard,oil,care,pump,heels,shoes,dress,sandals,beach,sun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,body,bag,pack,trip,drive,highway,pavement,sidewalk,walk,hike,mountain,lake,water,clear,understand,know,study,school,boring,play,watch,time,passes,car,mustang,horse,pasture,outside,sunny,warm,blanket,nap,tired,sleep,night,dark,stars,space,unlimited,infinite,huge,elephant,africa,savannah,flat,plains,dakota,buffalo,costner,actor,movie,batman,nolan,director,orchestra,instruments,guitar,rock,geolegy,college,failure,test,study,books,read,fiction,news,cnn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,body,sad,progress,weights,exercise,gym,fitness,steady,difficult,muscle,peak,pinnacle,struggle,desire,desperation,achievement,growth,need,want,lean,diet,nutrition,struggle,garage,gym,increase,gain,strive,power,olympic,sport,push,need,happy,mood,life,supplement,recovery,focus,morning,routine,purpose,drive,ambition,necessity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,water,hose,fountain,drink,ocean,fresh,clear,hydrate,lush,pure,refreshing,hard,soft,clean,shower,brush,paint,body,fish,source,spout,river,sea,lake,pond,river,lagoon,swim,flask,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,body,head,shoulders,knees,toes,socks,shoes,laces,lacefront,weave,hair,bow,bowtie,buttonup,slacks,belt,biblebelt,alabama,country,pines,forest,fire,wood,logs,cabin,outdoors,camping,sleepingbag,blanket,,pillow,bed,frame,a-frame,house,address,mail,envelope,stamp,ink,tattoos,tribal,natives,rituals,dance,salsa,chips,dip,spinach,vegetables,carrots,peppers,cucumbers,kale,apsaragus,steamed,steambath,sauna,sweat,hydrate,sodium,salt,cracker,firecracker,july,summer,beach,ocean,indian,curry,chic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,body,murder,funeral,chilling,scary,wasted,drunk,regret,fear,failing,lost,hopeless,faith,lost,death,river,swim,drown,care,give,examine,police,robbery,touch,assualt,rape,battery,abusve,abuse,bruise,tough,experience,anxiety,stress,trauma,doctor,psycology,test,exam,failure,pain,regret,drink,drugs,heroin,meth,adderall,cocaine,therapy,rehabilition,stroke,delibitate,family,god,church,pastor,help,work,money,rich,business,marketing,skills,improve,falter,drugs,loss,death,murder,overdose,staged,scary,emotion,medical,treatment,hospital,room,examine,care,bills,costs,credit,debt,hope,hopeless,care,medical,exam,debty,weight,shoulder,run,hide,move,jump,glide,airplane,skydive,parachute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,water,river,creek,lake,forest,woods,cabin,horror,murder,criminal,arrested,gun,run,broken,shattered,leg,arm,hands,fingers,body,heart,books,reading,library,silence,monster,ghosts,supernatural,scary,blood,faint,hospital,depression,anxiety,disease,cancer,doctors,nurse,surgery,death,funeral,destroy,aliens,frisbee,space,planets,stars,sun,time,headphones,music,suicide,money,cash,bank,robbery,masks,hostages,basketball,ball,national,hops,plants,beer,drugs,weed,plastic,fake,nicotine,refrigerator,food,cold,hot,spoiled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,water,cold,rain,wet,moist,damp,coll,refresh,excite,high,far,trsvel,walk,run,sweat,work,hot,sun,summer,vacation,rest,sleep,bed,soft,warm,comfort,help,friend,person,man,woman,child,play,toy,game,fun,happy,joy,christmas,gift,reward,money,freedom,choice,shop,find,look,search,hunt,explore,discover,new,learn,increase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,water,drop,coin,currency,dollar,bill,duck,hunt,season,summer,splash,pool,party,dance,hall,music,square,triangle,circle,round,about,road,rage,primal,instinct,human,species,animals,living,alive,dead,corpse,funeral,home,plate,food,nutrition,wholesome,meal,ticket,cinema,movie,horror,slasher,genre,mystery,murder,dinner,time,clock,grandfather,family,mother,nature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,body,corpse,girl,drown,killed,murder,child,funeral,coffin,water,fishing,men,camping,found,tie,police,guilt,mourn,lie,violence,attack,stream,female,male,children,clothes,elderly,river,cold,fire,dirt,night,day,grass,forest,trees,run,clothes,hike,walk,hide,fitness,exercise,health,food,organic,vegan,protein,fruit,vegetables,vitamins,glow,sun,water,drink,hydrate,wash,shower,bathe,hair,tone,yoga,pilates,dance,ballet,weights,cycle,ski,snowboard,row,kayak,ski,lift,freckles,moisturize,hemp,lips,hands,feet,legs,arms,eyes,ears,nose,glasses,contacts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,water,cold,weather,sunny,warm,heat,cooking,food,burgers,grill,hot,summer,vacation,rest,chair,sit,comfort,pillow,feather,bird,fly,sky,blue,color,black,sedan,shiny,button,shirt,concert,band,music,rock,pebbles,beach,sand,cool,breeze,wind,rain,wet,cold,blanket,snuggle,comfort,hope,dream,idea,brain,knowledge,school,graduate,proud,kids,fun,games,children,laughing,colorful,clothing,jeans,torn,style,boots,steel,hardened,fire,hot,melded,vulcan,startrek,show,old,people,retirment,rest,home,heart,love,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,body,river,found,man,killed,death,stuart,fish,cold,wet,fire,cook,tent,men,friends,newspaper,account,death,funeral,casket,yellow,dress,woman,girl,popcorn,television,eat,chew,gross,sad,unhappy,unfortunate,events,transpired,occured,happened,bad,things,trees,woods,forest,mountain,man,truck,window,car,breasts,look,arms,unsafe,assault,murder,publicity,unwanted,sex,house,kitchen,meal,child,plate,lunch,safety,eat,food,warmth,good,place,went,event,near,far,there,here,where,when,how,why,ask,answer,question,complete,unknown,crime,judgement,case,litigate,victim,perpetrator,criminal,bars,jail,cell,sentence,law,legal,lawyer,judge,justice,right,do,thing,happening,everywhere,glass,water,panel,wood,hammer,nail,punch,hit,whenever,wherein,therfore,ergo,punctuate,sentence,scramble,homonym,synonym,letter,word,hunt,fire,wood,bark,animal,bear,outside,outdoors,camp,nature,cook,heat,firewood,chop,cut,prepare,leave,vacate,premises,door,lobby,carpet,ceiling,chandele
1080,body,rape,wrong,issues,medication,sickness,doctor,health,insurance,government,debate,argue,disagree,compromise,evolve,grow,mature,old,ancient,history,sand,stones,river,flow,rap,music,genres,taste,food,pizza,pepperoni,grease,dance,sing,club,ecstacy,rebel,motorcycle,highway,gas,refinery,explosion,effects,fireworks,celebration,enjoyment,entertained,audience,show,stage,actor,script,speech,rote,common,class,teacher,apple,worm,insect,nature,trail,hike,climb,rope,swing,slide,baseball,sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,body,count,numbers,figures,frames,glasses,cups,plates,table,tennis,ball,game,thrones,chair,legs,arms,weapons,violence,fight,enemy,ally,friend,help,need,want,wish,fairy,tale,story,time,lease,rent,money,dollars,cents,pennies,coins,bank,river,water,treatment,cure,medicine,doctor,hospital,bed,room,space,ship,shape,up,down,out,in,rows,lines,columns,pillars,salt,pepper,spray,mist,wave,crash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,water,fall,down,dark,black,endless,nothing,deep,abyss,ocean,alien,space,future,explore,discover,learn,believe,trust,humble,focus,point,target,see,resolute,unchaing,unchanging,ever,after,before,between,beyond,imagine,precieve,percieve,abstract,beatiful,splendor,science,persuit,chase,follow,lead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,water,death,drown,fear,anger,sadness,pain,punishment,justice,family,heartbreak,empty,child,love,miss,broken,tears,cry,scream,blame,question,why,worry,need,understand,quiet,loathe,kill,jail,prison,life,execution,withdraw,lonely,alone,cold,dark,breathe,body,nothing,angel,heaven,hell,comfort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,body,float,boat,swim,drown,water,dead,drowning,murder,wife,husband,killer,crime,robbery,rape,assualt,homicide,destroy,evidence,group,secret,story,tell,talk,speak,retell,discuss,chat,text,box,open,container,closed,lid,bottom,top,up,down,side,left,right,directions,west,east,north,south,hemispheres,oceans,lakes,rivers,rocks,flow,stream,rafts,swell,rush,overflow,deep,quick,floating,pale,cold,white,ashen,bloated,body,lungs,feet,ankles,wrists,legs,kneew,eyes,mouth,brain,think,imagine,create,develop,wonder,curiosity,paranoia,understand,realize,think,dream,fantasy,reality,fake,real,TRUE,FALSE,guilty,commit,innocent,criminal,testimony,court,jury,trial,execution,electric,car,motor,truck,tow,hitch,trailer,attach,hold,travel,walk,drive,move,wander,far,distant,away,out,outside,inside,home,yard,grass,flowers,trees,birds,nests,eggs,ba,,,,,,,,,,,,,,,,
1086,water,silent,quiet,still,dark,light,song,tree,forest,river,camp,cards,table,whiskey,dead,girl,hanging,dangling,suspended,school,work,play,child,children,brother,sister,betray,lie,lying,grass,tulip,flower,tip,toe,through,against,defy,cooperate,distract,both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,body,skin,nails,teeth,hair,long,brown,blonde,red,stop,light,bulb,flower,stem,cell,life,reproduce,sex,humans,evil,hate,dark,despair,lost,empty,consumer,glutton,ignorant,waste,hate,death,dark,sleep,lost,pointless,container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,body,soul,music,cooking,dishes,sink,soap,shine,shoes,sneakers,basketball,game,play,enjoy,food,restaurant,work,cook,server,tips,earn,live,rent,apartment,complex,simple,sane,clinic,doctor,medicine,man,woman,child,lost,river,deep,danger,rocks,moss,slippery,eels,fish,fishing,rods,reels,line,hooks,sinkers,lead,chemistry,classrooms,students,teachers,information,highway,night,dark,moon,shine,liquor,whiskey,hunting,woods,trees,green,colors,blind,men,,mice,story,teller,bank,robber,criminal,police,detective,show,time,fleeting,race,track,hunt,gun,shoot,death,end,begin,start,over,under,up,upon,over,head,hat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,body,found,river,bank,money,steal,robber,prison,justice,cereal,milk,man,announce,gravitas,encourage,administration,allow,disappear,pillow,pillow,pearls,necklace,align,church,create,paper,puzzle,solving,solvent,institute,science,stem,plant,butterfly,tattoo,incredible,allowance,banking,stocks,peach,marry,stimulate,construction,piping,home,roof,layer,sun,galaxy,strum,guitar,piano,bill,duck,experiment,creek,indian,adobe,rabbit,lasso,rodeo,fence,hole,dig,grave,sad,happy,conflicted,palm,plate,chew,blouse,button,woodchuck,leaf,rally,steeple,cement,mixer,door,frame,cream,rotor,help,detective,creep,salivate,drool,sleep,lick,lesson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,body,exercise,workout,aerobics,tights,stretch,long,short,tall,skinny,fat,thin,wide,hips,shape,color,blue,sad,happy,funny,laugh,clever,smart,dumb,stupid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,body,boobs,women,attractive,girlfriend,loving,sex,happy,grateful,romantic,dates,dinner,movies,fun,glad,close,friends,people,trustworthy,funny,friendly,nice,cool,helpful,caring,mother,parents,siblings,family,grandma,grandpa,old,good,nice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,water,wet,stream,brook,ocean,pond,lake,clean,clear,murky,dirty,fish,turtle,catfish,waterfall,salmon,bear,forest,trees,wolf,coyote,lion,zebra,tiger,leopard,cheetah,crocodile,alligator,mole,rat,urban,suburban,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1110,water,stream,fish,trout,bass,guitar,band,rubber,tree,forest,fire,bear,lion,africa,nile,river,boat,ship,ocean,fish,crab,apple,fruit,fly,airplane,rocket,missle,launch,pad,lily,girl,person,body,warm,heat,sun,planet,space,area,partition,cubicle,work,job,money,dollar,sand,beach,castle,knight,horse,farm,field,baseball,sport,football,pigskin,game,board,wood,table,furniture,room,area,space,outer,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1111,water,flood,drown,ascend,climb,ladder,society,inequality,leadership,ruler,measure,yard,hard,bard,singer,ballad,ballet,recital,dance,rhythm,tone,bone,marrow,hollow,gaping,gather,assemble,resemble,semblence,syballince,similarity,construct,structure,rupture,burst,bust,rust,metal,chrome,roam,ream,paper,tree,leaf,leave,lave,wash,bath,bathe,soap,bubble,cleanse,rinse,dry,purify,paltry,pantry,dandy,dandelion,lion,mane,tame,fame,famous,celebrity,hollywood,wooden,chop,ax,axiom,platitude,plate,late,arrival,alien,forgeifn,xenophobia,panoc,pandemic,illness,contagious,symptom,spread,dread,dead,revive,relive,restore,store,tore,bore,boredom,kingdom,dominant,submissive,bottom,dwell,hell,realm,dimension,demented,deranged,distorted,wa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1113,water,flow,mow,grow,know,woe,go,no,yo,glow,throw,blow,fro,woah,cue,knew,woo,blew,flew,few,hue,you,do,right,light,night,flight,might,blight,bright,fight,might,white,black,grey,way,neigh,weigh,shy,guy,why,eye,guile,nile,nail,flail,gail,lay,play,plight,phlegm,gem,cut,what,nut,gut,tug,rug,boat,float,goat,nat,bat,wack,flak,flake,rake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1115,water,pond,swimming,lifeguarding,sun,sunscreen,cancer,hospital,appointment,clock,time,watch,stop,running,track,shoes,sports,football,gym,weights,room,house,floorplan,walls,hallway,storage,locker,school,class,biology,science,microscope,cell,cytoplasm,green,molecule,rain,puddle,boots,jump,yellow,flower,bouquet,holiday,thanksgiving,turkey,table,setting,silverware,silver,jewelry,necklace,charm,magic,witches,hat,church,sunday,service,military,uniform,band,marching,trumpet,drums,rhythm,sound,wave,hand,nails,polish,gloss,lips,eyes,makeup,foundation,house,termites,bugs,insects,pests,illness,rats,rodent,mouse,pets,cat,tail,fluffy,fur,coat,fashion,scarf,item,glasses,prescription,pharmacy,drugs,fever,cough,sore,throat,pain,annoyed,time,week,day,year,annual,magazine,pamphlet,mailbox,mailman,driver,truck,big,small,tiny,animal,keep,box,inside,dry,cave,diamond,mine,ring,sell,fancy,shine,bright,night,,,,,,,,,,,,,,
