ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144,word 145,word 146,word 147,word 148,word 149,word 150,word 151,word 152
1053,water,rock,stream,current,fast,quick,away,near,category,escape,from,discover,following,browse,prime,live,battle,state,games,cheek,butt,finger,toes,knees,skull,cheers,drink,bourbon,whiskey,vodka,energy,fuel,gas,beans,fart,smell,noxious,gas,dangerous,methane,flame,explosion,deep,inside,sack,labs,reserve,custom,street,remember,first,last,raid,begin,middle,end,success,death,out,in,button,belly,nipple,lips,teeth,red,tongue,bathroom,sink,brush,eyelash,before,after,try,don't,question,confusion,array,scope,sniper,crosshair,game,world,war,warrior,road,key,account,submarine,sandwich,meat,ham,pepperoni,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,body,part,car,mechanic,cost,money,job,success,moving,vehicle,rent,groceries,food,nachos,cheese,school,lunch,chips,fat,exercise,diet,healthy,doctor,shots,pain,hurt,music,notes,drawing,figures,action,tv,funny,sunday,cartoons,toys,partys,drinking,dancing,club,music,beat,boxing,tyson,punch,gorilla,zoo,animals,freedom,eagle,flag,wind,spren,kaladin,oathgate,fiction,fantasy,tolkien,dwarfs,mining,fortress,game,fun,high,weed,pipe,glass,water,thirst,sati,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,water,body,dead,whiskey,campers,fishers,green,truck,funeral,casket,closed,flowers,girl,punish,death,life,jail,bars,money,walls,anal,rape,convict,shower,jumpsuit,lawyer,suit,phone,call,money,privitize,corporation,fair,society,space,the,final,frontier,kirk,robes,utopia,domes,tubes,logan,run,farrah,fawcet,jenny,augutter,dress,sexy,brandie,breasts,gstring,movies,manson,sunshine,acid,flamethrower,gas,car,death,sacrifice,children,moloch,why,need,cars,evil,nessecsry,evil,jungle,book,water,husband,body,phone,whiskey,green,truck,mad,unwanted,gun,vigilante,clown,joker,wig,subway,killer,asshole,stocktrader,boots,woman,trenchcoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,water,cold,swimming,shorts,changing,locker,clothse,shower,clean,fresh,air,flyinh,airplane,vacation,summer,warm,beach,sand,water,drink,ice,glass,broken,blood,cut,bandage,healing,scab,itch,skin,pink,pig,bacon,cook,seasoning,kitchen,stove,hot,fire,emergency,ambulance,accident,crash,car,broken,glass,repair,shop,expensive,money,bank,loan,intrest,morgage,payoff,free,rent,apartment,trash,garbage,smell,dog,cat,aminal,giraffe,lion,yellow,banana,smoothie,fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,water,river,woods,trees,plant,soil,earthworm,rain,cloud,sky,sun,hot,cold,ice,winter,snow,christmas,present,birthday,aging,grandmother,baking,cookie,dessert,meal,dinner,family,parents,kids,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,body,death,girl,camping,men,whisky,drink,alcohol,murder,girl,died,camping,tent,fishing,fish,eat,dinner,potatoes,cook,food,hungry,lunch,tuna,fish,ocean,water,swim,suit,work,tired,sleepy,night,sleep,rest,relax,meditate,calm,waves,sea,turtles,swim,vacation,relax,read,book,fiction,mystery,solve,questions,answers,good,evil,bad,rotten,perfect,great,happy,sad,tears,laughter,giggle,funny,comic,book,character,morals,right,wrong,sorry,happy,sunshine,hot,cold,ice,freezing,frigid,snow,snowman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,water,body,murder,creepy,weird,crime,unsettling,startling,mysterious,odd,arrest,suspect,rope,whiskey,fishing,fire,stories,camping,group,men,suspects,questions,interrogation,motive,circumstantial,behavior,anger,suspicious,avoidance,sexual,concerned,drinking,alcoholism,newspaper,beer,smoking,sheriff,telephone,callers,corpse,tied,river,drifting,arrest,funeral,solemn,sad,mourning,black,death,friends,family,casket,sky,earth,worms,soil,decay,crying,tears,remorse,flies,smell,rotting,police,distance,water,bushes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,body,murder,girl,boy,friend,beer,bar,glasses,beverage,juice,breakfast,coffee,shower,soap,towel,laundry,hamper,chores,housework,wife,woman,shopping,store,grocery,food,burgers,picnic,samdwiches,ham,pie,apple,tree,chestnut,r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,water,drink,fish,swim,shark,transportation,life,animal,human,flood,erosion,habitat,earth,digestion,float,drown,exercise,blue,healthy,growth,plant,wet,river,ocean,sea,reservoir,pool,odourless,tasteless,colourless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,body,murder,crime,punishment,foucalt,panopticon,philosophy,study,university,education,students,teachers,educators,professionals,employment,jobs,society,demographics,population,census,accounting,audit,irs,government,taxes,money,wealth,inequality,america,margins,poor,unemployed,destitute,scarcity,hunger,charity,volunteer,prosocial,behavior,sociology,emile,suicide,death,body,corpse,murder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,body,wash,bathe,shower,water,shampoo,rinse,clean,towel,dry,hair,salon,trim,perm,tattoo,henna,ink,needle,paint,design,artwork,canvas,shoes,sneakers,socks,shorts,hiking,camping,tent,wildlife,bears,grill,hamburgers,steaks,meat,grocery,shopping,sales,tax,income,salary,job,paycheck,retire,relax,senior,old,grandparent,kids,family,photo,camera,film,flash,drive,car,gasoline,tank,station,police,sheriff,badge,arrest,jail,prison,parole,probation,judge,jury,conviction,acquittal,trial,courtroom,bailiff,handcuffs,bracelet,tennis,ball,net,racket,sports,baseball,football,college,stadium,cheerleader,uniform,military,soldier,war,fighting,bootcamp,exercise,workout,gym,running,jogging,weights,bodybuilder,muscle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,body,health,fruits,plant,vegearian,dairy,milk,yogurt,fermented,kombucha,applecidar,water,hydration,lowcalorie,fatfree,lean,protein,quinoa,sustainable,environmentfriendly,fiberrich,gut,bloating,exercise,muscle,strength,stamina,weights,consistency,determination,willpower,dedication,hardwork,balance,stres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,body,parts,hands,fingers,ring,telephone,call,ringtone,music,lyrics,instrument,drums,folk,dance,celebration,balloon,kids,fun,playschool,activities,drama,actors,story,screenplay,direction,films,actor,acting,tears,eyes,beauty,parlor,makeup,lipstick,red,color,black,hair,saloon,haircut,scissors,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,body,arm,leg,feet,toes,eyes,ears,nose,hands,biceps,thighs,shins,fingers,lips,tongue,teeth,dentist,docotr,nurse,child,parent,grandma,grandpa,sister,brother,niece,nephew,cosin,animal,cheetah,leopard,zebra,lion,cub,sox,bears,tigers,falcons,bengals,seahawks,sprint,speed,track,field,game,gun,shot,dead,akive,suffer,ail,ale,beer,wine,champagne,seltzer,whiskey,rye,scotch,water,soda,orange,blue,yellow,red,black,green,purple,pink,teal,ivory,white,brown,pale,sunshine,winter,snow,ski,lift,paddle,oar,hool,sinker,dump,trash,grabage,chicken,beef,sushi,fish,potato,mashed,squash,stuffing,turkey,cr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,water,fire,hot,cold,sneeze,nose,face,eyebrow,hair,cut,knife,handle,broom,stick,rock,pebble,roll,down,up,side,front,back,forward,around,near,there,away,home,town,city,council,mayor,leader,dictator,speaker,recording,playback,pause,rewind,return,refund,money,change,pocket,clip,wire,hanger,clothes,closet,utility,energy,cost,conserve,animals,wildlife,forest,trees,branches,pine,scent,smell,bad,good,positive,negative,reaction,bubbles,fizz,cola,drink,sip,cup,ice,frozen,princess,tiara,gems,sparkle,shine,sun,moon,crescent,pastry,baked,fried,oil,water,cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,body,girl,death,river,hiking,husband,murder,rape,knife,cord,trees,dirt,water,lake,wilderness,fire,mountains,sky,clouds,rain,gardens,gnomes,worms,bugs,grass,pebbles,flowers,roots,trees,orchards,apples,oranges,strawberries,blueberries,rasberries,homeless,sun,moon,peppers,batteries,spoon,ribbons,jam,chutney,butter,sugar,cream,icecream,ice,canopy,shade,pool,raft,paddle,board,diving,scuba,mask,fins,pictures,octopuss,fish,fishing,sea,whales,dolphins,turtles,penguins,monsters,squid,waves,surfing,mist,sand,shoes,socks,monitor,laptop,keyboard,coffee,cup,beans,espresso,grinders,notepad,paper,cellphone,case,electricity,plug,cord,calendar,keys,bottleopener,highlighter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,body,murder,blood,crime,mystery,suspicious,tense,liar,suspect,guilty,paranoid,afraid,nervous,close,interesting,curious,sad,pitiful,unsolved,casket,wood,uneasy,unfortunate,poor,camping,group,friends,water,bubbling,loud,beer,drive,newspaper,backyard,obvious,adverse,many,activity,hide,reasons,grass,river,creepy,abnormal,ringing,incessant,questions,dream,solve,whiskey,drunk,coffee,fish,tent,breakfast,truck,window,roll,tires,winded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,water,melon,fruit,sweet,candy,sugar,cane,green,vegetables,brocolli,trees,nature,beautiful,sunsets,romantic,dates,dream,sleep,bed,pillow,head,hair,face,person,human,unique,fingerprint,identity,shoes,pairs,socks,toes,painted,polish,knobs,doors,house,hospitality,caring,welcome,cozy,sweaters,winter,cold,snow,snowman,carrot,vegetable,healthy,exercize,muscle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,body,parts,organs,transplant,kidney,heart,love,romance,engagement,marriage,sex,baby,milk,white,care,affection,mother,father,rude,kind,help,need,trees,breath,nose,oxygen,gas,cylinder,stove,vessels,plate,food,eat,chicken,mutton,fish,prawn,sea,waves,wind,flood,death,people,life,live,happy,sad,angry,fear,plan,trip,car,tour,room,fri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,water,swimming,bikini,shopping,mall,rush,holidays,christmas,santaclaus,finland,reindeers,cold,winter,snow,skiing,hill,hiking,air,fresh,flower,bouquet,gift,gettogether,food,restaurant,date,boy,love,family,kids,mess,cleaning,product,store,money,working,vacation,travel,plane,clouds,dreamingg,pink,girl,lollipop,songg,music,cassette,oldschool,t-shirt,jeans,blue,sky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,body,head,face,eyes,see,look,watch,relax,read,learn,school,education,classroom,teacher,homework,activity,deadline,task,complete,finish,goal,objective,grow,age,elderly,retired,grandparent,educated,wise,smart,scholar,professor,subject,grades,success,gratitude,appreciation,thanks,helping,giving,contribution,needy,helpless,anxious,scared,fear,danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,water,fall,down,jacket,wool,sheep,herder,dog,pup,puppy,dog,cat,bird,blue,sky,clear,water,crystal,gem,uncut,stones,rocks,red,color,yellow,submarine,u-boat,commander,navy,war,torpedo,rig,vest,chest,big,barrel,whiskey,smooth,shave,razor,thin,mint,leaf,nissan,toyota,camry,car,drive,in,inside,man,hole,rabbit,carrot,gem,stone,mason,jar,lid,eye,ball,basketball,jordan,jordache,jeams,indigo,sky,night,fall,down,fill,in,out,burger,patty,peppermint,toothpaste,white,snow,jon,thrones,king,queen,jack,daniels,charlie,rose,name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,water,fountain,park,playground,kids,happy,social,party,event,gathering,dancing,movement,driving,car,truck,airplane,fly,sky,clouds,rain,pour,juice,cup,table,chair,sit,down,up,space,planets,stars,galaxy,supernova,boom,explosion,bomb,war,murder,wrong,right,justice,equality,freedom,fighter,strong,will,power,dominant,aggressive,demanding,control,overcompensating,hurt,pain,sorrow,cry,release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,body,part,piece,component,system,machine,work,job,purpose,goal,achieve,accomplish,success,motivation,incentive,reason,responsibility,loyalty,trust,relationship,reciprocate,return,exchange,trade,value,money,buy,purchase,own,property,land,home,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,water,fire,camp,friends,fun,drinks,food,party,people,animals,cats,dogs,pets,children,happy,sad,death,life,love,partners,group,together,join,gang,violence,blood,murder,kill,bad,good,nice,friendly,person,human,emotions,feelings,happiness,glee,club,sandwich,bread,bacon,eggs,chicken,farm,barn,farmer,corn,flake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,water,river,blue,sky,clouds,white,smoke,fog,horn,trumpet,slide,play,children,running,shoes,trainers,skid,mark,track,car,fuel,tank,engine,turbine,wind,hurricane,flood,alligator,long,street,sidewalk,grass,fertilizer,plants,growth,life,spirit,wine,liquor,alcohol,burn,fire,pit,stop,sign,road,side,dish,plate,knife,fork,pork,meat,red,coat,pocket,watch,chain,necklace,cross,shield,viking,boat,wood,float,river,fish,bait,lure,chase,car,ride,share,bread,butter,knife,cut,cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,body,dead,alive,happy,glad,uplifting,surreal,suprise,party,birthday,candles,cake,frosting,sugar,sweet,sour,chicken,pork,pig,squeal,noise,loud,unnerving,scary,frightened,horror,dark,forbidden,stop,halt,freeze,cold,snow,ice,weather,sunny,cloudy,rainy,wet,drips,noise,quiet,gentle,soft,kind,nice,pleasant,happy,glad,estatic,thrilled,emotional,calm,storm,rainy,thunder,lightening,water,liquid,glass,drink,eat,food,hungry,starving,lunch,breakfast,dinner,brunch,eggs,grits,bacon,fry,cook,grill,hamburger,hotdog,chili,cheese,dairy,cow,bull,stubborn,angry,mad,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,water,life,alive,earth,planet,alone,special,water,river,lake,ocean,bay,pond,stream,reservoir,fish,plants,worms,lilypads,dirt,logs,trees,birds,ducks,geese,muskrats,humans,swim,boat,dive,wade,jetski,kayak,canoe,paddle,engine,waterski,boogieboard,snorkel,cannonball,ships,pirates,trade,loot,steak,steal,take,destroy,kill,pillage,treasure,buried,dirt,hidden,special,fortune,money,wealth,pleasure,buy,money,happiness,sadness,pain,enjoyment,wonder,awe,amazement,parks,canyons,mountains,cliffs,busy,popular,crowded,stores,mall,ex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,water,ice,cold,warm,sun,summer,fall,leaves,trees,shade,cool,jacket,shirt,pants,socks,shoes,laces,cleats,soccer,football,player,jersey,number,name,teacher,student,desk,pencil,pen,paper,toss,wastebasket,trash,empty,full,fridge,food,spaghetti,noodles,sauce,barbque,propaine,gas,car,drive,highway,long,bathroom,toilet,sink,wash,hands,gloves,garden,plants,rose,perfume,stink,skunk,weed,drugs,antibiotics,infection,sick,better,happy,child,smile,frown,sad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,body,arms,legs,feet,hands,fings,fingers,fingernails,hair,skin,blood,organs,brain,eyes,nose,mouth,teeth,tongue,eyelashes,eyebrows,kidney,liver,stomach,intestines,penis,vagina,anus,toes,toenails,calf,hamstring,muscles,tendons,bones,bloodvessels,veins,arteries,heart,lungs,pancreas,gallbladder,bladder,spleen,people,humans,cornea,mustache,lips,beard,nosehair,retina,knee,elbow,joints,knuckle,tongue,people,body,hair,ears,earlobe,eardrum,spine,nerves,nervoussystem,happy,sad,angry,depressed,annoyed,bored,dumb,stupid,smart,ugly,pretty,amazing,bad,good,great,perfect,okay,hello,goodbye,yes,no,please,thankyou,mom,dad,uncle,aunt,grandpa,grandma,well,ready,gre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,water,lake,sea,island,cruise,carnival,games,prizes,money,green,crypto,demand,order,place,park,car,space,limit,infinity,number,property,house,estate,tax,state,greed,coerce,crime,punishment,russia,hackers,email,internet,network,router,fake,fraud,fear,meltdown,nuclear,arms,legs,heart,gold,silver,platinum,palladium,rhodium,lead,,tin,antimony,iron,throne,king,stark,raving,lunatic,werewolf,monster,madness,anger,rage,streets,discotheque,breakdance,cyberpunk,mirrorshades,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,body,skeleton,bones,white,colors,blue,red,green,orange,yellow,pink,pepto,upset,crying,tears,paper,rip,torn,shredded,lettuce,cheese,meat,taco,shell,turtle,exhusband,meh,down,up,right,left,directions,map,travel,cruise,fun,relaxing,vacation,beach,sand,water,boat,ship,tugboat,pull,door,open,shut,valve,water,thirsty,drink,milk,pop,coffee,iced,whippedcream,strawberries,chocolate,dipped,fallen,down,sad,depressed,lonely,fearful,sad,happy,joyful,holidays,christmas,easter,valentine'sday,halloween,thanksgiving,blackfriday,sales,madness,trampling,mobs,crowds,games,football,fun,reading,fiction,nonfiction,history,tv,channels,english,tea,biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092,body,eyes,clear,water,sound,low,small,good,nice,beatiful,great,people,society,our,villeage,group,team,players,members,unit,numbers,one,single,unmarried,happy,end,sad,unhappy,joy,work,pressure,blod,blood,bleed,fight,police,station,case,court,judge,judgement,prison,punishment,release,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,body,arm,leg,breasts,butt,stomach,back,fingers,hands,toes,feet,legs,lips,mouth,nose,ears,eyes,teeth,tongue,lick,food,taste,gross,delicious,cake,chocolate,icecream,pie,restaurant,mcdonalds,food,fries,burger,nuggets,sandwich,turkey,tomatoes,lettuce,mayo,bread,frenchtoast,syrup,waffles,pancakes,eggs,bacon,sausage,fruit,oranges,peaches,strawberries,apples,kiwi,pineapple,nuts,almonds,peanuts,walnut,cashews,diet,nutrition,keto,healthy,exercise,weight,health,care,love,insurance,life,kids,family,bed,sleep,home,television,calm,relax,content,love,good,bad,angry,hurt,sad,see,hear,touch,smell,sky,god,religion,islam,christianity,mosque,church,bible,jewish,buddist,people,different,vary,various,several,unique,person,care,love,feelings,relationship,sister,brother,cousin,uncle,aunt,mom,dad,grandparents,cousins,nephew,niece,reunion,schoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,water,river,stream,cold,warm,happy,arrest,murdre,union,jail,connect,phone,television,newspaper,record,casseste,hair,nails,dryer,chikd,school,king,queen,outside,backyard,tomato,show,baby,kid,swing,hall,pass,tax,crowd,concert,food,store,office,doctor,killer,kill,plane,jet,hospital,helicopter,computer,laptop,game,soccer,help,field,phone,monkey,honest,newspaper,delivery,car,truck,vehicle,mail,job,bottom,top,couch,bd,bed,long,hour,minute,juice,glass,cup,pot,dish,pan,mailer,hug,kiss,human,itself,south,north,west,gamer,plug,outlet,smart,watch,flyer,beach,kite,rid,garbage,ball,book,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,water,cold,fear,left,dead,forgotten,abused,window,dressing,leaves,torn,dress,ripped,turned,spoiled,meat,clean,sex,seed,lust,broken,made,done,dream,dance,cord,tied,abuse,window,eaten,carnal,sex,death,clean,upkeep,attraction,hold,tied,bound,drink,death,fight,war,trash,throw,eaten,money,lost,waste,forge,drive,hate,no,death,stuck,forgot,hate,meat,flesh,rot,murder,rape,fear,terror,pain,beaten,dead,forgoten,hate,rage,sex,indifference,concern,apathy,drink,wine,food,eat,revelry,death,fight,loss,windo,winodw,window,open,close,door,fogot,loss,love,hate,mean,cry,hate,lost,death,fear,money,death,girl,window,window,leave,money,cry,dance,focus,leave,direct,police,cord,cut,hope,grind,focus,grind,foucs,meat,flesh,cord,hold,window,eat,stop,cord,window,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,body,girl,wife,husband,dad,kid,play,outside,nature,rive,lake,fish,fishing,boat,sailing,wind,water,cold,dark,brigt,sun,shine,sky,cloud,rain,water,plants,grow,increase,bigger,large,small,shrink,tiny,micro,germ,sick,cold,soup,health,sick,sad,tired,sleep,awake,day,night,bat,flying,plane,jet,fast,race,travel,visit,vacation,relax,peaceful,calm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1098,body,mind,clarity,goal,pursuit,lifelong,effort,energy,motivation,determination,fear,unknown,comfortable,forward,progress,absolute,light,bright,fast,hare,hop,race,lose,fool,truth,passion,purpose,imagined,delusion,ill,paranoia,weed,drugs,abuse,problems,escapes,hate,bad,universal,cycle,habits,breakable,liveable,unsure,impatient,bored,empty,thought,present,moment,now,being,existence,conscious,subconscious,sum,addition,math,learned,gained,improved,better,best,top,bottom,status,ladder,society,winners,losers,rich,poor,power,powerless,tax,billionaires,wrong,welfare,evicted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1099,body,person,human,animal,cat,dog,bird,tree,leaves,green,grass,mowing,lawnmower,summer,warm,sunny,sunsreen,sunburn,red,holiday,christmas,decorations,tree,ornaments,garland,winter,snow,santa,elves,workshop,toys,kids,presents,gift,box,package,ups,usps,fedex,delivery,mail,letter,envelope,bill,due,payment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1101,body,shape,out,exercise,run,jog,miles,more,increase,build,fitness,center,middle,ground,dirt,sovel,hole,plant,tree,branches,fall,storm,leaves,pile,pig,pork,chops,stick,noodle,soup,chicken,piccatta,lemon,sauce,special,unique,individual,solo,trip,hike,appalachian,trail,georgia,maine,pine,tree,wreath,christmas,presents,open,paper,tear,clothes,off,wash,body,soap,shower,water,drink,bourbon,thirsty,need,want,desire,others,strangers,outsiders,far,travel,adventure,fun,enjoyment,hike,mountain,climb,camp,tent,fire,s'more,marshmellow,fluff,butter,toast,eggs,avocado,taco,chips,salsa,dance,music,pearl,jam,album,tour,soon,need,want,nashville,preda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1102,water,liquid,wet,dry,hot,cold,ice,frozen,foods,eat,nourishment,health,wellness,stability,common,everyday,daily,weekly,monthly,yearly,time,space,moon,planets,earth,people,humans,animals,dogs,cats,kitten,baby,newborn,beginning,middle,end,infinite,unending,cyclical,revolving,loop,circle,round,oval,long,short,small,large,big,giant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1105,water,dismal,sad,comfort,speak,hold,breath,wonder,bread,life,growth,nurture,green,leaves,spearmint,tea,husband,pennsylvania,teapatch,healthy,loving,relationship,friends,lovers,evening,twilight,stars,moon,lake,huron,waves,royal,monarch,crown,virus,clean,gloves,mask,soap,smell,fresh,fragrant,flower,rose,orange,ladyofshallot,davidaustin,shipping,soon,plant,garden,spring,warm,sunshine,glasses,vision,dream,working,together,achieving,planning,retiring,travel,camper,campground,trees,pines,scented,skunk,striped,flag,america,freedom,safety,president,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
