ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144,word 145,word 146,word 147,word 148,word 149,word 150,word 151,word 152,word 153,word 154,word 155,word 156,word 157,word 158,word 159
2062,body,mass,religion,christian,jesus,bible,death,old,antique,clock,time,energy,work,hard,wood,tree,forest,flower,pink,colour,painting,canvas,blank,white,clouds,sky,aeroplane,passanger,holiday,ibiza,sand,beach,sea,sky,blue,water,fresh,sheets,cotton,bed,sleep,rexal,massage,oil,cook,bacon,sandwich,salad,healthy,diet,weight,treadmill,running,excercise,run,chas,scared,happy,party,sun,pool,floats,alcohol,cocktails,friends,suntan,burn,fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,water,glass,window,door,frame,picture,painting,colour,red,orange,green,blue,purple,lavendar,jasmine,cinnamon,hot,warm,tepid,luke,cool,cold,ice,lolly,icecream,chocice,desert,pie,crumble,cheesecake,cheese,mature,old,aged,young,teen,bmx,bike,motorbike,engine,gearbox,frame,handlebars,seat,chair,table,wardrobe,drawers,rack,stand,sit,lie,crouch,crawl,baby,doll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,water,life,air,oxygen,dust,dawn,dusk,night,dark,moon,stars,sun,yellow,colour,mood,bored,waiting,room,trapped,inside,ou,emile,goodie,baddie,where,is,it,because,why,though,,it,isn't,correct,to,be,or,not,to,be,shakespeare,writer,drill,music,rap,lifestyle,singing,love,tired,emotional,scarred,waiting,anxious,conflicted,not,sure,confused,turmoil,term,starting,school,university,college,leaving,excited,organised,independence,perfect,happy,future,jumpman,metro,boomin,drake,usher,hiv,aids,disgusting,shameful,stupid,silly,impulsive,controlled,architect,personality,usual,suspect,drill,gang,london,hard,tough,paranoid,streets,money,making,money,wealth,luxury,weekend,rich,aims,goals,focussed,correct,forward,movement,moves,making,eastenders,michael,person,dripping,drip,or,drown,gunna,rapper,life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,body,dead,murder,crime,detective,law,lawyer,profession,degree,school,learning,mind,brain,body,health,death,funeral,mourning,sadness,crying,tears,liquid,water,creek,fish,fishing,camping,tent,fire,marshmallow,food,eating,mouth,speaking,social,friends,trust,loyalty,marriage,love,relationship,dating,feelings,emotions,happiness,smile,face,body,person,human,life,death,disease,germs,bacteria,microbiology,study,school,university,classes,learning,brain,pink,colour,rainbow,sky,atmosphere,space,galaxy,stars,planets,earth,humanity,life,breathing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,water,work,workforce,forceps,baby,babygrow,babyhood,hoodlum,neighbourhood,community,centre,centrefold,folder,writing,note,book,case,caselaw,lawyer,court,fines,finess,law,legal,legalise,rights,ful,full,maxi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,water,mouth,head,ear,wig,hair,hairy,back,forwards,twirling,baton,performance,show,tell,secret,mystery,murder,killer,illegal,judge,jury,executioner,axe,wood,trees,fir,fur,coat,cold,winter,summer,season,salt,pepper,bell,ring,rust,practice,perfect,unblemished,diamond,carrot,potato,vegetable,fruit,yoghurt,breakfast,lunch,picnic,bench,seat,throne,king,cobra,snake,year,month,moth,dust,bowl,bowl,spoon,cuddle,love,hate,evil,devil,hell,bike,leather,vegan,health,wealth,money,job,boss,leader,tribe,hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,water,cold,missing,endless,forever,dark,empty,void,vacuum,energy,radiation,entropy,decay,lose,nothing,restart,compress,implode,bulge,explode,begin,fly,soar,humility,crash,burn,fire,phoenix,reborn,ashes,blaze,embers,wisp,willow,leaves,multitude,plethora,everything,universe,god,science,understanding,humble,small,insignificant,team,collective,strive,explore,learn,expose,vulnerable,open,fear,draining,demoralizing,inspiration,leader,compassion,helpful,mother,heart,warmth,caring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,body,shop,beauty,face,nose,ears,hear,say,what,why,where,who,how,when,then,how,never,land,plane,wing,airport,fly,captain,woman,leader,group,band,instrument,guitar,strings,play,nativity,christmas,holly,bells,gold,jewellery,earings,necklace,sparkle,diamonds,expensive,rich,billionaire,wrong,greedy,green,envy,jealous,rude,kind,helping,old,age,older,aging,wrinkles,iron,smooth,crinkle,ruffle,pleats,folds,skirt,line,train,track,running,sprinting,marathon,training,hard,long,time,quick,slow,pace,maker,sew,create,art,paint,canvas,rough,texture,textile,tiles,bathroom,wet,mop,wring,dry,towel,fluffy,lint,roller,sticky,peel,organe,banana,fruit,yum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,water,milk,mouse,ears,dumbo,elephant,african,africa,safari,tiger,bounce,ball,throw,stirke,bowling,pins,needles,tattoo,pirecings,holes,golf,kart,nitroues,speed,bus,rubbish,bin,litter,sign,waymarker,arrow,bow,target,bullseye,woody,buzz,flying,plane,crsash,burn,fire,engine,car,freedom,life,death,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,body,dead,water,river,husband,murderer,backwards,story,breast,head,decapitation,breakfast,food,dishes,washing,jacket,cuff,button,child,school,town,police,boys,men,killers,light,switch,town,gossip,talk,travel,parking,meters,minute,maid,lively,flowers,clouds,sun,sky,pills,clothes,pants,ring,marriage,climb,despair,fear,free,solo,han,wars,swarm,rams,mars,claw,lock,clock,cock,crock,electricity,chemistry,mine,ore,mineral,telephone,horn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,body,shape,triangle,pizza,slice,knife,fork,food,breakfast,cereal,milk,cows,fields,grass,green,trees,tall,giraffe,africa,hot,sunshine,summer,beach,sand,yellow,sunflower,tall,building,city,busy,people,relationship,love,heart,blood,red,poppy,plant,soil,earth,nature,mother,home,warm,lizard,spikes,point,circle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,water,swim,wet,drink,whisky,cowboy,fire,cook,fish,aquarium,beautiful,daughte,daughter,smile,laugh,joke,listen,hear,ears,eyes,see,sights,nature,river,body,murder,courtroom,lawyer,deal,cards,poker,gamble,risk,game,play,stage,act,actor,jessica,music,guitar,rock,stone,grave,death,elderly,invalid,helpless,victim,scam,email,irritating,itchy,bite,snake,slither,wriggle,worm,maggot,decay,rotten,smells,nasty,government,cruel,orphans,homeless,helpless,infant,junior,secondary,co,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,water,drown,murder,head,tail,light,car,driver,person,boy,lamp,plate,dishes,sink,clean,wash,hands,fett,feet,toe,finger,nail,bed,lie,wrong,better,now,today,sun,moon,night,dark,blind,disable,strict,coarse,rough,road,pebbles,wheels,drive,rage,mad,angry,sword,battle,actor,movie,theater,seats,windows,scenes,landscape,meadow,flowers,bugs,insects,birds,flying,high,sky,plane,airport,aisle,hallway,cart,food,drink,beer,wine,luggage,sort,pickup,public,transport,bus,tram,lines,rails,stops,squares,cafes,fast,slow,glass,paper,recycle,drunk,bottles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,water,swim,exercise,gym,workout,sweat,hot,boiling,kettle,tea,cup,saucer,flying,bird,feathers,duster,clean,spotless,tidy,housework,home,garden,plants,grow,tall,building,windows,glass,vase,flowers,scent,perfume,fragrance,smell,nose,face,head,hair,shampoo,shower,bath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,water,river,creek,lake,ocean,bridge,beach,sand,picnic,family,friends,food,drink,laughter,rain,weather,umbrella,sunshine,heat,temperature,cold,freezing,winter,spring,summer,autumn,leaves,trees,frost,morning,evening,time,clock,watch,wrist,arm,sleeve,tattoo,ink,pen,paper,write,type,computer,laptop,type,working,electronic,power,modern,technology,tv,smartphone,phone,call,text,contact,person,talking,laughing,funny,fun,sad,happy,angry,surprise,stressed,distressed,tired,sleep,tired,nighttime,daytime,light,day,week,month,year,annual,calendar,event,birthday,christmas,wedding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,body,mind,brain,biology,science,smart,school,university,expensive,government,lies,people,morals,right,wrong,murder,law,broken,chair,wood,tree,leaves,autumn,colder,temperature,coo,cook,chicken,bird,flying,aeroplane,expensive,money,savings,future,bad,coronavirus,vaccine,november,lie,trump,politics,parliament,congress,failure,goals,optimistic,realistic,difficult,ambition,lacking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,water,thirst,hot,boy,game,lose,sad,cry,tears,silly,embarrased,blush,red,fire,hot,sun,summer,wind,sand,sea,drown,death,funeral,money,tears,wet,cold,winter,snow,carrot,donkey,horse,kick,pain,hospital,job,retire,money,spend,bank,roberry,police,blue,siren,noise,sleep,tired,work,pain,tablet,overdose,hospital,job,agony,brother,love,flower,garden,weed,work,safe,love,result,game,loser,me,you,others,anyone,politician,liar,television,fun,colour,tired,kids,happy,worried,again,movement,lacking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,water,drink,thirst,desert,tired,exhausted,strain,reading,psychology,experiment,crazy,therapy,hospital,doctor,office,research,proposal,value,test,pass,fail,grade,matter,victory,winning,success,failure,growth,stagnant,stuck,marriage,process,escape,tunnel,freedom,victory,war,wage,salary,low,more,money,cash,dollas,gangster,la,california,debbie,yuen,miss,game,play,realms,despair,mud,run,fat,me,weight,gain,tide,detergent,wash,dishes,new,need,store,mask,covid,scared,maddie,jake,help,me,tired,long,test,focus,hard,present,here,attention,giving,demanding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,body,soul,mind,brain,thoughts,memory,old,tired,worn,used,useless,trash,paper,news,tv,radio,music,songs,classic,timely,now,never,sometimes,occasionally,whenever,noon,lunch,hungry,bread,sandwich,jam,toast,cheers,champagne,liquor,booze,alcohol,rubbing,twitching\\,nerves,steel,strong,muscle,memory,thoughts,prayers,useless,uneeded,tossed,salad,ranch,farm,cows,ducks,water,fish,sharks,whales,big,huge,large,rotund,fat,liver,kidney,beans,fruit,lemons,yellow,sky,air,float,aloft,airplane,wing,chicken,poultry,pork,beef,hamburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,body,dead,girl,boy,man,woman,scared,fear,run,hide,found,lost,escape,freedom,prison,torture,death,alive,well,food,eating,lunch,breakfast,dinner,soup,school,learn,studies,pass,fail,repeat,redo,fix,,mistake,probelms,fights,kill,river,dump,body,blood,red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,body,part,item,number,numeral,math,subject,school,day,week,time,clock,mechanism,complicated,machinery,factory,workplace,career,occupation,job,life,routine,habit,preferences,choice,taste,food,cuisine,restaurant,cafe,staff,workers,employment,agency,support,help,assistance,kindness,friendly,supportive,helpful,kind,thoughtful,considerate,person,individual,thinking,process,system,rules,regulations,government,policy,legislation,law,courts,lawyer,expensive,costs,money,banks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,body,feet,walking,running,jogging,sprinting,olympics,summer,sun,warmth,happiness,love,affection,enjoyment,sensual,hugging,gifts,presents,christmas,holiday,break,winter,cold,skiing,snow,sledding,snowmen,childhood,memories,nostalgia,yearning,reminiscing,memory,alzheimer,disease,degenerative,sad,depression,unhappiness,loneliness,unfortunate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,body,dead,life,cells,pkone,call,text,giffgaff,vodafone,red,colours,rainbow,gold,irish,guinness,beer,lager,cider,apples,pears,stairs,rhymingslang,cockney,london,bridge,tower,hotel,motel,bed,carpet,rug,wool,sheep,animal,cat,dog,fleas,pest,rat,mouse,computer,screen,monitor,hdd,ram,rom,gb,byte,bite,food,eggs,beans,toast,coffee,breakfast,tea,jui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,body,dean,university,riled,radio,before,old,went,come,car,highway,motorway,go,motor,motorcycle,one,two,crowd,couple,few,dosen,baker,scone,bread,panauchocolate,lidl,france,provence,lavender,gordes,castillon,train,tgv,perpignan,mountains,skiing,border,immigrant,illegal,crime,police,prison,jail,death,smell,bin,fishy,private,vomit,breath,tasty,burger,nipples,naples,italy,mussolini,hitler,nazi,germany,angela,angel,islington,brand,nike,crow,escrow,accounting,numbers,autism,rain,snow,santa,spain,vacation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,water,boat,face,nose,bogie,green,shaun,dead,gravestone,writing,meaning,life,death,unknown,pokemon,misty,driving,crash,fast,ramadan,religion,war,sad,crying,good,bad,job,time,concept,life,brain,programme,fools,horse,dick,me,john,mate,family,sledge,christmas,roast,bieber,baby,happy,smiling,music,sad,reminisce,wish,togepi,drawing,young,memory,missing,mccann,stupid,friends,ross,rachel,pretty,views,drake,dance,mj,pedophile,disgusting,mindset,fixed,racing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,body,river,girl,creek,dress,whiskey,coffee,cigarettes,riled,murder,claire,husband,fish,cards,playing,mystery,towel,buttons,legs,tress,beer,mountains,refridgerator,girl,murder,licorish,woman,cattle,beets,mountains,whiskey,orchards,river,girl,marnie,murder,creek,moon,trees,cattle,river,dress,fishing,whiskey,drinking,suspects,towel,hairdresser,victim,riled,car,window,river,girl,mystery,story,water,fish,tree,hanging,coffee,love,suspect,man,river,trees,orchard,cattle,beets,mountains,america,barns,shacks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,body,life,biology,chemistry,science,school,youth,children,play,games,computers,technology,everyday,connected,socialmedia,facebook,twitter,tiktok,intrusive,videos,attention,seeking,likes,hearts,love,relationships,family,lover,commited,kindness,loyalty,trustworthy,lives,jobs,searching,anxious,corona,worldwide,pandemic,unnatural,illness,lies,coverups,pain,suffering,death,rules,rulebreaking,despair,hopeful,confusing,experts,governments,unknown,unpresedented,humans,earth,space,iss,rockets,moon,mars,colonisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,body,part,time,lord,lady,ship,shape,up,set,square,box,ring,walk,path,way,lay,down,stairs,slide,free,phone,home,alone,wolf,sheep,field,gold,medal,table,top,dog,days,nights,armour,shield,protect,serve,hatch,egg,chicken,chips,curry,goat,kid,joke,laugh,smile,teeth,dentist,drill,hole,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,body,murder,police,justice,judge,jury,evidence,prosecutor,defense,hearsay,innocence,guilt,conviction,sentence,execution,incarceration,jail,prison,felon,cell,release,reentry,halfwayhouse,society,difficult,background,check,unemployed,destitute,welfare,dependent,underemployed,poor,poverty,hardwork,independent,freedom,america,idealized,flag,stars,stripes,red,white,blue,sky,clouds,sun,hot,summer,tan,beach,sand,ocean,dock,fish,sharks,jellyfish,sting,numb,pain,treatment,dcotor,nurse,hospital,surgeon,gurney,saline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,body,found,dead,death,murder,accident,driving,car,bush,park,river,water,sea,picnic,driving,car,vehicle,hands,legs,feet,uncomfortable,touching,feeling,felt,vindictive,salad,dinner,grapes,meat,ham,beef,pork,chicken,turkey,animals,bushes,pets,dogs,fishes,cats,rabit,kenne,sleeping,bed,making,prepare,healthy,exercise,panic,exposed,trust,speak,talking,people,friends,family,gardening,crimes,criminals,secret,cards,holidays,fans,fruit,vegetables,tables,television,computers,photos,phones,tablets,bricks,walls,privacy,barbeques,music,silence,deception,have,knives,forks,drills,lips,eyes,nose,socks,shoes,walking,trecking,wasp,fly,oils,chewing,magazines,radio,stereo,lovers,marriage,father,mother,uncle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,body,human,life,death,murder,lifeless,soulless,gone,end,start,beginning,newchapter,book,paper,trees,green,oxygen,life,goals,ambitions,pursuits,skydiving,dangerous,airplane,flying,wings,birds,robin,christmas,presents,joy,family,fun,chidren,playful,puppy,excitable,bouncey,castle,vikings,scandinavia,cold,snow,white,purity,nontainted,fallacy,lie,politician,primeminister,leader,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,water,river,bridge,flood,current,debris,storm,flood,damage,money,charge,insurance,stress,unhappy,sad,worry,yell,shout,anger,fight,prison,guard,police,officer,station,sheriff,badge,hat,clothes,store,buy,pay,cost,bag,carry,home,car,park,door,key,open,family,dinner,food,kitchen,tidy,dishes,dishwasher,tired,sleepy,bed,partner,sheet,dark,moon,night,silent,wolves,badgers,howl,attack,fear,avoid,run,town,road,car,pavement,lights,walk,neighbour,friend,talk,laugh,hug,warm,ho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,body,dead,murder,river,lake,secret,solace,regret,discover,hide,darkness,light,sky,heaven,hell,devil,sin,rape,lust,sex,woman,man,fist,attack,fight,endings,beginnings,time,clock,minutes,moments,inevitability,crisis,police,help,quiet,loud,bang,gun,america,country,world,space,stars,miracle,child,youth,age,old,struggle,lonely,alone,selfish,helping,together,beginnings,rebirth,jesus,god,dick,friend,foe,trust,hate,love,family,parents,children,teaching,lesson,learning,discovery,exploring,trek,hike,walk,forest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,water,river,boat,childhood,holidays,fun,pain,dead,elvis,fishing,maze,friend,good,times,travel,bus,pictures,sort,scan,computer,toy,expensive,need,work,phone,pain,change,move,dublin,maybe,tell,leave,fish,random,wier,bike,red,gray,son,pinch,use,buy,new,job,country,mad,boss,corner,paint,grey,black,picture,expensive,like,girlfriend,love,miss,need,indonesia,hqappy,wish,look,miss,sisters,mum,dad,betry,maybe,socks,shoes,plane,car,bus,walk,ride,girl,knee,fun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,body,man,girl,marriage,children,grandchildren,family,holidays,sunshine,flying,hotels,swimming,beaches,palmtrees,relaxing,leisure,peace,sightseeing,excursions,return,work,weekends,diy,improvements,thirsty,ice,cool,quench,hunger,food,steak,chips,extras,dessert,cheese,biscuits,cocktails,evening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,water,creek,body,girl,missing,town,family,community,together,protect,safety,follow,lock,,safe,home,couple,angry,dispute,beds,sofa,sleep,awake,couch,alarm,work,desk,drink,whiskey,fish,potatoes,warm,fire,camp,river,body,head,murder,funeral,detective,sherriff,investigate,foulplay,unknown,community,friends,knowing,unknown,unsettling,fright,secure,protected,alone,isolated,vulnerable,prey,predator,human,hunted,fishing,travel,hobby,mountains,horses,calm,ride,terrain,uneven,careful,plan,prepared,organised,work,routine,daily,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,water,river,daisy,girl,dress,vulnerable,young,impressionable,men,predatory,prison,law,court,judge,offender,police,car,fast,adrenaline,rollercoaster,excitement,holiday,beach,hotel,food,unhealthy,treat,money,job,work,class,privilege,society,inequality,university,study,books,knowledge,freedom,happiness,kindness,collectivity,socialism,individualism,unique,culture,movies,books,writers,creativity,experiences,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,water,liquid,wet,ocean,animals,fish,whale,turtle,dolphin,shark,nemo,squid,octopus,jelly,deep,sea,fishing,boat,whaler,crab,lobster,oyster,clam,muscle,scallop,seafood,restaurant,customer,food,dining,dinner,drinks,cocktail,alcohol,vodka,tequila,bourbon,bitters,orange,cherry,garnish,fruit,banana,apple,strawberry,pineapple,grapes,lemon,lime,breakfast,lunch,sandwich,deli,bread,mustard,ketchup,fries,fried,greasy,unhealthy,colesterol,heart,cardio,exercise,running,jogging,walking,dog,pets,animals,cats,birds,leash,training,obediance,kids,family,house,home,structure,walls,doors,windows,storage,attic,cleaning,framing,electrical,hvac,vents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
