ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137
1052, ,grass,green,blue,sky,overcast,bright,light,dark,tunnel,underground,mine,coal,fire,heat,cold,water,tap,sink,ship,float,water,sea,ocean,travel,plane,distance,metre,yards,distance,destination,holiday,hotel,room,bed,sleep,dream,nightmare,waking,alert,danger,red,baron,knight,armour,protect,safety,comfort,home,garden,flowers,bees,queen,king,monarch,airline,flight,fight,battle,win,lose,defeat,victory,celebration,birthday,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1053, ,sea,frequent,planning,series,time,relax,comfort,unlock,seem,sit,swim,dance,lack,pride,proud,prince,cry,sorrow,pain,relief,head,crime,phone,learn,school,wash,brain,brush,back,shift,experience,greed,ground,group,grand,cat,lion,kill,secure,water,night,sun,grass,flower,lavender,london,sky,skip,leave,marry,date,kiss,dress,ring,lock,look,lie,alter,change,chance,feel,find,fruit,turn,run,nerd,snob,solo,alone,couple,summary,food,lemon,lemonade,special,security,fre, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1055, ,tree,leaf,branch,root,green,stick,air,clean,forest,fresh,christmas,beauty,nature,oxygen,walking,exercise,earth,body,mind,open,health,fruit,plants,health,steps,apple,pear,berries,birds,nest,feather,pine,oak,strong,wind,old,grow,world,shade,sun,tan,expose,floor,leaves,pinecones,twig,large,valuable,healthy,help,carbon,life,breath,air,pines,seasons,life,energy,pollution,amber,stretch,vast,strength,rooted,growing,plant,graden,forest,welt,wood,paper,furniture,fire,wood,firewood,camp,openness,snug,stretch,up,sky,impose,fresh,sturdy,brown,food,water,photo, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1056, ,dog,fur,collar,paws,walk,outside,tree,puddle,rain,sky,clouds,sun,cold,snow,winter,christmas,work,office,laptop,typing,emails,stress,colleagues,friends,phone,text,weekend,plans,date,bar,cocktails,nervous,new,hair,haircut,appointment,diary,check,availability,money,bank,bills,worry,saving,spending,mortgage,deposit,,house,money,unsure,trying,job,work,stress,today,finish,dinner,walk,exercise,fish,vegetables,cook,healthy,wellness,resolution,new,guilt,tired,relax,bath,toiletries,laundry,housework,weekend,sleep,rest,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1057, ,football,goal,win,champions,cup,silver,handles,hands,fingers,nails,rings,gold,wedding,marriage,wife,love,togetherness,family,kids,daughters,son,university,plymouth,lincoln,portsmouth,seaside,icecream,flake,chocolate,bars,metal,strong,solid,liquid,beer,wine,spirits,brandy,thirsty,drink,eat,food,chips,fish,salt,vinegar,tomato,sauce,newpaper,news,politics,covid,virus,jab,needle,pins,sewing,material, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1058, ,chair,seat,cushion,soft,fluffy,teddy,bear,white,child,baby,dummy,nappies,cry,tears,wet,dry,umbrella,duck,red,rainbow,brownies,children,girls,school,primary,secondary,college,nursery,toys,dolly,lego,build,hospital,sick,ill,nurse,doctor,dad,died,grave,ashes,cricket,ball,hard,soft,towel,wash,shower,bath,toys,water,sea,paddle,waves,beach,sand,castles,shells,necklace,jewellery,earrings,stud,button,coat,jacket,jumper,wardrobe,old,wooden,tools,woodwork,damp,weather,snow,snowmen,s, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1060, ,beige,taute,empty,tiny,exotic,muted,purr,green,day,alive,boom,house,sofa,yummy,smile,eyes,car,tepid,river,duck,happy,girl,child,funny,laughter,book,chat,tight,line,pipe,tiger,revenue,dedication,sad,portable,inquizative,error,typical,enrol,cable,card,table,fine,bone,loner,kepper,mistake,again,help,down,up,much,end,trophy,staff,home,partner,roof,track,three,light,snow,sky,crame,time,yearn,yard,juice,fruit,gather,yield,service,quant,weir,direct,fire,holed,kiln,v, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1061, ,baby,nappies,child,dummy,wipes,milk,bottle,cot,carseat,blanket,babygro,booties,mittens,,gloves,scarf,hat,coat,earmuffs,umbrella,rain,wind,sleet,snow,cold,hot,sun,clouds,moon,stars,planets,galaxy,universe,space,rocket,astronaut,aliens,monsters,goblins,trolls,witches,spells,magic,wizard,wand,cauldren,potion,,,poison,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1062, ,hello,car,bat,bird,bate,tiger,lion,cat,dog,bite,teeth,sharp,dirty,mud,dirt,clean,wash,shower,bath,bubbles,child,family,baby,clothes,napp,nappy,change,mess,sick,food,spagetti,mince,beef,cow,milk,cheese,yummy,icecream,pudding,dessert,dinner,roast,chiken,potatoes,yorkshirepudding,brusselspouts,carrots,parsnips,sausages,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1063, ,bang,explosion,bomb,japan,country,country,africa,kenya,ireland,dublin,cork,galway,city,paris,tourism,tourist,eiffeltower,arcdetriomph,holiday,sun,weather,rain,snow,cold,snowman,carrot,vegetable,broccolli,cauliflower,flower,plant,phloem,xylem,root,hair,face,shoulder,knees,toes,nails,nailpolish,colour,pink,purple,blue,green,yellow,sun,space,moon,planets,earth,pluto,neptune,saturn,uranus,jupiter,milkyway,mars,chocolate,sweet,happy,smile,family,brother,sister,mother,father,uncle,aunt,nana,grandad,man,w, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1066, ,word,document,work,job,government,boris,primeminister,parliment,policy,law,legislation,finance,money,earning,revenue,hmrc,income,tac,tax,payments,paying,working,living,shopping,retail,food,budgeting,eating,healthy,fitness,gym,health,fitness,gym,workout,crossfit,spin,weights,lifting,olympics,running,jogging,sprinting,metres,height,length,width,measurements,furniture,home,house,mortgage,repayments,furniture,home,housing,benefits,hostel,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1067, ,cat,mouse,cheese,crackers,christmas,celebration,chocolate,egg,protein,health,exercise,walking,shoes,clothes,fashion,trend,follow,lead,dog,pet,rabbit,lettuce,salad,food,allotment,garden,roses,flowers,birthday,age,cleopatra,shakespeare,plays,theatre,culture,expensive,champagne,fizz,anniversary,divorce,endings,beginnings,novels,reading,books,library,building,architecture,symmetry,spirals,nature,freedom,happiness,sadness,emotions,human,ape,animal,hare,nature,forest,trees,peace,tranquility,moon,planets,sun,star,celebrity,foolishness,reight-wing,politics,untrustworthy,selfindulgence,luxury,harrods,shop,consumerism,capitalism,economics,inhuman,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1068, ,brain,think,aloud,quiet,noise,guitar,piano,organ,heart,leg,arm,gun,holster,holder,cups,drink,coke,pepsi,cherry,apple,pear,orange,fruit,lemon,sweets,haribo,tesco,shopping,mall,restaurant,spaghetti,italian,language,french,english,proud,national,foreign,abroad,holiday,fun,festival,bands,music,muse,stones,rocks,mountain,boulder,danger,threat,lion,orangutan,zoo,walking,exercise,jogging,weights,muscles,diet,healthy,grapes,protein,chicken,scared,afraid,horror,movies,series,relaxation,spa,swimming,healthy,repeated,clapping,applause,standup,comedy,ticket,price,cost,pounds,sterling,surverys,fillingout,enjoyment,relaxation,concentrate,concentration,thinking,brain,fullcircle,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1069, ,okay,yes,no,word,type,science,fast,unknown,alien,board,school,test,marquee,block,win,over,cow,tip,restaurant,waiter,food,vegetables,dragon,animal,toga,party,beer,sad,bad,angry,fat,slim,underhanded,rude,conscious,sleep,routine,hips,pain,underwear,wear,buy,store,survey,box,sandwich,tomato,heirloom,garden,hungry,salt,vinegar,chips,potato,sweet,candy,gummy,anatomy,tokens,money,equipment,equivalent,understood,unearthed,hobbit,boring,fantasy,acting,writing,gymnastics,trampoline,dance,fun,life,worth,all,earth,universe,galaxy,stars,astronomy,telescope,shift,blue,photograph,drone,contact,feet,eyes,nose,haircut,happy,game,work,show,share,eat,restrict,unknown,baffled,confusion,weird,death,fear,love,candy,elephant,memory,mother,grandma,daddy,child,baby,period,pain,lost,unobtainable,cant,unsure,, , , , , , , , , , , , , , , ,
1070, ,word,love,lust,hust,past,press,key,see,pee,bee,lean,forward,backward,last,first,fist,twist,piss,have,had,has,will,see,and,or,so,hoer,hoove,hoover,haver,saver,later,matter,sattured,red,pen,pad,peg,pig,pin,kin,keep,sleep,weep,reep,sow,saw,raw,no,for,oh,deep,dead,death,thin,trim,rim,wheel,seal,speel,still,because,pot,cook,food,water,sooth,soul,follow,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1071, ,like,affection,love,liking,wanting,beneficial,symbiotic,helping,aid,niceness,lovely,fine,sunshine,sunlight,motes,rays,sun,star,planet,telescope,eye,view,grass,green,farmland,village,peasant,cow,cottage,turf,soil,loam,dirt,destroy,minecraft,gaming,bizarre,abomination,snowman,icicle,avalanche,cave,stalactite,monsoon,imagination,hatred,baloney,salami,hotdog,sausage,ketchup,fireworks,gunpowder,leather,scent,thyme,herbal,bath,bathe,wash,bubbles,rainbows,iridescence,highlights,colourful,red,scarlet,corundum,garnet,ruby,amethyst,remembrance,purple,imperial,roman,historical,dry,dead,gone,departed,dusty,clean,vacuum,hoover,empty,choke,smell,distaste,throat,cough,lozenges,sweet,sticky,glue,adhesive,metal,steel,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1072, ,cat,meow,noise,loud,shout,stop,go,holiday,sun,warm,heating,coal,fire,burn,toast,bread,sandwich,cheese,cheddar,county,yorkshire,england,map,sea,sand,holiday,expensive,luxury,chocolate,dark,night,moon,stars,space,rocket,astronaught,america,disneyland,castle,king,queen,crown,jewels,ruby,red,blood,accident,ambulance,fast,car,drive,road,path, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1073, ,king,soul,prince,time,late,blue,be,see,tame,rude,english,death,road,kiss,mean,year,grave,tick,bell,sea,ocean,resemblence,bed,word,type,team,teeth,take,two,age,man,old,six,fix,girl,gull,beach,ride,care,chicken,dominant,realize,visualize,tie,amanda,angel,love,babies,flowers,small,feet,hands,glasses,table,flexible,doable,read,book,adventure,tall,geese,keith,ten,phone,door,shoes,alarm,ace,queen,white,green,sentence,soup,suit,curtain,straight,line,bas, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1074, ,banana,orange,red,blue,sky,sea,ship,boat,bow,port,crates,beer,whiskey,rum,sugar,sweet,candy,children,mother,father,son,daughter,marriage,divorce,sad,happy,anger,hatred,despise,ire,shame,politics,vote,discredit,disagree,argue,fight,win,lose,chess,intellect,wit,humour,comedy,laughter,entertainment,cheap,expensive,luxury,extra,bonus,free,freedom,incarceration,prison,cage,bird,flight,aeroplane,airport,travel,smuggling,pira, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1075, ,dog,cat,rat,word,risk,might,fight,right,den,hen,yellow,green,blue,black,hay,cow,mut,fog,ship,wren,bird,fish,dinner,mash,chips,wings,boat,log,frog,sky,pie,sky,fly,flying,trying,hight,light,kite,bike,lode,load,sow,paw,pow,snack,crisps,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1077, ,tree,house,army,noodles,plate,sheep,random,hosepipe,banana,thus,maybe,box,umbrella,carpet,peppery,slime,regardless,jerrycan,wistful,lemons,alcohol,driveway,llamas,pumpkin,why,bookcase,ages,ice,desperate,candyfloss,muffins,engine,holiday,shrimps,letters,aching,sock,husband,parachute,dining,horses,trough,walking,sedate,hospital,mending,shirt,laughter,robust,elementary,pimple,gravitas,hound,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1078, ,hello,howdy,cowboy,hat,scarf,warmth,sun,moon,space,planets,stars,sky,clouds,rain,wet,ireland,home,family,sister,brother,male,female,feminine,masculine,men,women,mother,father,dad,man,strong,brave,hero,soldier,army,war,pain,sadness,feelings,emotions,anger,fear,worry,dread,anxiety,overthinking,thoughts,feelings,mind,body,health,sanity,healthy,fruit,vegetables,organic,natural,earth,plants,vegan,meat,cow,pig,carnivore,meaty,leaves,green,vegetarian,spinach,green,blue,ocean,whale,dolphin,friendly,friend,companian,soulmate,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1079, ,ball,dog,cat,mouse,cheese,ham,sandwich,lunch,tea,dinner,night,moon,star,sun,warm,heat,light,hoiuse,house,street,car,road,tree,leaf,lawn,lawnmower,grass,flower,bread,oven,food,water,well,africa,desert,sand,camel,christmas,present,gift,box,parcel,post,postman,truck,tractor,farm,cow,pig,pond,duck,goose,fly,aeroplane,holiday,france,sun,sea,sand,flipflop,sandal,jesus,religion,ghandi,feminisim,socialism,right,wrong,bad,evil,god,earth,mars,space,spaceship,astronaught,stars,tv,film,movie,book,reading,balnket,coffee,tea,sugar,salt,crisps,butter,toast,toaster,microwave,fridge,cool,cold,ice,icecap,melt,climate,animal,polarbear,death,dead,grimreaper,scythe,oats,wheat,fields,england,countryside,sun,sky,cloud,rain,snow,snowman,winter,, , , , , , , , , , , , , , , , , ,
1080, ,doctor,medicine,nurse,sick,hospital,medicine,treatment,surgery,blood,needles,scrubs,masks,bed,hoist,sling,,finished,tv,phone,email,notifications,work,college,assignements,deadline,thesis,graduate,degree,masters,books,study,exams,nerves,blankmind,office,desk,computer,printer,paper,rosters,all, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1081, ,chocolate,sweet,sugar,science,schoo,university,fountain,water,stream,river,sea,beach,sand,gravel,building,scaffolding,renovations,decorations,christmas,tree,forest,squirrels,animals,farm,zoo,endangered,elephants,africa,hot,cold,fridge,food,takeaway,mcdonalds,unhealthy,pizza,toppings,cheese,dairy,cows,farmers,vets,dogs,chihuahua,small,big,titanic,ship,boat,transport,plane,airport,terminal,illness,hospital,doctors,nurses,medication,pharmacy,pharmacist,job,money,pound,weight,scale,baking,chef,restaura, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1082, ,start,young,old,mature,cheese,wine,red,blue,monday,week,weekend,relax,happy,fun,outdoors,trees,sky,river,sea,beach,cornwall,wedding,bride,groom,married,ring,gold,band,music,party,canapes,volauvents,mushroom,fungi,woods,forest,walk,run,fit,bit,piece,perfect,joy,love,hope,faith,love,husband,perfect,funny,support,care,field,meadow,lawn,grass,green,jelly,icecream,birthday,celebrate,good,times,hours,minutes,seconds,dessert,jam,custard,rhubarb,tv,vigil,submarine,suffocate,b, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1083, ,go,go,fast,quick,stop,motion,speed,ahead,straight,turns,corner,race,first,winner,prizes,podium,sprint,run,track,field,atheltic,sports,,olympics,worldwide,global,world,earth,going,gone,been,attention,pace,stamina,agility,connection,practice,utility,rehearsal,injury,rehabilitation,learning,caring,teamwork,connections,pride,joy,relief,commitment,loyalty,astounding,time,dedication,popularity,perseverance,occupation,relaxation,balance,workload,continuation,strides,power,struggle,breath,injury,go,health,hospital,doctor,nurse,,,medical,ambulance,stop,finish,finished,finishline,halt,slow,decrease,accelerate,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1085, ,good,hope,day,glory,massive,huge,manifest,delete,reign,rule,command,dedicate,bully,protect,sign,dead,die,dry,hot,pink,blue,bold,given,borrow,apple,orange,speaker,double,tripple,forget,fight,music,video,play,stop,car,ride,road,digital,tall,total,read,book,dream,made,marvel,hero,race,rally,sport,soccer,rugby,stadium,cover,song,singer,artist,picture,photo,camera,nokia,phone,samsung, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1086, ,dog,cat,hat,rat,pat,postman,delivery,amazon,shopping,online,work,tired,bed,sleep,fatigue,supplements,medicine,poorly,sad,depressed,exhausted,rest,relax,read,sauna,tv,films,binge,warm,cosy,heater,fuel,expensive,debt,worries,stress,problem,anxiety,temper,guilt,effort,reset,play,quality-time,fun,engaging,happy,fun,content,fulfilled,productive,time,free,explore,adventures,outside,hiking,breathing,fresh,cathartic,revitalised,engergised,peaceful,sated,healthy,strong,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1087, ,tree,face,line,string,route,length,time,clock,hands,wring,arm,outside,travel,journey,way,path,journey,fork,knife,butter,pepper,spice,salt,flow,dune,sand,string,cut,nibble,chew,chomp,bite,eat,teeth,tooth,tongue,wet,slick,goo,delve,damp,dank,dark,night,star,moon,twinkle,reflect,mirror,think,consider,green,yellow,best,favourite,flavour,taste,sensation,feel,feeling,peace,sleep,rest,snore,loud,grunt,pawn,knight,rook,book,open,page,word,read,symbol,represent,show,explain,manage,float,sly,fly,slyly,single,rotunda,lazysusan,sorry,two,multiple,three,number,count,multiply,divide,family,strength,unity,separate,dissonance,ambience,rustle,chirp,birdsong,spacebar,typing,keyboard,letters,capitalisation,description,describe,minute,five,count,repetition,repetition,repetition,alone,lonely,singular,despite,spiteful,anger,frustration,envy,concern,fear,worry,anxious,panic,breathe,calm,think,peaceful,rest,zone,sp
1088, ,green,vegetables,soup,warm,winter,dark,cold,freezing,snow,white,flake,chocolate,pudding,sweet,fruit,summer,sun,garden,suntan,hot,lovely,joy,longing,persian,boy,new,exciting,stimulating,adventure,difference,discovery,energy,amusement,play,words,messages,love,life,longing,wanting,patience,control,learning,time,day,seize,happy,cake,brownie,fudge,love,hands,ice,hugs,warm,magic,kisses,spirit,soul,longing,hoping,knowing,being,free,illogic,miscommunication,anger,resentment,typical,problem,entrenched,unsurprising,unimaginative,man,disappointment,happiness,sweet,gentle,kind,conflicted,confused,baby,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1089, ,berry,fruit,health,gym,weight,diet,exercise,dance,music,party,drinks,alcohol,drunk,hangover,lazy,bed,tv,netflix,series,movie,cinema,popcorn,snack,hungry,food,pasta,pizza,dinner,dessert,tiramisu,italy,holiday,plane,beach,sun,sea,suncream,family,relax,unwind,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1090, ,cup,drink,water,ocean,fish,food,chips,crispy,fire,yellow,lemon,sour,sweets,sugar,honey,bees,insects,flying,birds,tweet,twitter,internet,worldwide,countries,earth,mountains,climbing,walking,exploring,adventure,stories,fantasy,fiction,reading,books,library,quiet,peaceful,happy,family,dinner,food,fries,burger,junk,rubbish,trash,pollution,recycle,renewable,green,vegetables,grow,new,old,fraile,paper,white,snow,weather,outside,sky,blue,whale,fish,sw, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1091, ,family,is,waiting,patiently,more,water,red,sky,dog,mouse,elocution,queer,exploit,delicious,food,redundancy,whisper,yell,glue,ghetto,junk,loathe,gummy,chair,bear,frustrated,hello,naughty,lemon,loan,wedding,father,kind,violence,lovely,tell,rare,house,gun,old,gut,hump,diaper,fish,balloon,monkey,yam,marvel,clown,dry,weld,dig,lug,kilogram,lamb,belt,accounting,school,care,dare,hair,share,fly,hate,nosey,joker,love,money,accept,happiness,spend,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1094, ,breakfast,eggs,sausage,fat,diet,health,safety,choices,exercise,running,music,audio,radio,station,tv,actor,brando,movies,director,kubrick,favourite,activity,piano,lessons,school,study,hard,university,courses,professor,smart,wise,phd,achieve,thesis,library,doctorate,research,try,difficult,proud,work,diligence,amaze,pride,showy,demonstrative,demonstrate,example,math,problems,calculator,buttons,machine,computer,technology,ai,future,challenges,unknown,space,moon,nasa,shuttle,earth,global,environment,green,warming,decisions,energy,gas,coal,solar,hydro,water,ocean,sea,swim,pool,dive,high,mountain,rockies,snow,cold,weather,satellite,tv,watch,car, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1095, ,yes,no,way,to,go,rangers,woo,right,when,queue,see,where,too,dog,cat,mouse,cute,eyes,see,age,dress,for,green,does,wee,set,can,sew,wig,dear,xen,in,just,got,goat,tree,free,door,goat,tree,prop,frog,door,for,bread,dread,kill,hill,drill,door,more,moore,frill,brill,long,loop,pool,mute,muted,preen,proof,foof,doom,mood,mule,lord,drool,loop,dupe,doop,duel,fuel,arse,sparse,tool,trool,treat,meat,meet,teet,teeth,leith,methane,lovely,dove,glove,mother,father,si, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1096, ,flower,petal,leaf,green,tree,earth,people,human,heart,love,hug,affection,kindness,warmth,relationship,couple,friend,mother,bestie,loyalty,dog,friend,companion,fur,animal,elephant,adorable,baby,cute,puppy,sweet,fruit,strawberry,healthy,exercise,strength,muscle,weights,gym,intensity,running,walking,selfcare,mindfulness,meditation,relaxing,yoga,calm,ocean,water,whale,large,world,galaxy,mysterious,area, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
1097, ,flower,sick,dogs,bags,laptop,loud,food,nails,home,grass,sun,skin,brown,bed,kids,throat,fingers,socks,flu,wind,spectacles,eyes,smell,fart,saliva,music,wardrobe,doors,english,chair,spray,mask,bathroom,tiles,television,cartoons,regular,pizza,curtains,tap,water,cold,phone,emails,pimples,doctor,ears,teeth,,rub,pains,pills,tooth, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,
