ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144,word 145,word 146,word 147
1051,,river,drown,body,dead,funeral,suit,casket,service,music,wake,drinking,family,fun,gathering,social,kitchen,sink,plates,broken,cleaning,tired,sleeping,awake,shower,clean,fresh,ready,shoes,walking,running,skipping,exercise,fitness,jumping,scary,trick,funny,partner,impressed,scowl,face,smile,frown,excused,bored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,,house,plant,cactus,tequila,bottle,pint,beer,pub,skittles,sweets,sugar,tea,coffee,instant,impatient,angry,emotional,calm,sea,shark,jaws,dentist,doctor,heart,operation,scalpel,sharp,lemon,lime,green,bowls,crown,dairy,milk,cow,farm,animals,zoo,lion,jungle,fever,hot,tropical,climate,change,global,warming,floods,water,drinking,alcohol,whisky,brown,tan,sun,glasses,eyesight,hearing,seeing,watching,television,entertainent,,circus,clown,paint,wall,flowr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,,buy,say,bag,sam,let,minus,fried,sack,nap,plan,can,,,ban,then,mine,cramp,,lamp,honey,pig,bug,rug,dry,vile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,,car,fumes,steering,wheels,tyres,fuel,gas,colour,fast,expensive,gears,engine,smoke,pollution,easy,ride,drive,driver,license,insurance,fix,motor,tank,exhaust,emmissoions,earth,travel,journey,cartrip,road,roadtrip,verge,tarmac,bumps,brakes,handbrake,park,parking,spaces,access,commute,drive,passenger,seat,personal,headrest,seatbelt,accident,motorway,passing,slow,stop,signage,sings,signs,music,auto,automobile,wheel,disc,radio,news,directions,map,follow,lines,white,yellow,alloy,badge,manufacture,leather,metal,windows,roof,number,plates,registration,freshener,smell,seat,carseat,wipers,fog,lights,black,interior,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,,book,read,story,think,murder,death,tv,reality,tonight,watch,tv,decide,tired,relax,bath,water,bed,sleep,read,thursday,friday,finish,weekend,plans,read,clean,tidy,housework,washing,dog,asleep,walk,weather,rain,snow,ice,cold,freezing,hat,raincoat,scarf,walk,dark,dinne,dinner,bath,hot,warm,tired,sleep,hoover,headache,toothache,sore,pain,grumpy,appointment,diary,time,day,work,schedule,doctor,appointment,vaccination,arrange,book,busy,queue,avoid,to-do,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,,water,swim,stroke,race,win,first,competitive,competition,winners.,losers,nowhere,lost,searching,internet,pages,files,nails,hammer,wood,build,make,design,construct,paint,varnish,resin,filler,glue,stuck,wedged,glued,unmovable,resistant,waterproof,covered,beneath,under,bottom,legs,feet,shoes,boots,kicks,hits,s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,,murder,cludeo,grave,death,church,service,sunday,cold,damp,dark,old,dirt,soil,ground,path,pavement,wet,alone,isolated,alone,me,help,sos,rescue,fire,brigade,red,engine,danger,help,police,emergency,phone,box,telephone,ring,dial,circle,ring,wedding,marriage,vows,divorce,papers,cost,expensive,custody,welfare,money,bank,robbery,cops,corrupt,crime,laws,government,unfair,dangerous,help,hospital,save,water,drowning,wet,cold,ice,freezing,ice,fall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,,door,chain,knock,down,fire,friend,tree,tri,grip,grief,dread,sugar,rain,rent,great,hut,huddle,juggle,indigo,handed,rack,daft,daunt,wednesday,guard,detail,utmost,lag,crave,vent,vile,hail,untidy,forever,given,hidden,forest,water,return,gift,kill,often,blue,porter,rotate,driver,giver,hold,bent,hat,kane,fence,rat,pole,ignited,refusal,unecessary,detail,uninterested,gel,cartridge,book,hard,label,word,button,tax,drain,never,gone,not,boat,there,quiz,deed,far,jar,in,garrison,pit,shine,jig,his,her,way,then,fully,wild,behind,jolly,cup,gaze,there,over,where,tear,desk,parted,ruin,learn,good,more,never,stop,forces,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,,cat,whiskers,claws,mouse,cheese,dairy,milk,cream,jam,scones,cake,tea,coffee,sugar,sweet,sour,bitter,pungent,smell,aroma,scent,sniff,nose,nostrils,breathe,inhale,exhale,choke,cough,sneeze,flu,sick,ill,medicine,hospital,doctor,nurse,carer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,,glass,drink,beer,whisky,coke,water,tap,drain,borng,boring,dinner,yummy,interestting,tasty,meals,lunch,breakfast,tea,fruit,toast,jam,marmelade,spreads,,chocolatespread,pate,crackers,breadsticks,cheese,chedder,gouda,feta,toastie,panini,bagel,toasted,creamcheese,smooth,butter,bread,easy,croissant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,,eurpoe,europe,latvia,england,ireland,ukraine,germany,france,italy,switzerland,russia,spain,portugal,azerbaijan,lithuania,brazil,america,canada,peru,chile,jamaica,nepal,thailand,newzeland,japan,china,korea,australia,sydney,cambera,tazmania,devil,evil,god,jesus,mary,joseph,names,nouns,food,chocolate,sweets,twix,kitkat,marsbar,timeout,break,tired,sleep,bed,tv,series,friends,joey,chandler,monica,phoebe,baby,noises,pregnancy,new,exciting,toddler,adolescent,brain,psychology,development,school,college,learning,lecture,information,study,grades,friends,new,old,pants,holes,ground,digging,architecture,art,louvre,museum,histroy,subjects,geography,maths,english,languages,french,german,dutch,italian,spanish,fun,sun,hot,holiday,sunbed,pool,kidnapping,madelaine,german,munich,place,vaccine,covid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,,strange,story,murder,girl,family,brother,sister,mum,dad,friends,city,wales,cardiff,suburbs,city,sheep,countryside,winter,sun,seasons,air,rain,cold,windy,mountains,hills,grass,views,empire,newyork,city,never,sleeps,lights,fashion,broadway,musicals,shows,london,sights,skills,working,money,ambition,promotion,possibilities,opportunities,tired,sleep,eyes,heavy,weight,stone,pounds,kilograms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,,horizon,geography,mountains,hills,hiking,freedom,enjoyment,happiness,solitude,alone,meditation,relaxation,bath,shower,rain,caribbean,humidity,skin,life,enjoyment,freedom,car,driving,travelling,flying,adventure,exploration,adventure,discovery,excitement,memories,melancholy,doubt,thought,analysis,debate,beliefs,polarisation,politics,culture,plays,theatre,edification,music,cello,violin,orchestra,ballet,adventure,joy,freedom,happiness,world,globe,map,terrain,history,empire,colonies,slavery,morality,historical,changes,move,relocate,new,old,blue,navy,army,pointless,regrets,learning,forgetting,me,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,,murder,story,book,author,wizard,elf,rings,wedding,marriage,divorce,seperation,together,alive,live,love,happy,happiness,games,console,playstation,xbox,nintendo,mario,plumber,work,occupation,job,driver,trains,rail,transport,car,bus,truck,lorry,bike,motorbike,rubbish,bins,bags,eyes,sight,see,seesaw,park,playing,fun,enjoyment,holiday,abroad,currency,money,survey,working,concentrating,concentrate,orange,red,yellow,blue,purple,white,black,blue,scared,afraid,chick,chicken,meat,protein,gym,workingout,muscles,barbell,machine,cogs,gears,automate,intelligence,thinking,maths,english,science,geography,mountains,rivers,riverbed,wet,swimming,stroke,illness,sick,covid,reaction,scared,frightened,happy,sad,awake,sleep,asleep,dream,lucid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,,real,life,story,fake,child,son,man,scared,confusion,fear,love,hate,eggs,fish,breakfast,black,rope,whiskey,man,unknown,chapter,next,want,have,stupid,abuse,scared,help,parents,friends,family,news,media,trust,newspaper,coffee,sugar,slavery,inequality,sex,female,male,offspring,teenage,cold,dark,wet,tied,wrap,hungry,alone,camping,drinking,dying,breathing,awake,asleep,dark,time,sun,cancer,death,more,math,logic,conclusion,faithful,idiot,stupid,nothing,help,aid,police,just,injustice,court,camera,words,speak,talk,mouth,lips,dry,angry,upset,female,admired,taken,unhinged,rollercoaster,tears,fears,water,swim,nose,eyes,haircut,freeze,eat,see,fire,black,toes,mad,blank,pretty,ugly,chimp,animal,cat,loss,forever,hatred,love,companionship,compromise,give,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,,mind,hide,slide,fight,kind,afro,comb,crown,own,natural,pay,say,day,joy,kinder,garden,behind,bars,infront,forth,first,fist,pump,pimp,pin,word,document,email,mail,school,february,month,eggs,easter,bunny,sunny,funny,cowsy,cow,plung,covid,omicron,corona,governemnt,economy,economics,finance,financial,burden,engeering,diploma,deegree,graduate,cum,lade,laid,blue,blind,poe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,,devastation,divorce,suspicion,hatred,murder,violence,foreboding,menae,menace,hammer,fear,ashes,biscuits,novel,sprinkles,rainbow,misery,grief,pulchritude,amazement,jeopardy,freelance,hotshot,ghost,phantom,tollbooth,tollgate,historical,gone,past,serendipity,schadenfreude,spelling,arrogance,pretentiousness,snob,class,form,hare,rabbit,cheese,toast,cheer,port,storm,teacup,crockery,rookery,chatter,unbalance,dizziness,height,warning,danger,careful,tightrope,circus,gymnast,acrobat,net,safety,match,box,ring,wedding,birth,death,funeral,fun,games,monopoly,monopolise,attention,bully,nastiness,fear,running,away,home,house,fire,cook,eat,stew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,,flower,beautiful,attractive,woman,man,boy,girl,baby,tiny,small,size,big,huge,enormous,elephant,trunk,case,travel,holiday,plane,sky,blue,sea,waves,bye,gone,away,far,near,close,relative,sister,brother,family,love,feeling,sense,smell,fragrance,perfume,scent,bottle,milk,cow,animal,farm,tractor,wheels,car,driving,lessons,learn,teach,classroom,sch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,,men,fear,time,music,road,water,come,begin,song,radio,hurt,angry,weird,age,sing,kill,maid,wish,plastic,cage,rose,down,under,with,meet,soon,far,no,rude,take,case,cool,leather,smoke,water,rush,gold,fool,double,side,red,blood,food,kill,damage,ground,sleep,forever,gone,taken,dead,black,white,flaw,flew,away,here,stay,child,health,sick,weak,miserable,kind,wrong,pain,put,away,cross,prayer,seat,water,waves,green,past,pass,through,rough,bad,screem,team,group,coup,seal,rain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,,car,wheels,round,turn,spin,head,toe,foot,inches,centimetre,short,life,death,mourning,funeral,melancholy,malaise,illness,disease,heartache,difficulty,hardness,tough,concrete,building,blocks,obstruct,nuisance,unhelpful,irritating,annoyance,tiredness,boredom,excitement,celebrate,birthday,age,old,weary,deflated,balloon,pop,explode,ashes,cremation,funeral,depression,grey,neutral,gears,machines,industry,war,catastrophe,disaster,hurricane,wind,blow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,,car,water,river,bike,pike,fishing,waves,caves,rake,bake,lake,path,scarf,dinner,drink,milk,wine,pine,train,plain,wink,like,hike,went,bent,went,sent,lent,dream,scram,load,moad,road,long,strong,pong,log,hog,smo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,,prisoner,arkansas,cherry,water,discs,hebrew,remarkable,sultanas,carousel,winding,nylon,mill,bricklaying,watering,respectable,mighty,halloumi,tiles,handkerchief,cooker,carving,madrid,bespectacled,ominous,chessboard,vacuum,phase,continuity,alarming,bells,biscuits,limp,tarmac,while,soggy,table,pillowcase,red,meccano,tablets,discern,period,waiting,chump,fail,tanning,smooth,wonder,stars,helpful,trigger,saying,roast,pebbles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,,ice,cold,frost,snow,wet,water,river,lake,fish,swim,girl,woman,mother,mam,dad,son,daughter,child,young,school,teacher,principal,authority,police,guards,protect,save,saviour,jesus,religion,god,father,dad,man,danger,anger,fear,scared,worry,fear,wrong,right,left,turn,wheel,car,drive,truck,pickup,danger,red,stop,go,proceed,permit,allow,permission,control,power,strength,strong,built,made,formed,finished,done,over,under,in,above,better,great,big,massive,mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,,interesting,thriller,murder,mystery,suspense,book,story,novel,read,reading,grass,field,body,water,fish,drink,whisky,camp,fire,smore,fun,outside,dark,night,bad,dead,rape,murder,sin,religion,god,jesus,mar,marry,wedding,pastor,church,pew,inscence,smell,strong,sweat,hot,heat,,sun,barren,desert,sand,egypt,pyramid,old,ancient,wrinkle,woman,man,boy,child,baby,crib,bottle,feed,horse,hay,bale,batman,antman,woman,marvel,free,cheap,expensive,rich,money,yacht,sea,ocean,sail,whale,shark,horror,blood,knife,gun,death,jury,police,detective,noise,loud,quiet,mouse,mousetrap,cat,dog,horse,cow,man,made,fabric,check,shirt,top,dress,sun,flower,seed,stone,,rock,boulder,climb,cycle,run,walk,path,way,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,,murder,killing,weird,bizarre,story,husband,wife,son,family,daughter,killed,funeral,guilt,same,story,marriage,divorce,sex,drunk,alcoholic,beer,neglect,child,breakfast,avoidancw,avoidance,work,blood,camping,trip,alcohol,river,rope,car,pickup,sleaze,death,news,papers,funeral,sadness,oldmen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,,tennis,spoty,ball,football,pitch,tent,camping,fire,firemen,brave,shy,introvert,library,books,films,cinema,hollywood,actors,young,old,grandparents,family,brother,sister,caring,love,hate,love,valentines,cupid,angel,jesus,nativity,christmas,santa,presents,brithday,age,celebrations,birth,hospital,doctor,nurse,medication,hospital,tv,show,programmes,family,mum,dad,builder,houses,flats,shoes,trainers,running,sport,gym,weights,bodybuilders,muscular,science,experiments,lab,results,theories,conspiracy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,,story,tale,murder,stuart,claire,weird,emotional,field,man,stranger,intimidate,scared,funeral,sad,flowers,waste,dean,mystery,unsure,hope,marriage,estranged,unconnected,link,chain,gold,silver,ring,band,music,piano,drum,march,soldier,war,hopeless,refugee,drowning,boat,cruise,mediterranean,pacific,sand,palm,coconut,milk,tea,kettle,iron,crease,wicket,cricket,summer,strawberry,cream,scone,baked,oven,ready,chicken,roast,potaoes,yorkshire,lancashire,roses,garden,outdoors,ai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,,bear,dog,cat,wolf,tiger,lion,deer,antelope,beaver,dam,water,river,drinking,bathing,zebra,elephant,warthog,hyena,meerkat,snake,panther,child,village,community,society,together,team,work,life,laugh,family,parents,children,school,adventure,learning,sports,football,rugby,athletics,friendss,colleagues,growth,journey,run,walk,progress,identity,working,life,progression,promotion,strengths,weaknesses,social,comments,feedback,forum,meeting,space,statistics,measurement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,,box,group,fish,killer,boys,river,swim,funeral,cars,horn,boot,dead,drone,aid,idea,grill,sauce,boil,cold,winter,summer,family,school,healing,power,girl,found,together,baby,blouse,sex,married,pastor,prayer,living,forever,song,gain,pain,porn,picture,problem,found,figure,front,back,yard,first,genesis,revelation,future,bait,ball,bow,head,shoulder,arms,gym,hope,danger,guys,husband,wife,son,love,hate,drain,dam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,,water,cold,deep,dark,lonely,running,quiet,birds,sky,country-side,green,hilss,hills,mountains,fresh,air,breath,relax,calm,cool,distant,isolated,space,disconnected,empty,alone,relieved,future,opportunities,excitment,adventures,escape,carefree,happiness,joy,laughing,enthusiasm,fulfilment,worthwhile,rewarding,mother,family,support,security,at-ease,children,caref,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,,free,tree,loose,chain,length,link,connect,word,game,fun,joy,happy,peace,calm,chill,relax,snooze,think,distract,attention,focus,fatigue,exhaustion,exhaust,car,catalyst,wheel,tyre,drive,move,transport,confront,contain,concubine,hold,box,pack,package,deliver,route,dispose,provide,get,give,be,become,learn,educate,develop,create,teach,advise,tutor,mentor,manual,automatic,credit,cast,crew,act,film,movie,show,display,present,brag,respond,applause,cheer,boo,react,yawn,despair,fluctuate,swing,mood,opinion,feeling,crochet,cross-stitch,vacuum,empty,blank,repetition,overdone,camembert,cheddar,cheese,melt,mozzarella,grate,string,stretch,hot,fresh,spice,chilli,pepper,jalapeno,delicious,burn,char,flame,fire,bonfire,seats,camp,toast,glass,wedding,cheer,celebrate,gay,lesbian,wife,beauty,joy,comfort,content,pleasure,support,together,commitment,love,sleep,,,,,,,,,,,,,,,,,,,,,
1088,,bored,annoyed,irritated,bad,weak,uninteresting,dull,provocative,annoying,stupid,bad,weak,poor,pathetic,pointless,story,derivative,unoriginal,fantasy,fetid,water,snack,cheese,tea,cake,log,fire,flame,warmth,music,lights,blanket,hugs,love,life,tahdig,green,rice,meat,lemon,turmeric,cumin,coriander,parsley,garlic,herbs,limes,juice,melon,pomegranate,stories,love,travel,mountains,music,song,language,poetry,path,secret,stones,tears,release,adventure,discovery,horizons,sunset,sunrise,lake,swim,waves,water,current,lapping,paddling,rockpool,crabs,sand,seaweed,seagull,donkey,jellyfish,water,salt,sunshine,happy,family,friend,freedom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,,car,driving,highway,road,cars,truck,van,man,scary,dark,alone,lonely,ignored,frustrated,argument,fight,anger,family,husband,son,daughter,kids,innocent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,,tired,sleep,night,dark,fruit,apple,computer,internet,facebook,friends,happy,smile,face,nose,piercing.,pain,hunger,food,mcdonalds,burger,sandwich,salad,lettuce,green,grass,rabbit,peter,person,people,humans,wasteful,left,alone,cold,winter,dark,,light,sun,summer,beach,holiday,abroad,foreign,languages,cultures,world,earth,space,sun,planets,moon,big,small,ant,eater,food,noodles,chinese,covid,disease,virus,hospital,ill,suffering,help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,,eggs,baby,vagina,penis,contraceptive,uterus,sperm,fertilization,hormones,period,blood,puberty,teenager,voice,grown,beard,moustache,adult,age,mother,child,job,career,degree,honours,life,bills,income,death,heartache,sorrow,forgiveness,regret,husband,cheating,future,holiday,illness,hospital,care,alarming,help,shopping,cook,bake,clean,nanny,expensive,luxury,technology,smart,advanced,expectations,miscarriage,hope,depression,pills,mixture,chemicals,friends,pet,animals,cat,maintain,feed,poop,seperate,forever,long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1094,,suspense,story,stephen,king,ray,bradbury,author,poe,horror,movies,hitchcock,psycho,vertigo,scary,films,fiction,nonfiction,documentary,learning,research,library,books,quiet,ears,hearing,sight,eyes,glasses,eyechart,snellen,view,lenses,magnify,science,bugs,gross,spiders,hornets,sting,pain,phobia,bees,wasps,nest,allergy,ouch,stinger,bandaid,heal,better,recovery,doctor,medical,physical,test,checkup,xray,sick,ill,health,wellness,weight,management,loss,heavy,diet,exercise,weightlift,metabolism,workout,gym,fit,embarrassed,fat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1095,,soon,so,noon,nonme,none,tree,treet,treat,tree,yeet,try,loss,poss,pool,look,like,trike,pore,more,brie,broom,loom,arm,mars,wet,west,web,bright,light,like,nod,dom,doom,loom,mule,rule,dule,deal,dule,store,scrum,drum,deer,debt,deaf,stretch,street,stream,meme,deem,meet,plum,preen,deem,week,leen,lean,team,teen,neep,nip,tip,pit,ply,die,dye,try,might,mite,cole,coal,mole,foal,dual,qualm,cut,coat,moat,goat,tool,moot,doot,root,wet,fet,yet,free,green,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1096,,car,engine,motor,aeroplane,flying,sky,clouds,rain,weather,sunshine,tan,freckle,mole,cancer,illness,hospital,sick,injury,cast,drawing,crayon,blue,sadness,mentality,therapy,doctor,glasses,eyesight,eyes,contacts,post,package,internet,shopping,clothes,debt,money,bank,mortgage,house,apartment,kitchen,cutlery,spoons,icecream,milk,coffee,tea,latte,cup,cafe,barista,scone,croissant,dessert,dinner,turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1097,,food,dumblings,raw,blanket,confuse,petrol,driving,dead,band,books,rock,school,white,short,black,shoes,dirty,shops,foreigners,money,england,country,message,massage,costs,hotels,beach,spirit,pray,bible,words,wors,braai,bread,red,winter,dress,clothes,store,road,university,college,fence,cars,danger,buttons,google,data,airtime,expensive,expired,expense,except,exist,pass,keyboards,youtube,applications,languages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
