ID,cue,word 1,word 2,word 3,word 4,word 5,word 6,word 7,word 8,word 9,word 10,word 11,word 12,word 13,word 14,word 15,word 16,word 17,word 18,word 19,word 20,word 21,word 22,word 23,word 24,word 25,word 26,word 27,word 28,word 29,word 30,word 31,word 32,word 33,word 34,word 35,word 36,word 37,word 38,word 39,word 40,word 41,word 42,word 43,word 44,word 45,word 46,word 47,word 48,word 49,word 50,word 51,word 52,word 53,word 54,word 55,word 56,word 57,word 58,word 59,word 60,word 61,word 62,word 63,word 64,word 65,word 66,word 67,word 68,word 69,word 70,word 71,word 72,word 73,word 74,word 75,word 76,word 77,word 78,word 79,word 80,word 81,word 82,word 83,word 84,word 85,word 86,word 87,word 88,word 89,word 90,word 91,word 92,word 93,word 94,word 95,word 96,word 97,word 98,word 99,word 100,word 101,word 102,word 103,word 104,word 105,word 106,word 107,word 108,word 109,word 110,word 111,word 112,word 113,word 114,word 115,word 116,word 117,word 118,word 119,word 120,word 121,word 122,word 123,word 124,word 125,word 126,word 127,word 128,word 129,word 130,word 131,word 132,word 133,word 134,word 135,word 136,word 137,word 138,word 139,word 140,word 141,word 142,word 143,word 144
4059,water,stream,lake,ocean,pond,estuary,swamp,fish,sea,liquid,animals,land,salt,clean,dirty,shark,whale,jellyfish,coast,beach,harbor,dock,boat,yacht,lobster,maine,fishing,sailor,seaweed,rain,flood,splash,puddle,pool,mermaid,crab,monsoon,storm,devastation,life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4060,water,death,life,abyss,chasm,kill,heavens,sky,dark,cave,food,lust,gluttony,fate,destiny,rose,thorn,air,breath,breathe,lamp,shine,sun,space,endless,limitless,universe,expansion,speed,arrest,hunger,ghoul,transparency,salvation,last,hope,crown,sorrow,mind,control,wisdom,knowledgeable,smart,intelligent,successful,commander,leader,follower,slave,poor,people,diligent,determined,will,power,strength,dawn,dusk,daybreak,evening,moon,quiet,shy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,water,water,water,water,water,water,hi,promote,lust,sex,murder,friendship,kill,son,mother,father,angery,smart,border,relation,enhance,development,on,body,fish,rope,river,mountain,assistance,to,festival,theme,two,setup,play,role,edition,landscape,evolve,will,this,deputy,emission,future,partner,air,blood,dead,body,murder,rapid,inclusive,with,by,think,epic,love,conference,offic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,body,bag,groceries,store,food,sale,coupon,free,money,bank,job,pay,salary,rent,home,furniture,couch,chair,table,dinner,cooking,meat,fruit,vegetable,salad,healthy,sick,doctor,medicine,bottle,pills,cough,flu,cold,hot,blanket,towel,shower,bath,soap,shampoo,hair,wash,barber,scissors,knife,cut,stab,murder,death,funeral,bury,coffin,grave,priest,prayer,bible,church,people,crowd,audience,concert,music,guitar,solo,band,aid,wound,injury,cast,arm,leg,body,builder,weights,muscles,contest,award,prize,trophy,ribbon,win,lose,bet,cards,gambles,lottery,ticket,speeding,car,cops,fireman,accident,fire,hose,water,lake,swimming,pool,diving,board,polo,trunks,suit,bikini,sunbathing,beach,sand,towel,crabs,ocean,fish,whales,shark,bait,dive,mask,wetsuit,snorkel,lobster,coral,sea,pacific,atlantic,island,gulf,shi,,,,,,,,,,,,,,,,,
4063,body,head,shoulder,knees,toes,hand,feet,arm,teeth,leg,soft,pillow,puppy,black,white,green,blue,purple,orange,banana,mango,apple,kiwi,strawberry,grape,lime,lemon,pawpaw,smoothie,juice,alcohol,gin,tonic,rum,drink,drunk,dui,speed,ticket,court,jail,uniform,chain,inmate,ce,,cell,release,outside,car,fmaily,family,home,happy,party,food,drinks,meat,chicken,pool,friends,dance,music,evening,clean,sweep,mop,wash,dinne,bath,sleep,nightmare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,water,food,sleep,light,night,dream,bed,pillow,bike,petrol,match,pubg,fire,gun,fight,people,lunch,work,table,mind,heart,kill,death,exam,fund,virus,phone,sreenshot,salary,river,google,yahoo,cable,ip,apple,fruit,laptop,hope,hobby,hrme,chrome,bus,rose,flower,tree,branches,tea,offee,milk,release,buttons,side,ball,beach,mturk,experiment,marriage,dream,happ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,water,fountain,drink,tea,herbal,garden,grow,big,giant,monster,evil,mean,bad,good,happy,peaceful,calm,ocean,blue,tranquil,quiet,sleepy,drowsey,doze,snore,tired,wake,alert,attention,grabbing,poking,fork,knife,spoon,bowl,cereal,milk,white,chocolate,dark,brown,black,pen,pencil,lead,brick,heavy,weight,exercise,run,jog,trot,walk,dance,flutter,bird,robin,nest,eggs,sausage,bacon,potatoes,corn,bread,butter,toast,bagel,coffee,coke,soda,diet,fat,thin,slim,skinny,jeans,shirt,shorts,sneakers,jacket,hat,gloves,boxing,ring,engagement,jewelry,necklace,wrist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,body,human,race,gender,religion,ethnicity,background,human,potential,same,opportunities,availability,chances,equal,performance,equal,racism,pointless,detrimenta,regression,retardation,cooperation,progress,world,better,generation,success,progress,mankind,united,mistrust,eliminate,relations,improve,peer,communication,chance,deserve,all,potential,great,future,endless,society,seamless,cooperation,collaboration,progress,achievement,forward,victory,energy,conserve,efficient,ideas,remote,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,water,ice,cold,winter,snow,penguin,bird,arctic,iceburg,eskimo,seal,boat,ocean,fish,shark,whale,blubber,sea,tropics,warm,vacation,beach,sand,tourist,hawaii,palmtree,island,continent,planet,space,sun,moon,stars,forever,finit,small,atom,chemistry,science,school,teacher,student,class,education,books,learning,reading,authors,writers,publicist,bookstore,mall,shopping,daughter,fun,lunch,family,cooking,holidays,christmas,children,church,faith,whorship,community,town,village,neighborhood,neighbor,friends,house,home,land,garden,flowers,vegtables,planting,spring,fall,harvest,crops,food,plenty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070,body,head,brain,cells,blood,veins,kidney,donate,life,help,money,rich,car,luxury,flight,travel,vacation,beach,swim,sea,tides,flood,cyclone,hurricane,wind,destruction,crisis,climate,antarctic,penguin,iceberg,refrigirator,cubes,juice,wine,drug,heroine,mafia,underground,ants,forest,snakes,lion,king,hunt,prey,deer,vulture,sky,rocket,space,station,satellite,signal,geography,science,land,mo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4072,water,lake,fish,camp,tent,sleep,night,cool,jacket,wear,tire,wheel,truck,buy,money,lawsuit,pain,intolerable,crime,assault,statistic,course,graduate,hill,tall,high,pipe,marijuana,rela,comfortable,blanket,bed,sleep,refresh,reload,gun,violent,father,mother,married,wedding,future,scary,stress,anxious,xanax,calm,breath,catfood,cute,partner,security,uniform,army,navy,tradition,custom,ritual,religion],atheist,free,burden,money,cash,change,diverse,equal,same,ide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,water,river,falls,fish,tasty,food,items,vegetables,fruits,apple,orange,grape,banana,dates,nuts,chocolate,biscuit,cookies,creams,ice,cool,coolpad,notepad,writingpad,exampad,paper,result,mark,questions,answers,teachers,student,studies,learning,pen,pencil,eraser,crayons,drawing,painting,colorful,dress,fancy,look,attract,affection,love,marriage,divorce,husband,wife,motherinlaw,fatherinlaw,baby,school,education,money,ultimate,star,venus,sun,earth,moon,globe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,body,orgons,kidney,failure,love,lust,sex,men,women,baby,cute,beautiful,enjoyment,relax,vacation,trip,car,diver,break,driver,driving,road,trip,camp,fire,dinner,night,moon,nature,touristspot,people,crowd,corona,covid19,virusattac,production,handwash,soap,bath,100%clean,fresh,fruit,juice,taste,suger,sweet,chocolate,childer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,body,busy,death,kill,murder,fast,pace,hope,deatha,pan,desire,feel,man,woman,violent,see,sand,gray,blue,man,tan,comfortable,cave,dale,maby,schoo,trap,university,money,loan,okay,all,together,something,tired,sleepy,awake,walk,stop,thanks,yell,fat,go,by,hospital,black,white,bigger,smaller,lighter,fluid,beg,fast,god,power,black,heart,white,chop,happy,ukele,piano,instrument,wind,water,fish,gold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,water,sea,river,canel,occean,beach,tour,place,lake,sea,beach,travel,night,hote,honeymoon,wife,husband,sex,life,unit,time,spend,good,nice,excellent,great,standard,love,life,kiss,sweet,move,better,life,get,good,loving,caring,wife,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4080,body,hand,finger,nail,cell,cancer,death,sickness,covid,quarintine,solitude,exercise,bench,squat,deadlift,row,curl,extensions,facepulls,mobility,shoulder,rotator\\,surgery,doctor,knife,robot,ai,domination,end,humnaity,time,dimension,gravity,newton,england,newcastle,london,arsenal,queen,monarchy,king,tut,egypt,pyramids,slaves,africa,speed,black,boats,pirates,gold,treasure,chest,hidden,secret,deceit,lies,divorce,sadness,split,end,children,broken,trauma,therapy,anxitey,illness,medicine,marijuanna,smoking,california,hollywood,actresses,abuse,talent,power,president,popular,historic,washington,virginia,florida,miami,orlando,beaches,disney,vacation,escape,relax,drink,susbtance,addiction,drugs,heroin,xanax,overdose,death,funeral,mourning,mother,family,friends,relationships,meaning,purpose,god,religion,jesus,cross,addition,math,calcuus,physics,gravity,eins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,water,drink,soda,pop,eat,sandwich,chips,dip,hummus,vegetables,carrots,broccoli,cauliflower,flowers,dandelions,roses,happy,cheerful,sun,warmth,summer,fun,swimming,water,waves,beach,sand,sandals,flipflops,walking,dog,friendly,excited,ecstatic,news,paper,write,story,pen,pencil,homework,study,hard,work,boring,dreadful,misery,murder,guilt,shame,embarrassment,story,memories,childhood,innocence,trial,jury,twelve,teenager,acne,makeup,foundation,build,construction,orange,cones,icecream,tasty,hungry,food,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,body,head,face,ear,nose,mouth,teeth,white,moon,space,rocket,engine,fule,patrol,oil,cook,food,prepare,mother,great,man,watch,time,present,past,future,believe,someone,stranger,danger,accident,bus,school,principal,teacher,student,listen,hear,study,understand,mind,brain,head,face,ear,hear,sound,music,song,sing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,water,river,flow,mood,good,bad,despair,hope,unfulfilled,desperate,relief,joy,unsubstantiated,FALSE,disguised,hidden,mask,tragedy,death,kill,buried,casket,burial,dirt,hole,work,hard,empty,tired,fatigued,depressed,sad,low,blue,green,grass,earth,nature,trees,open,closed,enclosed,building,house,home,bed,tired,asleep,sleep,dreams,good,bad,nightmare,scared,frightened,heart,beating,fast,quick,sloppy,mistakes,failure,failed,regret,change,work,hard,repet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,water,drink,thirsty,full,hungry,eat,lunch,sandwich,chips,cheese,chicken,eggs,breakfast,bacon,sausage,toast,toasted,burnt,fire,campfire,camping,hiking,mountains,river,fishing,canoe,paddling,whitewater,rafting,fun,outdoor,nature,wildlife,bears,deer,moose,cougar,rabbit,squirrel,snakes,reptile,alligator,lizard,turtle,lake,pond,log,marsh,algae,frogs,croak,sounds,crickets,chirp,night,sleep,bed,comfortable,content,peaceful,serene,hopeful,happy,smiling,love,woman,relationship,marriage,loyalty,friendship,bond,everlasting,eternal,church,religion,god,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,body,mind,soul,spirit,church,gathering,place,location,house,home,family,mom,dad,kids,game,play,run,jump,rope,skip,chalk,sidewalk,lamppos,lamppost,mailbox,mail,letter,package,stamp,dragon,flower,garlic,chile,mexican,burrito,dinner,shot,vaccine,insulin,metformin,stomach,ache,pain,dolor,sorrow,strife,stress,tension,neck,back,release,calm,peaceful,serenity,nap,lake,breeze,sand,pillow,bed,left,right,calm,still,peaceful,quiet,night,star,comet,satellite,groceries,store,bags,plastic,paper,wrap,present,gift,birthday,august,baby,son,might,powerful,love,affection,strength,gentleness,wonder,art,installation,wishing,wanting,hoping,praying,waiting,enf,end,final,terminal,cancer,cure,pill,research,developlment,accounting,finance,production,marketing,sales,deliver,package,delay,troubl,troubl,trouble,solution,fix,to-do-list,list,honey-dos,overwhelm,modular,install,check,checking,account,balance,overdrawn,paycheck,money,fund,funds,debt,woe,,,,,,,,,
4091,water,dean,now,wow,with,hit,tide,easy,young,girl,love,eat,tomorrow,with,hello,over,rim,mine,edit,town,nest,trust,till,list,tim,mother,road,down,near,road,drop,pop,pic,complete,employment,tight,time,emily,yes,succesful,lust,tom,mom,mine,empty,yie;d,drop,picture,easy,year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4092,body,arm,face,nose,eyes,ears,mouth,teeth,tongue,head,hair,eyebrow,torso,legs,knees,ankles,feet,toes,hands,fingers,thumb,wrist,neck,shoulder,back,spine,tailbone,stomach,chest,muscles,veins,arteries,heart,intestines,lungs,bones,blood,cells,oxygen,brain,colon,diaphragm,gallbladder,appendix,uterus,ovaries,testicles,bladder,urethra,prostate,digestion,reproduction,lympatics,excretion,kidneys,vessels,ribs,aorta,hyppthalamus,pituitary,glands,hormones,rna,dna,mitochondria,nucleus,immunities,disease,cancer,injury,limbs,cartiledge,sight,sound,sense,smell,touch,taste,hair,skin,nails,knuckles,movement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,water,wet,swim,suit,bikini,string,violin,music,piano,keys,car,drive,house,home,family,happiness,sadness,regret,wishfulness,hope,optimism,pessimism,worry,anxiety,nervous,wish,dream,sleep,rest,relax,enjoy,love,husband,wife,children,friends,visit,entertain,eat,play,games,rules,obey,disobey,lie,truth,honesty,good,moral,empathetic,compassionate,people,help,love,hate,avoid,learn,grow,teach,student,school,textbook,highlight,marker,pen,pencil,paper,math,logic,puzzle,pieces,solve,succeed,fail,retry,determination,consistency,habit,work,play,fun,boring,dull,sharp,smart,dumb,learn,help,ask,answer,question,curiosity,cat,dog,bone,ball,throw,catch,roll,grass,flowers,pick,give,take,accept,enjoy,smell,taste,tongue,teeth,dentist,examination,results,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,body,parts,pieces,pies,wheels,seat,hair,teeth,brush,dye,tangle,razor,blood,bandaid,burn,hot,oven,pizza,mushroom,olive,sausage,bacon,eggs,plate,fork,spoon,gravy,scramble,breakfast,sunrise,daylight,smiles,coffee,smell,warm,cup,sweater,winter,snow,ball,snowman,coal,christmas,santa,gifts,surprise,joy,spring,flowers,daisy,garden,bees,summer,pool,lake,noodles,boat,fish,autumn,leaves,branches,chrisp,wind,bush,strawberry,banana,yellow,peel,gross,oatmeal,bland,soda,heart,calories,fat,skinny,chicken,farm,barn,feild,crops,weed,grow,use,work,live,money,food,earth,dirt,peace,love,red,balloon,cloud,universe,gumball,dragon,lion,horse,tiger,zoo,oklahoma,exotic,erotic,penis,bed,happy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,water,wet,dry,arid,desert,hot,cold,winter,snow,ice,frozen,solid,rigid,infelxible,bendy,flexible,supple,young,child,student,teacher,school,learn,education,college,university,degree,temperature,celcius,fahrenheit,measurement,length,height,weight,heavy,light,house,home,safe,secure,locked,safe,money,wallet,pocket,pants,socks,shoes,feet,walk,stride,step,ladder,rung,rang,bell,toll,price,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,water,drown,swim,float,river,canoe,paddle,row,stream,fish,rod,string,hook,bait,catch,bass,dinner,eating,sleeping,wake-up,breakfast,eggs,toast,bacon,pigs,dirty,car,wash,scrub,swing,jump,play,games,rome,gladiator,fight,sword,torture,stretch,elastic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,body,water,wet,repeat,rinse,river,flow,ice,walrus,north,ocean,ship,boat,navigate,find,continent,america,vasco,explorers,travel,flight,crime,stuart,clare,story,unhappy,camping,woods,marriage,dysmfunctiona,,connections,lack,thereof,wherefore,goest,thou,shakespeare,knowledge,college,harvard,proper,words,hopefully,acceptable,johns,hopkins,hospital,covid,pandemic,sad,uncooperative,people,country,government,fauci,steamrolled,trump,idiot,president,statues,torn,down,columbus,christopher,explorer,ocean,water,ice,bears,polar,warming,glaciers,south,sea,level,rising,bad,awful,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,water,bodies,have,healthy,vitamins,sunlight,food,producer,save,secure,industries,ruin,everything,pollution,wild,animals,depends,major,resource,humanity,secure,potect,become,extinct,wild,death,suffer,disease,bacterial,infection,cure,invent,people,safe,rivers,lake,pounds,forest,plant,many,trees,avoid,deforestation,reduce,pollution,fire,protection,new,officers,supervise,know,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,water,drink,beverage,kombucha,probiotic,gut,stomach,empty,barren,nothing,gone,left,goodbye,depart,flight,plane,travel,vacation,relaxation,beach,sand,seashells,ocean,waves,surfing,sports,basketball,players,teams,competition,harmless,babies,crying,sadness,disappointment,hurt,feelings,expression,statement,sentence,grammar,writing,journalism,objective,fair,equal,balanced,tightrope,circus,clown,makeup,powder,white,color,pink,panther,animal,zoo,monkeys,chimpanzees,babboons,giraffes,safari,africa,kenya,tanzania,culture,history,learn,educate,teach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,water,ocean,animals,shark,fin,dolphin,aquarium,zoo,safari,lion,tiger,gorilla,elephant,eagle,sentai,team,sports,athlete,training,swimming,lake,river,rushing,test,school,teacher,student,young,parents,married,church,religion,old,wrinkles,skin,naked,mirror,self,esteem,mind,state,country,leader,king,royalty,crown,metal,gold,silver,bronze,age,youth,sports,exercise,running,shoes,sneakers,soles,soul,inner,outer,nature,enviroment,hot,cold,winter,snow,ice,freeze,dry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,water,boil,heat,temperature,celcius,kelvin,centegrate,degree,college,master,gym,coach,workout,weight,decrease,handle,maintain,self,confidence,confirm,definite,exact,perfect,match,cricket,play,run,speed,test,corona,virus,covid,bad,feel,problems,uncomfort,stress,work,hard,quick,speed,calm,peace,god,temple,peo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,water,fountain,head,hair,dress,shop,cloths,pants,socks,shoes,walking,running,sneakers,jog,leggings,tight,shirt,blouse,ruffles,chips,potato,mashed,butter,cup,saucer,teaspoon,fork,knife,spoon,lick,tongue,taste,sensation,pleasure,satifying,naps,refreshing,juice,soda,tea,coffee,bean,dark,roast,chicken,duck,feet,socks,shoes,laces,colors,pretty,flowers,sun,leaves,green,trees,bushes,leafy,autumn,fall,summer,winter,cold,snow,man,woman,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,water,well,bore,drink,bath,drink,satisfy,good,healthy,like,hunger,thirst,dry,wet,swim,rain,fountain,colorless,odorless,flood,bottle,bucket,tap,running,shower,wash,car,blood,solvent,dissolve,permeate,diffuse,mix,show,bed,float,like,stored,cylinder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,water,bottle,plastic,ties,rope,death,life,happy,summer,beach,sand,waves,shore,fish,sharks,swimming,tanning,sunshine,clouds,stars,moon,planets,earth,people,clothes,sweatshirt,pants,belt,hit,hurt,parents,discipline,punishment,recovery,laughter,humor,comedian,audience,laughter,comedy,movie,drama,romance,sex,love,marriage,wife,husband,children,sister,brother,cousin,aunt,uncle,friends,companionship,groups,people,psychology,brain,neurotransmitters,chemicals,substances,drugs,cannabis,laws,legislature,politicians,president,orders,law,judge,jury,crime,verdict,weapon,gun,murder,death,sadness,loss,memory,remember,childhood,play,laugh,sandbox,toys,hamburger,hotdog,ketchup,kitchen,dishes,plate,cups,silverware,napkin,dirty,dirt,ground,grass,tree,flowers,sky,rain,hurricane,tornado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4116,water,river,sea,fish,fry,taste,good,my,favourite,looks,good,awesome,really,superb,want,more,some,time,gold,fish,looks,good,sometimes,rarely,involved,in,the,game,really,worried,about,chicken,mutton,beef,pork,meat,red,hot,puff,looks,hot,need,more,read,write,comments,share,like,subscribe,awe,pity,forceful,forget,sorry,local,store,food,process,meatless,know,own,project,industry,professional,made,pull,shell,skull,tom,cruise,movies,mission,impossible,really,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,water,boat,fisherman,fish,food,hotel,restaurant\\,order,delivery,deliveryman,worker,employee,owner,company,management,salary,money,cash,atm,bank,statement,mail,message,caht,chat,online,network,signel,tower,land,farmer,vegitables,ladiesfinger,green,color,white,milk,cow,grace,color,black,hair,human,body,hand,watch,tome,time,clock,wall,home,paint,colr,color,blue,sky,air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
